Treat 0,Treat 1
0.11146349206349213,0.8122188311688316
0.09705952380952385,0.8142801587301589
0.17831111111111111,0.999
0.12191269841269838,0.5224027777777779
0.14305119047619033,0.989
0.13963293650793657,0.9827976190476192
0.14622012987012983,0.8065376984126986
0.26692326839826847,0.9405146825396828
0.04533412698412702,0.6488841269841272
0.2101273809523809,0.8578511904761906
0.2564222222222222,0.2176000360750359
0.05772579365079365,0.8980269841269842
0.09711352813852822,0.9959
0.1715980158730159,0.7332968253968254
0.08444848484848494,0.5650933261183264
0.16070555555555566,0.9736226190476193
0.20057756410256414,0.5932598484848487
0.28555039682539674,0.9988666666666667
0.03268412698412699,0.760853787878788
0.03681428571428571,0.9604809523809523
0.05174404761904757,0.6471424603174603
0.0552527417027417,0.7960781746031745
0.0318,0.5577731102231105
0.015916666666666662,0.8176202380952377
0.22885992063492064,0.5878071428571428
0.3774591269841271,0.9926833333333334
0.05459065656565658,0.9941666666666666
0.03586190476190476,0.8029488095238095
0.04138221500721502,1.0
0.16531904761904773,0.8719301587301588
0.06557067099567099,0.8208424603174603
0.03314166666666668,0.9883777777777779
0.05997857142857148,0.8694642857142857
0.09283690476190475,0.49615779220779205
0.020847619047619056,0.9985
0.3754202380952375,0.9577142857142857
0.2757756493506492,0.9815678571428572
0.08220515873015873,0.6633222222222223
0.33130198412698414,0.977002380952381
0.2788000000000001,0.927777380952381
0.12878333333333336,0.9101166666666665
0.11890992063492067,0.8819044372294369
0.3237390331890333,0.8425535714285717
0.7582996031746032,0.7418555555555555
0.12620317460317465,0.9897222222222223
0.09948769841269847,0.9828714285714287
0.0511702380952381,0.3334821428571426
0.015127380952380958,0.8966904761904761
0.05977619047619045,0.9923714285714286
0.17674924242424248,0.9435694444444446
0.47620418470418463,0.878687301587302
0.0733714285714286,0.8131468253968256
0.08512182539682552,0.9343349206349206
0.13343373015873017,0.869052777777778
0.09412341269841275,1.0
0.7634611111111109,1.0
0.0048666666666666684,0.5505126984126983
0.13883531746031738,0.9765190476190475
0.776871428571429,0.902271825396825
0.11881746031746022,1.0
0.3027896825396824,0.8547682178932176
0.10107658730158732,0.999
0.07247976190476191,0.7095757936507937
0.14568650793650784,0.6120345238095238
0.623349963924964,0.9610253968253969
0.0492547619047619,0.9953595238095241
0.023676190476190472,1.0
0.043979761904761924,0.7795242063492064
0.21989682539682553,0.7548904761904762
0.08604321789321795,0.6952524891774894
0.09850714285714285,0.9631857142857141
0.12905833333333336,0.99975
0.2615297258297258,0.1965488095238096
0.07809047619047615,0.3378112498612495
0.16964880952380967,0.99975
0.04026865079365082,0.999
0.09303253968253967,0.48864996392496357
0.24129642857142866,0.8450527555777557
0.014568650793650792,0.8376940476190478
0.03377380952380953,0.5077833333333333
0.033381746031746005,1.0
0.06466666666666669,0.7442551587301588
0.15635158730158713,0.9621698412698413
0.5356142135642135,0.8517944444444444
0.20684621212121204,0.9824666666666668
0.6892446969696967,0.3593988095238094
0.06323015873015872,0.7899603174603176
0.07322110389610388,0.9879166666666668
0.2682190476190477,0.7397611111111111
0.06506388888888891,0.7287992063492065
0.004266666666666669,0.5072948412698416
0.021283333333333335,0.9897666666666667
0.01902619047619048,1.0
0.03143174603174605,1.0
0.1122130952380953,0.9350827561327562
0.06844325396825394,0.9998000000000001
0.5129718253968254,0.9395095238095241
0.07028809523809526,0.9060555555555557
0.19174246031746028,0.12527261904761908
0.014000793650793649,0.8968607142857143
0.0016666666666666666,0.9702940476190477
0.06434999999999999,0.6942789682539683
0.08577857142857145,0.9723869047619045
0.0730349206349206,0.34624325396825384
0.1786422438672439,0.637802380952381
0.13439563492063494,0.9990333333333334
0.01049404761904762,0.9996666666666668
0.08602543290043292,0.8790454545454546
0.5364063492063492,0.20630793650793675
0.12155079365079369,0.9002416666666666
0.11871507936507943,0.6010543650793652
0.0335202380952381,0.8153035714285716
0.05018611111111111,0.9306988095238098
0.14407420634920629,0.6800928571428572
0.0597412698412698,0.8122142857142858
0.09520079365079374,0.5459103174603179
0.08844325396825398,0.6238777777777782
0.4544170634920635,0.8443349206349209
0.2517968253968253,0.8173809523809521
0.42329642857142874,0.8011246031746029
0.12287817460317464,0.9266507936507937
0.30089801587301596,0.951559523809524
0.1684289682539682,0.620477380952381
0.3590176767676769,0.9938333333333333
0.04673373015873016,0.815879761904762
0.0464761904761905,0.998
0.3800793290043287,0.6902603174603172
0.29905725108225095,0.6335289682539684
0.28761825396825424,0.18682698412698415
0.05574642857142858,0.8821051587301584
0.040576623376623364,0.9770750000000002
0.04910674603174601,0.9862416666666664
0.1613675324675325,1.0
0.1515638888888889,0.24807658730158724
0.05990833333333336,0.998
0.0882091991341991,0.9305055555555556
0.029185714285714304,0.91592619047619
0.03290595238095238,0.2897527777777776
0.5118895743145742,0.9925761904761905
0.16117936507936487,0.9885654761904762
0.2778206349206349,0.545509992784993
0.01071428571428572,0.8770071428571429
0.3827638888888889,0.7262551226551227
0.062130555555555626,0.4401213564213563
0.32644129204129213,0.9773154761904763
0.031616666666666675,0.5447130952380953
0.32353055555555577,1.0
0.12885519480519497,0.9513535714285716
0.06787142857142861,0.8448123015873018
0.2406650432900435,0.19278134920634907
0.24871388888888865,0.9907357142857144
0.033500793650793656,1.0
