,year,"Mortality rate, infant (per 1,000 live births)",country
9828,2000,13.3,OMN
9829,2000,89.1,PAK
9830,2000,22.3,PLW
9831,2000,20.3,PAN
9832,2000,56,PNG
9833,2000,28.7,PRY
9834,2000,29.9,PER
9835,2000,27.3,PHL
9836,2000,8.1,POL
9837,2000,5.5,PRT
9838,2000,..,PRI
9839,2000,10.4,QAT
9840,2000,18.1,ROU
9841,2000,15.6,RUS
9842,2000,107.9,RWA
9843,2000,16.4,WSM
9844,2000,5,SMR
9845,2000,50.7,STP
9846,2000,19.9,SAU
9847,2000,73.8,SEN
9848,2000,10.9,SRB
9849,2000,11.8,SYC
9850,2000,123.4,SLE
9851,2000,3,SGP
9852,2000,..,SXM
9853,2000,8.1,SVK
9854,2000,4.5,SVN
9855,2000,23.2,SLB
9856,2000,104.3,SOM
9857,2000,46.9,ZAF
9858,2000,118.5,SSD
9859,2000,4.4,ESP
9860,2000,13,LKA
9861,2000,20.2,KNA
9862,2000,15.9,LCA
9863,2000,..,MAF
9864,2000,19.5,VCT
9865,2000,70.8,SDN
9866,2000,27.3,SUR
9867,2000,3.4,SWE
9868,2000,4.7,CHE
9869,2000,20.8,SYR
9870,2000,62.2,TJK
9871,2000,85.3,TZA
9872,2000,18.5,THA
9873,2000,83.9,TLS
9874,2000,70.8,TGO
9875,2000,13.8,TON
9876,2000,26.1,TTO
9877,2000,23.9,TUN
9878,2000,30.8,TUR
9879,2000,58.3,TKM
9880,2000,7.9,TCA
9881,2000,35.8,TUV
9882,2000,89.8,UGA
9883,2000,17.6,UKR
9884,2000,8.5,ARE
9885,2000,5.5,GBR
9886,2000,7.1,USA
9887,2000,14.7,URY
9888,2000,55.1,UZB
9889,2000,21.4,VUT
9890,2000,17.5,VEN
9891,2000,21.7,VNM
9892,2000,..,VIR
9893,2000,26.4,PSE
9894,2000,75.9,YEM
9895,2000,89.4,ZMB
9896,2000,59.3,ZWE
9897,2000,85.202739159748,Africa Eastern and Southern
9898,2000,93.006571317231,Africa Western and Central
9899,2000,47.0173312638246,Arab World
9900,2000,26.6695947395656,Caribbean small states
9901,2000,10.4450429723932,Central Europe and the Baltics
9902,2000,58.9645915911723,Early-demographic dividend
9903,2000,31.6,East Asia & Pacific
9904,2000,33.6325460006465,East Asia & Pacific (
9905,2000,33.268292608938,East Asia & Pacific (IDA & IBRD countries)
9906,2000,4.72156318908891,Euro area
9907,2000,17.6,Europe & Central Asia
9908,2000,35.7022786683549,Europe & Central Asia (
9909,2000,28.031673230283,Europe & Central Asia (IDA & IBRD countries)
9910,2000,5.90483764187873,European Union
9911,2000,84.178849610985,Fragile and conflict affected situations
9912,2000,88.7084353075979,Heavily indebted poor countries (HIPC)
9913,2000,7.6,High income
9914,2000,44.0503236479478,IBRD only
9915,2000,57.7333693944492,IDA & IBRD total
9916,2000,86.9409967373038,IDA blend
9922,2001,107,AFG
9923,2001,17,ALB
9924,2001,33.6,DZA
9925,2001,..,ASM
9926,2001,6.3,AND
9927,2001,111.9,AGO
9928,2001,11.9,ATG
9929,2001,16.2,ARG
9930,2001,26.4,ARM
9931,2001,..,ABW
9932,2001,5,AUS
9933,2001,4.5,AUT
9934,2001,55.7,AZE
9935,2001,13.9,BHS
9936,2001,10.1,BHR
9937,2001,56.6,BGD
9938,2001,13.1,BRB
9939,2001,9.2,BLR
9940,2001,4.7,BEL
9941,2001,19,BLZ
9942,2001,77.8,BEN
9943,2001,..,BMU
9944,2001,56.7,BTN
9945,2001,56.6,BOL
9946,2001,7.8,BIH
9947,2001,42.3,BWA
9948,2001,27.3,BRA
9949,2001,14.4,VGB
9950,2001,8.1,BRN
9951,2001,13.8,BGR
9952,2001,90.5,BFA
9953,2001,86.1,BDI
9954,2001,27,CPV
9955,2001,79.4,KHM
9956,2001,80.9,CMR
9957,2001,5.3,CAN
9958,2001,..,CYM
9959,2001,98.3,CAF
9960,2001,100.3,TCD
9961,2001,..,Channel Islands
9962,2001,8.7,CHL
9963,2001,27.8,CHN
9964,2001,21,COL
9965,2001,62.7,COM
9966,2001,89,COD
9967,2001,71.5,COG
9968,2001,10.8,CRI
9969,2001,89.4,CIV
9970,2001,6.9,HRV
9971,2001,6.5,CUB
9972,2001,..,CUW
9973,2001,5.4,CYP
9974,2001,4.2,CZE
9975,2001,4.6,DNK
9976,2001,79.5,DJI
9977,2001,17,DMA
9978,2001,32.9,DOM
9979,2001,23,ECU
9980,2001,37.5,EGY
9981,2001,25,SLV
9982,2001,103.4,GNQ
9983,2001,49,ERI
9984,2001,8.1,EST
9985,2001,74.3,SWZ
9986,2001,88.7,ETH
9987,2001,..,FRO
9988,2001,16.6,FJI
9989,2001,3.4,FIN
9990,2001,3.9,FRA
9991,2001,..,PYF
9992,2001,49.5,GAB
9993,2001,70.8,GMB
9994,2001,27.4,GEO
9995,2001,4.3,DEU
9996,2001,59.8,GHA
9997,2001,..,GIB
9998,2001,5.1,GRC
9999,2001,..,GRL
10000,2001,13.1,GRD
10001,2001,..,GUM
10002,2001,39.3,GTM
10003,2001,93.2,GIN
10004,2001,97.5,GNB
10005,2001,40.4,GUY
10006,2001,68.5,HTI
10007,2001,28.4,HND
10008,2001,..,HKG
10009,2001,8.1,HUN
10010,2001,3,ISL
10011,2001,64.3,IND
10012,2001,39.5,IDN
10013,2001,29.8,IRN
10014,2001,37.7,IRQ
10015,2001,5.8,IRL
10016,2001,..,IMN
10017,2001,5.4,ISR
10018,2001,4.5,ITA
10019,2001,18.5,JAM
10020,2001,3.1,JPN
10021,2001,22.2,JOR
10022,2001,33.7,KAZ
10023,2001,61.2,KEN
10024,2001,47.7,KIR
10025,2001,58.6,PRK
10026,2001,5.5,KOR
10027,2001,39.7,XKX
10028,2001,10.5,KWT
10029,2001,41.7,KGZ
10030,2001,84.1,LAO
10031,2001,10.8,LVA
10032,2001,16.6,LBN
10033,2001,78.3,LSO
10034,2001,116,LBR
10035,2001,20.9,LBY
10036,2001,..,LIE
10037,2001,8.2,LTU
10038,2001,3.7,LUX
10039,2001,..,MAC
10040,2001,63,MDG
10041,2001,93.1,MWI
10042,2001,7.2,MYS
10043,2001,29.8,MDV
10044,2001,99.7,MLI
10045,2001,6.5,MLT
10046,2001,33.8,MHL
10047,2001,64.9,MRT
10048,2001,15.4,MUS
10049,2001,22.7,MEX
10050,2001,32.7,FSM
10051,2001,25.4,MDA
10052,2001,4.1,MCO
10053,2001,44,MNG
10054,2001,12.2,MNE
10055,2001,43.5,MAR
10056,2001,100.1,MOZ
10057,2001,72.3,MMR
10058,2001,44.5,NAM
10059,2001,36.1,NRU
10060,2001,58.8,NPL
10061,2001,5,NLD
10062,2001,..,NCL
10063,2001,5.9,NZL
10064,2001,29.2,NIC
10065,2001,103.6,NER
10066,2001,94.6,NGA
10067,2001,13.2,MKD
10068,2001,..,MNP
10069,2001,3.8,NOR
10070,2001,12.5,OMN
10071,2001,87,PAK
10072,2001,21.5,PLW
10073,2001,19.7,PAN
10074,2001,55.2,PNG
10075,2001,28.1,PRY
10076,2001,27.7,PER
10077,2001,26.8,PHL
10078,2001,7.6,POL
10079,2001,5.1,PRT
10080,2001,..,PRI
10081,2001,10,QAT
10082,2001,17.4,ROU
10083,2001,14.8,RUS
10084,2001,98,RWA
10085,2001,15.9,WSM
10086,2001,4.6,SMR
10087,2001,47.5,STP
10088,2001,18.7,SAU
10089,2001,70.4,SEN
10090,2001,10.4,SRB
10091,2001,11.8,SYC
10092,2001,120.8,SLE
10093,2001,2.8,SGP
10094,2001,..,SXM
10095,2001,7.8,SVK
10096,2001,4.3,SVN
10097,2001,23,SLB
10098,2001,104.3,SOM
10099,2001,47.6,ZAF
10100,2001,114,SSD
10101,2001,4.2,ESP
10102,2001,12.7,LKA
10103,2001,19.4,KNA
10104,2001,15.9,LCA
10105,2001,..,MAF
10106,2001,19.6,VCT
10107,2001,68.9,SDN
10108,2001,26.5,SUR
10109,2001,3.3,SWE
10110,2001,4.6,CHE
10111,2001,20.1,SYR
10112,2001,57.5,TJK
10113,2001,80.4,TZA
10114,2001,17.7,THA
10115,2001,79.9,TLS
10116,2001,68.7,TGO
10117,2001,13.4,TON
10118,2001,25.8,TTO
10119,2001,22.7,TUN
10120,2001,28.6,TUR
10121,2001,55,TKM
10122,2001,7.5,TCA
10123,2001,35,TUV
10124,2001,85.9,UGA
10125,2001,16.8,UKR
10126,2001,8.3,ARE
10127,2001,5.5,GBR
10128,2001,7,USA
10129,2001,14.3,URY
10130,2001,52.9,UZB
10131,2001,21.1,VUT
10132,2001,17,VEN
10133,2001,20.7,VNM
10134,2001,..,VIR
10135,2001,25.5,PSE
10136,2001,72.3,YEM
10137,2001,84.6,ZMB
10138,2001,61.1,ZWE
10139,2001,82.1943407373521,Africa Eastern and Southern
10140,2001,90.4939256218665,Africa Western and Central
10141,2001,45.587116454069,Arab World
10142,2001,26.0854781884569,Caribbean small states
10143,2001,9.89092842387875,Central Europe and the Baltics
10144,2001,57.021596840067,Early-demographic dividend
10145,2001,30,East Asia & Pacific
10146,2001,31.8849859654618,East Asia & Pacific (
10147,2001,31.5067245362629,East Asia & Pacific (IDA & IBRD countries)
10148,2001,4.52914850955913,Euro area
10149,2001,16.6,Europe & Central Asia
10150,2001,33.6029786552825,Europe & Central Asia (
10151,2001,26.3032991949487,Europe & Central Asia (IDA & IBRD countries)
10152,2001,5.62693545206045,European Union
10153,2001,81.8621003611946,Fragile and conflict affected situations
10154,2001,85.5033848675168,Heavily indebted poor countries (HIPC)
10155,2001,7.3,High income
10156,2001,42.5676240619616,IBRD only
10157,2001,56.0102568238458,IDA & IBRD total
10158,2001,84.8418015046188,IDA blend
10164,2002,103.8,AFG
10165,2002,16.1,ALB
10166,2002,32.4,DZA
10167,2002,..,ASM
10168,2002,6.1,AND
10169,2002,108.1,AGO
10170,2002,11.6,ATG
10171,2002,15.8,ARG
10172,2002,25,ARM
10173,2002,..,ABW
10174,2002,4.9,AUS
10175,2002,4.4,AUT
10176,2002,51.7,AZE
10177,2002,14.1,BHS
10178,2002,9.7,BHR
10179,2002,53.6,BGD
10180,2002,13.3,BRB
10181,2002,8.5,BLR
10182,2002,4.5,BEL
10183,2002,18.4,BLZ
10184,2002,76,BEN
10185,2002,..,BMU
10186,2002,53.5,BTN
10187,2002,53.7,BOL
10188,2002,7.3,BIH
10189,2002,42.4,BWA
10190,2002,25.5,BRA
10191,2002,14.2,VGB
10192,2002,8,BRN
10193,2002,13.2,BGR
10194,2002,88.3,BFA
10195,2002,83.3,BDI
10196,2002,25.3,CPV
10197,2002,71.8,KHM
10198,2002,78.8,CMR
10199,2002,5.3,CAN
10200,2002,..,CYM
10201,2002,96.5,CAF
10202,2002,98.5,TCD
10203,2002,..,Channel Islands
10204,2002,8.2,CHL
10205,2002,25.6,CHN
10206,2002,20.4,COL
10207,2002,60.5,COM
10208,2002,86.5,COD
10209,2002,68.6,COG
10210,2002,10.4,CRI
10211,2002,87.3,CIV
10212,2002,6.6,HRV
10213,2002,6.3,CUB
10214,2002,..,CUW
10215,2002,5,CYP
10216,2002,4.1,CZE
10217,2002,4.5,DNK
10218,2002,78,DJI
10219,2002,17.5,DMA
10220,2002,32.3,DOM
10221,2002,21.9,ECU
10222,2002,35.7,EGY
10223,2002,23.7,SLV
10224,2002,100.4,GNQ
10225,2002,47.5,ERI
10226,2002,7.4,EST
10227,2002,75.2,SWZ
10228,2002,85.1,ETH
10229,2002,..,FRO
10230,2002,16.7,FJI
10231,2002,3.3,FIN
10232,2002,3.8,FRA
10233,2002,..,PYF
10234,2002,48.3,GAB
10235,2002,68.4,GMB
10236,2002,25.4,GEO
10237,2002,4.2,DEU
10238,2002,58,GHA
10239,2002,..,GIB
10240,2002,4.8,GRC
10241,2002,..,GRL
10242,2002,13,GRD
10243,2002,..,GUM
10244,2002,37.9,GTM
10245,2002,89.7,GIN
10246,2002,94.5,GNB
10247,2002,39.5,GUY
10248,2002,66.5,HTI
10249,2002,27.3,HND
10250,2002,..,HKG
10251,2002,7.6,HUN
10252,2002,2.8,ISL
10253,2002,62.4,IND
10254,2002,37.7,IDN
10255,2002,28.1,IRN
10256,2002,37,IRQ
10257,2002,5.5,IRL
10258,2002,..,IMN
10259,2002,5.1,ISR
10260,2002,4.3,ITA
10261,2002,18.2,JAM
10262,2002,3,JPN
10263,2002,21.6,JOR
10264,2002,31.7,KAZ
10265,2002,58.3,KEN
10266,2002,46.5,KIR
10267,2002,57.7,PRK
10268,2002,5.3,KOR
10269,2002,36.3,XKX
10270,2002,10.3,KWT
10271,2002,39.5,KGZ
10272,2002,81.3,LAO
10273,2002,10.3,LVA
10274,2002,15.7,LBN
10275,2002,78.5,LSO
10276,2002,108.2,LBR
10277,2002,20.3,LBY
10278,2002,..,LIE
10279,2002,7.9,LTU
10280,2002,3.5,LUX
10281,2002,..,MAC
10282,2002,60.6,MDG
10283,2002,85.1,MWI
10284,2002,6.9,MYS
10285,2002,26.5,MDV
10286,2002,96.5,MLI
10287,2002,6.3,MLT
10288,2002,33.8,MHL
10289,2002,61.8,MRT
10290,2002,14.6,MUS
10291,2002,21.7,MEX
10292,2002,33.9,FSM
10293,2002,23,MDA
10294,2002,4,MCO
10295,2002,40.6,MNG
10296,2002,11.5,MNE
10297,2002,41.9,MAR
10298,2002,94.5,MOZ
10299,2002,70.5,MMR
10300,2002,43.5,NAM
10301,2002,34.7,NRU
10302,2002,55.9,NPL
10303,2002,4.9,NLD
10304,2002,..,NCL
10305,2002,5.8,NZL
10306,2002,27.6,NIC
10307,2002,99,NER
10308,2002,91.9,NGA
10309,2002,12.7,MKD
10310,2002,..,MNP
10311,2002,3.7,NOR
10312,2002,11.8,OMN
10313,2002,85,PAK
10314,2002,20.8,PLW
10315,2002,19,PAN
10316,2002,54.3,PNG
10317,2002,27.6,PRY
10318,2002,25.8,PER
10319,2002,26.4,PHL
10320,2002,7.3,POL
10321,2002,4.7,PRT
10322,2002,..,PRI
10323,2002,9.6,QAT
10324,2002,17,ROU
10325,2002,13.8,RUS
10326,2002,88.3,RWA
10327,2002,15.5,WSM
10328,2002,4.3,SMR
10329,2002,44.2,STP
10330,2002,17.6,SAU
10331,2002,66.2,SEN
10332,2002,9.9,SRB
10333,2002,11.9,SYC
10334,2002,118.2,SLE
10335,2002,2.7,SGP
10336,2002,..,SXM
10337,2002,7.5,SVK
10338,2002,4.1,SVN
10339,2002,22.8,SLB
10340,2002,104.3,SOM
10341,2002,48,ZAF
10342,2002,109.6,SSD
10343,2002,4.1,ESP
10344,2002,12.4,LKA
10345,2002,18.6,KNA
10346,2002,15.9,LCA
10347,2002,..,MAF
10348,2002,19.7,VCT
10349,2002,66.9,SDN
10350,2002,25.7,SUR
10351,2002,3.3,SWE
10352,2002,4.5,CHE
10353,2002,19.5,SYR
10354,2002,53,TJK
10355,2002,75.4,TZA
10356,2002,16.9,THA
10357,2002,76,TLS
10358,2002,66.7,TGO
10359,2002,13.1,TON
10360,2002,25.4,TTO
10361,2002,21.5,TUN
10362,2002,26.5,TUR
10363,2002,51.7,TKM
10364,2002,7.2,TCA
10365,2002,34.3,TUV
10366,2002,81.4,UGA
10367,2002,16,UKR
10368,2002,8.2,ARE
10369,2002,5.4,GBR
10370,2002,7,USA
10371,2002,14,URY
10372,2002,50.3,UZB
10373,2002,20.8,VUT
10374,2002,16.6,VEN
10375,2002,19.9,VNM
10376,2002,..,VIR
10377,2002,24.8,PSE
10378,2002,68.6,YEM
10379,2002,78.8,ZMB
10380,2002,58.3,ZWE
10381,2002,78.8378528827153,Africa Eastern and Southern
10382,2002,87.8161044886942,Africa Western and Central
10383,2002,44.223834763239,Arab World
10384,2002,25.5025399081422,Caribbean small states
10385,2002,9.54450466191146,Central Europe and the Baltics
10386,2002,55.0873127357149,Early-demographic dividend
10387,2002,28.4,East Asia & Pacific
10388,2002,30.0535761180622,East Asia & Pacific (
10389,2002,29.6768003036925,East Asia & Pacific (IDA & IBRD countries)
10390,2002,4.37764160580312,Euro area
10391,2002,15.6,Europe & Central Asia
10392,2002,31.532274945396,Europe & Central Asia (
10393,2002,24.5420973947175,Europe & Central Asia (IDA & IBRD countries)
10394,2002,5.42840023672902,European Union
10395,2002,79.3387060759909,Fragile and conflict affected situations
10396,2002,82.1763332771632,Heavily indebted poor countries (HIPC)
10397,2002,7.1,High income
10398,2002,40.8841589369302,IBRD only
10399,2002,54.0639255841069,IDA & IBRD total
10400,2002,82.4867805719193,IDA blend
10406,2003,100.6,AFG
10407,2003,15.3,ALB
10408,2003,31.3,DZA
10409,2003,..,ASM
10410,2003,5.8,AND
10411,2003,104,AGO
10412,2003,11.3,ATG
10413,2003,15.4,ARG
10414,2003,23.7,ARM
10415,2003,..,ABW
10416,2003,4.9,AUS
10417,2003,4.3,AUT
10418,2003,47.9,AZE
10419,2003,14.3,BHS
10420,2003,9.4,BHR
10421,2003,50.9,BGD
10422,2003,13.4,BRB
10423,2003,7.8,BLR
10424,2003,4.4,BEL
10425,2003,17.9,BLZ
10426,2003,74.2,BEN
10427,2003,..,BMU
10428,2003,50.3,BTN
10429,2003,50.9,BOL
10430,2003,6.9,BIH
10431,2003,43.3,BWA
10432,2003,23.9,BRA
10433,2003,14.1,VGB
10434,2003,7.9,BRN
10435,2003,12.5,BGR
10436,2003,85.9,BFA
10437,2003,80.4,BDI
10438,2003,24.3,CPV
10439,2003,65,KHM
10440,2003,76.9,CMR
10441,2003,5.3,CAN
10442,2003,..,CYM
10443,2003,94.7,CAF
10444,2003,96.6,TCD
10445,2003,..,Channel Islands
10446,2003,8,CHL
10447,2003,23.5,CHN
10448,2003,19.9,COL
10449,2003,58.5,COM
10450,2003,84,COD
10451,2003,64.8,COG
10452,2003,10.1,CRI
10453,2003,85.1,CIV
10454,2003,6.6,HRV
10455,2003,6,CUB
10456,2003,..,CUW
10457,2003,4.6,CYP
10458,2003,3.9,CZE
10459,2003,4.4,DNK
10460,2003,76.4,DJI
10461,2003,18,DMA
10462,2003,31.8,DOM
10463,2003,21.1,ECU
10464,2003,34,EGY
10465,2003,22.4,SLV
10466,2003,97.2,GNQ
10467,2003,46,ERI
10468,2003,6.8,EST
10469,2003,75.9,SWZ
10470,2003,81.6,ETH
10471,2003,..,FRO
10472,2003,16.8,FJI
10473,2003,3.2,FIN
10474,2003,3.6,FRA
10475,2003,..,PYF
10476,2003,46.9,GAB
10477,2003,66.1,GMB
10478,2003,23.3,GEO
10479,2003,4.1,DEU
10480,2003,56.3,GHA
10481,2003,..,GIB
10482,2003,4.4,GRC
10483,2003,..,GRL
10484,2003,12.9,GRD
10485,2003,..,GUM
10486,2003,36.6,GTM
10487,2003,86.6,GIN
10488,2003,91.5,GNB
10489,2003,38.7,GUY
10490,2003,64.7,HTI
10491,2003,26.2,HND
10492,2003,..,HKG
10493,2003,7.2,HUN
10494,2003,2.7,ISL
10495,2003,60.5,IND
10496,2003,36.1,IDN
10497,2003,26.4,IRN
10498,2003,36.4,IRQ
10499,2003,5.1,IRL
10500,2003,..,IMN
10501,2003,4.9,ISR
10502,2003,4.1,ITA
10503,2003,18,JAM
10504,2003,2.9,JPN
10505,2003,20.9,JOR
10506,2003,29.7,KAZ
10507,2003,55.5,KEN
10508,2003,45.6,KIR
10509,2003,27.3,PRK
10510,2003,5,KOR
10511,2003,33.1,XKX
10512,2003,10.2,KWT
10513,2003,37.5,KGZ
10514,2003,78.4,LAO
10515,2003,9.7,LVA
10516,2003,14.9,LBN
10517,2003,79.2,LSO
10518,2003,100.8,LBR
10519,2003,19.6,LBY
10520,2003,..,LIE
10521,2003,7.7,LTU
10522,2003,3.3,LUX
10523,2003,..,MAC
10524,2003,58.3,MDG
10525,2003,77.2,MWI
10526,2003,6.7,MYS
10527,2003,23.4,MDV
10528,2003,93.4,MLI
10529,2003,6.2,MLT
10530,2003,33.7,MHL
10531,2003,58.4,MRT
10532,2003,14.1,MUS
10533,2003,20.8,MEX
10534,2003,31.8,FSM
10535,2003,21,MDA
10536,2003,3.8,MCO
10537,2003,37.4,MNG
10538,2003,10.8,MNE
10539,2003,40.2,MAR
10540,2003,89.5,MOZ
10541,2003,68.8,MMR
10542,2003,42.6,NAM
10543,2003,33.4,NRU
10544,2003,53.3,NPL
10545,2003,4.8,NLD
10546,2003,..,NCL
10547,2003,5.7,NZL
10548,2003,26.2,NIC
10549,2003,94.1,NER
10550,2003,89.1,NGA
10551,2003,12.7,MKD
10552,2003,..,MNP
10553,2003,3.6,NOR
10554,2003,11.2,OMN
10555,2003,83.4,PAK
10556,2003,20.1,PLW
10557,2003,18.4,PAN
10558,2003,53.4,PNG
10559,2003,27,PRY
10560,2003,24.1,PER
10561,2003,25.9,PHL
10562,2003,7,POL
10563,2003,4.3,PRT
10564,2003,..,PRI
10565,2003,9.3,QAT
10566,2003,16.9,ROU
10567,2003,12.9,RUS
10568,2003,79.5,RWA
10569,2003,15.3,WSM
10570,2003,4,SMR
10571,2003,41,STP
10572,2003,16.5,SAU
10573,2003,61.8,SEN
10574,2003,9.1,SRB
10575,2003,12,SYC
10576,2003,115.4,SLE
10577,2003,2.5,SGP
10578,2003,..,SXM
10579,2003,7.3,SVK
10580,2003,3.9,SVN
10581,2003,22.6,SLB
10582,2003,104.3,SOM
10583,2003,48.6,ZAF
10584,2003,105.1,SSD
10585,2003,4.1,ESP
10586,2003,12.1,LKA
10587,2003,17.9,KNA
10588,2003,15.9,LCA
10589,2003,..,MAF
10590,2003,19.8,VCT
10591,2003,65,SDN
10592,2003,25,SUR
10593,2003,3.2,SWE
10594,2003,4.5,CHE
10595,2003,18.9,SYR
10596,2003,48.7,TJK
10597,2003,70.7,TZA
10598,2003,16.1,THA
10599,2003,72.2,TLS
10600,2003,64.7,TGO
10601,2003,12.7,TON
10602,2003,25,TTO
10603,2003,20.5,TUN
10604,2003,24.6,TUR
10605,2003,48.6,TKM
10606,2003,6.9,TCA
10607,2003,33.6,TUV
10608,2003,76.6,UGA
10609,2003,15.3,UKR
10610,2003,8,ARE
10611,2003,5.3,GBR
10612,2003,6.9,USA
10613,2003,13.6,URY
10614,2003,47.6,UZB
10615,2003,20.4,VUT
10616,2003,16.2,VEN
10617,2003,19.2,VNM
10618,2003,..,VIR
10619,2003,24,PSE
10620,2003,65.2,YEM
10621,2003,72.9,ZMB
10622,2003,61,ZWE
10623,2003,75.6413221963481,Africa Eastern and Southern
10624,2003,85.0548960442655,Africa Western and Central
10625,2003,42.8635458952291,Arab World
10626,2003,24.9472608812466,Caribbean small states
10627,2003,9.29943226911662,Central Europe and the Baltics
10628,2003,53.2583037016422,Early-demographic dividend
10629,2003,26.3,East Asia & Pacific
10630,2003,27.8894396822529,East Asia & Pacific (
10631,2003,27.8971727960818,East Asia & Pacific (IDA & IBRD countries)
10632,2003,4.22025127392047,Euro area
10633,2003,14.7,Europe & Central Asia
10634,2003,29.4750493615449,Europe & Central Asia (
10635,2003,22.874925723115,Europe & Central Asia (IDA & IBRD countries)
10636,2003,5.25027609841993,European Union
10637,2003,76.9629576603422,Fragile and conflict affected situations
10638,2003,78.9363447870241,Heavily indebted poor countries (HIPC)
10639,2003,6.9,High income
10640,2003,39.1979771001336,IBRD only
10641,2003,52.1836004735656,IDA & IBRD total
10642,2003,80.4184625607316,IDA blend
10648,2004,97.2,AFG
10649,2004,14.4,ALB
10650,2004,30.1,DZA
10651,2004,..,ASM
10652,2004,5.6,AND
10653,2004,99.3,AGO
10654,2004,11,ATG
10655,2004,14.9,ARG
10656,2004,22.5,ARM
10657,2004,..,ABW
10658,2004,4.8,AUS
10659,2004,4.2,AUT
10660,2004,44.5,AZE
10661,2004,14.4,BHS
10662,2004,9.1,BHR
10663,2004,48.4,BGD
10664,2004,13.5,BRB
10665,2004,7.2,BLR
10666,2004,4.2,BEL
10667,2004,17.5,BLZ
10668,2004,72.5,BEN
10669,2004,..,BMU
10670,2004,47.2,BTN
10671,2004,48.2,BOL
10672,2004,6.6,BIH
10673,2004,44.5,BWA
10674,2004,22.4,BRA
10675,2004,14,VGB
10676,2004,7.8,BRN
10677,2004,11.8,BGR
10678,2004,83.2,BFA
10679,2004,77.1,BDI
10680,2004,23.9,CPV
10681,2004,59.3,KHM
10682,2004,74.9,CMR
10683,2004,5.3,CAN
10684,2004,..,CYM
10685,2004,92.6,CAF
10686,2004,94.8,TCD
10687,2004,..,Channel Islands
10688,2004,7.9,CHL
10689,2004,21.3,CHN
10690,2004,19.3,COL
10691,2004,56.5,COM
10692,2004,81.3,COD
10693,2004,60.6,COG
10694,2004,9.9,CRI
10695,2004,82.8,CIV
10696,2004,6.1,HRV
10697,2004,5.8,CUB
10698,2004,..,CUW
10699,2004,4.3,CYP
10700,2004,3.7,CZE
10701,2004,4.2,DNK
10702,2004,74.9,DJI
10703,2004,18.5,DMA
10704,2004,31.5,DOM
10705,2004,20.3,ECU
10706,2004,32.6,EGY
10707,2004,21.2,SLV
10708,2004,93.9,GNQ
10709,2004,44.6,ERI
10710,2004,6.2,EST
10711,2004,75.7,SWZ
10712,2004,77.9,ETH
10713,2004,..,FRO
10714,2004,17.1,FJI
10715,2004,3.1,FIN
10716,2004,3.5,FRA
10717,2004,..,PYF
10718,2004,45.6,GAB
10719,2004,63.8,GMB
10720,2004,21.2,GEO
10721,2004,4,DEU
10722,2004,54.8,GHA
10723,2004,..,GIB
10724,2004,4.1,GRC
10725,2004,..,GRL
10726,2004,12.9,GRD
10727,2004,..,GUM
10728,2004,35.3,GTM
10729,2004,83.8,GIN
10730,2004,88.3,GNB
10731,2004,37.9,GUY
10732,2004,63.1,HTI
10733,2004,25.1,HND
10734,2004,..,HKG
10735,2004,6.8,HUN
10736,2004,2.6,ISL
10737,2004,58.6,IND
10738,2004,36.7,IDN
10739,2004,24.8,IRN
10740,2004,35.7,IRQ
10741,2004,4.7,IRL
10742,2004,..,IMN
10743,2004,4.7,ISR
10744,2004,3.9,ITA
10745,2004,17.9,JAM
10746,2004,2.8,JPN
10747,2004,20.3,JOR
10748,2004,27.9,KAZ
10749,2004,52.5,KEN
10750,2004,44.9,KIR
10751,2004,26.8,PRK
10752,2004,4.7,KOR
10753,2004,30.3,XKX
10754,2004,10,KWT
10755,2004,35.7,KGZ
10756,2004,75.6,LAO
10757,2004,9.2,LVA
10758,2004,14.1,LBN
10759,2004,80.2,LSO
10760,2004,93.9,LBR
10761,2004,18.8,LBY
10762,2004,..,LIE
10763,2004,7.5,LTU
10764,2004,3.1,LUX
10765,2004,..,MAC
10766,2004,56.2,MDG
10767,2004,70.2,MWI
10768,2004,6.6,MYS
10769,2004,21.8,MDV
10770,2004,90.5,MLI
10771,2004,6.1,MLT
10772,2004,33.5,MHL
10773,2004,55,MRT
10774,2004,13.8,MUS
10775,2004,20,MEX
10776,2004,31.6,FSM
10777,2004,19.3,MDA
10778,2004,3.7,MCO
10779,2004,34.4,MNG
10780,2004,10.1,MNE
10781,2004,38.5,MAR
10782,2004,84.6,MOZ
10783,2004,66.9,MMR
10784,2004,41.5,NAM
10785,2004,32.3,NRU
10786,2004,50.9,NPL
10787,2004,4.6,NLD
10788,2004,..,NCL
10789,2004,5.5,NZL
10790,2004,24.9,NIC
10791,2004,89.3,NER
10792,2004,86.4,NGA
10793,2004,12.6,MKD
10794,2004,..,MNP
10795,2004,3.4,NOR
10796,2004,10.8,OMN
10797,2004,81.8,PAK
10798,2004,19.3,PLW
10799,2004,17.8,PAN
10800,2004,52.4,PNG
10801,2004,26.4,PRY
10802,2004,22.7,PER
10803,2004,25.5,PHL
10804,2004,6.7,POL
10805,2004,3.9,PRT
10806,2004,..,PRI
10807,2004,9,QAT
10808,2004,16.5,ROU
10809,2004,11.9,RUS
10810,2004,71.1,RWA
10811,2004,15.1,WSM
10812,2004,3.7,SMR
10813,2004,37.8,STP
10814,2004,15.5,SAU
