,country,year,rtfpna
4474,GHA,2014,
4475,GHA,2015,
4476,GHA,2016,
4477,GHA,2017,
4478,GHA,2018,
4479,GHA,2019,
4480,GIN,1950,
4481,GIN,1951,
4482,GIN,1952,
4483,GIN,1953,
4484,GIN,1954,
4485,GIN,1955,
4486,GIN,1956,
4487,GIN,1957,
4488,GIN,1958,
4489,GIN,1959,
4490,GIN,1960,
4491,GIN,1961,
4492,GIN,1962,
4493,GIN,1963,
4494,GIN,1964,
4495,GIN,1965,
4496,GIN,1966,
4497,GIN,1967,
4498,GIN,1968,
4499,GIN,1969,
4500,GIN,1970,
4501,GIN,1971,
4502,GIN,1972,
4503,GIN,1973,
4504,GIN,1974,
4505,GIN,1975,
4506,GIN,1976,
4507,GIN,1977,
4508,GIN,1978,
4509,GIN,1979,
4510,GIN,1980,
4511,GIN,1981,
4512,GIN,1982,
4513,GIN,1983,
4514,GIN,1984,
4515,GIN,1985,
4516,GIN,1986,
4517,GIN,1987,
4518,GIN,1988,
4519,GIN,1989,
4520,GIN,1990,
4521,GIN,1991,
4522,GIN,1992,
4523,GIN,1993,
4524,GIN,1994,
4525,GIN,1995,
4526,GIN,1996,
4527,GIN,1997,
4528,GIN,1998,
4529,GIN,1999,
4530,GIN,2000,
4531,GIN,2001,
4532,GIN,2002,
4533,GIN,2003,
4534,GIN,2004,
4535,GIN,2005,
4536,GIN,2006,
4537,GIN,2007,
4538,GIN,2008,
4539,GIN,2009,
4540,GIN,2010,
4541,GIN,2011,
4542,GIN,2012,
4543,GIN,2013,
4544,GIN,2014,
4545,GIN,2015,
4546,GIN,2016,
4547,GIN,2017,
4548,GIN,2018,
4549,GIN,2019,
4550,GMB,1950,
4551,GMB,1951,
4552,GMB,1952,
4553,GMB,1953,
4554,GMB,1954,
4555,GMB,1955,
4556,GMB,1956,
4557,GMB,1957,
4558,GMB,1958,
4559,GMB,1959,
4560,GMB,1960,
4561,GMB,1961,
4562,GMB,1962,
4563,GMB,1963,
4564,GMB,1964,
4565,GMB,1965,
4566,GMB,1966,
4567,GMB,1967,
4568,GMB,1968,
4569,GMB,1969,
4570,GMB,1970,
4571,GMB,1971,
4572,GMB,1972,
4573,GMB,1973,
4574,GMB,1974,
4575,GMB,1975,
4576,GMB,1976,
4577,GMB,1977,
4578,GMB,1978,
4579,GMB,1979,
4580,GMB,1980,
4581,GMB,1981,
4582,GMB,1982,
4583,GMB,1983,
4584,GMB,1984,
4585,GMB,1985,
4586,GMB,1986,
4587,GMB,1987,
4588,GMB,1988,
4589,GMB,1989,
4590,GMB,1990,
4591,GMB,1991,
4592,GMB,1992,
4593,GMB,1993,
4594,GMB,1994,
4595,GMB,1995,
4596,GMB,1996,
4597,GMB,1997,
4598,GMB,1998,
4599,GMB,1999,
4600,GMB,2000,
4601,GMB,2001,
4602,GMB,2002,
4603,GMB,2003,
4604,GMB,2004,
4605,GMB,2005,
4606,GMB,2006,
4607,GMB,2007,
4608,GMB,2008,
4609,GMB,2009,
4610,GMB,2010,
4611,GMB,2011,
4612,GMB,2012,
4613,GMB,2013,
4614,GMB,2014,
4615,GMB,2015,
4616,GMB,2016,
4617,GMB,2017,
4618,GMB,2018,
4619,GMB,2019,
4620,GNB,1950,
4621,GNB,1951,
4622,GNB,1952,
4623,GNB,1953,
4624,GNB,1954,
4625,GNB,1955,
4626,GNB,1956,
4627,GNB,1957,
4628,GNB,1958,
4629,GNB,1959,
4630,GNB,1960,
4631,GNB,1961,
4632,GNB,1962,
4633,GNB,1963,
4634,GNB,1964,
4635,GNB,1965,
4636,GNB,1966,
4637,GNB,1967,
4638,GNB,1968,
4639,GNB,1969,
4640,GNB,1970,
4641,GNB,1971,
4642,GNB,1972,
4643,GNB,1973,
4644,GNB,1974,
4645,GNB,1975,
4646,GNB,1976,
4647,GNB,1977,
4648,GNB,1978,
4649,GNB,1979,
4650,GNB,1980,
4651,GNB,1981,
4652,GNB,1982,
4653,GNB,1983,
4654,GNB,1984,
4655,GNB,1985,
4656,GNB,1986,
4657,GNB,1987,
4658,GNB,1988,
4659,GNB,1989,
4660,GNB,1990,
4661,GNB,1991,
4662,GNB,1992,
4663,GNB,1993,
4664,GNB,1994,
4665,GNB,1995,
4666,GNB,1996,
4667,GNB,1997,
4668,GNB,1998,
4669,GNB,1999,
4670,GNB,2000,
4671,GNB,2001,
4672,GNB,2002,
4673,GNB,2003,
4674,GNB,2004,
4675,GNB,2005,
4676,GNB,2006,
4677,GNB,2007,
4678,GNB,2008,
4679,GNB,2009,
4680,GNB,2010,
4681,GNB,2011,
4682,GNB,2012,
4683,GNB,2013,
4684,GNB,2014,
4685,GNB,2015,
4686,GNB,2016,
4687,GNB,2017,
4688,GNB,2018,
4689,GNB,2019,
4690,GNQ,1950,
4691,GNQ,1951,
4692,GNQ,1952,
4693,GNQ,1953,
4694,GNQ,1954,
4695,GNQ,1955,
4696,GNQ,1956,
4697,GNQ,1957,
4698,GNQ,1958,
4699,GNQ,1959,
4700,GNQ,1960,
4701,GNQ,1961,
4702,GNQ,1962,
4703,GNQ,1963,
4704,GNQ,1964,
4705,GNQ,1965,
4706,GNQ,1966,
4707,GNQ,1967,
4708,GNQ,1968,
4709,GNQ,1969,
4710,GNQ,1970,
4711,GNQ,1971,
4712,GNQ,1972,
4713,GNQ,1973,
4714,GNQ,1974,
4715,GNQ,1975,
4716,GNQ,1976,
4717,GNQ,1977,
4718,GNQ,1978,
4719,GNQ,1979,
4720,GNQ,1980,
4721,GNQ,1981,
4722,GNQ,1982,
4723,GNQ,1983,
4724,GNQ,1984,
4725,GNQ,1985,
4726,GNQ,1986,
4727,GNQ,1987,
4728,GNQ,1988,
4729,GNQ,1989,
4730,GNQ,1990,
4731,GNQ,1991,
4732,GNQ,1992,
4733,GNQ,1993,
4734,GNQ,1994,
4735,GNQ,1995,
4736,GNQ,1996,
4737,GNQ,1997,
4738,GNQ,1998,
4739,GNQ,1999,
4740,GNQ,2000,
4741,GNQ,2001,
4742,GNQ,2002,
4743,GNQ,2003,
4744,GNQ,2004,
4745,GNQ,2005,
4746,GNQ,2006,
4747,GNQ,2007,
4748,GNQ,2008,
4749,GNQ,2009,
4750,GNQ,2010,
4751,GNQ,2011,
4752,GNQ,2012,
4753,GNQ,2013,
4754,GNQ,2014,
4755,GNQ,2015,
4756,GNQ,2016,
4757,GNQ,2017,
4758,GNQ,2018,
4759,GNQ,2019,
4760,GRC,1950,
4761,GRC,1951,
4762,GRC,1952,
4763,GRC,1953,
4764,GRC,1954,
4765,GRC,1955,0.5994794368743896
4766,GRC,1956,0.644565761089325
4767,GRC,1957,0.681670069694519
4768,GRC,1958,0.7003331780433655
4769,GRC,1959,0.7131845355033875
4770,GRC,1960,0.7135878801345825
4771,GRC,1961,0.7912231683731079
4772,GRC,1962,0.7859712839126587
4773,GRC,1963,0.8622934222221375
4774,GRC,1964,0.921440601348877
4775,GRC,1965,0.9882326126098632
4776,GRC,1966,1.0236214399337769
4777,GRC,1967,1.0556389093399048
4778,GRC,1968,1.1033556461334229
4779,GRC,1969,1.1838611364364624
4780,GRC,1970,1.2473598718643188
4781,GRC,1971,1.281866431236267
4782,GRC,1972,1.3371275663375854
4783,GRC,1973,1.364976167678833
4784,GRC,1974,1.2368134260177612
4785,GRC,1975,1.2773098945617676
4786,GRC,1976,1.3179726600646973
4787,GRC,1977,1.3107717037200928
4788,GRC,1978,1.3559238910675049
4789,GRC,1979,1.3458774089813232
4790,GRC,1980,1.3094371557235718
4791,GRC,1981,1.2293190956115725
4792,GRC,1982,1.195171594619751
4793,GRC,1983,1.155417799949646
4794,GRC,1984,1.160710096359253
4795,GRC,1985,1.154011368751526
4796,GRC,1986,1.1385451555252075
4797,GRC,1987,1.0965659618377686
4798,GRC,1988,1.116173505783081
4799,GRC,1989,1.1358147859573364
4800,GRC,1990,1.1096633672714231
4801,GRC,1991,1.133961200714111
4802,GRC,1992,1.1142709255218506
4803,GRC,1993,1.0740256309509275
4804,GRC,1994,1.0692744255065918
4805,GRC,1995,1.0696650743484497
4806,GRC,1996,1.0836057662963867
4807,GRC,1997,1.1141291856765747
4808,GRC,1998,1.106411695480347
4809,GRC,1999,1.114569067955017
4810,GRC,2000,1.129747986793518
4811,GRC,2001,1.150861382484436
4812,GRC,2002,1.159785509109497
4813,GRC,2003,1.1911356449127195
4814,GRC,2004,1.2161188125610352
4815,GRC,2005,1.1869601011276243
4816,GRC,2006,1.225239396095276
4817,GRC,2007,1.2356010675430298
4818,GRC,2008,1.2076144218444824
4819,GRC,2009,1.1594867706298828
4820,GRC,2010,1.127703309059143
4821,GRC,2011,1.0521153211593628
4822,GRC,2012,1.0129327774047852
4823,GRC,2013,1.0012716054916382
4824,GRC,2014,1.014662742614746
4825,GRC,2015,1.0041639804840088
4826,GRC,2016,0.9989907741546632
4827,GRC,2017,1.0
4828,GRC,2018,1.0078133344650269
4829,GRC,2019,1.018970608711243
4830,GRD,1950,
4831,GRD,1951,
4832,GRD,1952,
4833,GRD,1953,
4834,GRD,1954,
4835,GRD,1955,
4836,GRD,1956,
4837,GRD,1957,
4838,GRD,1958,
4839,GRD,1959,
4840,GRD,1960,
4841,GRD,1961,
4842,GRD,1962,
4843,GRD,1963,
4844,GRD,1964,
4845,GRD,1965,
4846,GRD,1966,
4847,GRD,1967,
4848,GRD,1968,
4849,GRD,1969,
4850,GRD,1970,
4851,GRD,1971,
4852,GRD,1972,
4853,GRD,1973,
4854,GRD,1974,
4855,GRD,1975,
4856,GRD,1976,
4857,GRD,1977,
4858,GRD,1978,
4859,GRD,1979,
4860,GRD,1980,
4861,GRD,1981,
4862,GRD,1982,
4863,GRD,1983,
4864,GRD,1984,
4865,GRD,1985,
4866,GRD,1986,
4867,GRD,1987,
4868,GRD,1988,
4869,GRD,1989,
4870,GRD,1990,
4871,GRD,1991,
4872,GRD,1992,
4873,GRD,1993,
4874,GRD,1994,
4875,GRD,1995,
4876,GRD,1996,
4877,GRD,1997,
4878,GRD,1998,
4879,GRD,1999,
4880,GRD,2000,
4881,GRD,2001,
4882,GRD,2002,
4883,GRD,2003,
4884,GRD,2004,
4885,GRD,2005,
4886,GRD,2006,
4887,GRD,2007,
4888,GRD,2008,
4889,GRD,2009,
4890,GRD,2010,
4891,GRD,2011,
4892,GRD,2012,
4893,GRD,2013,
4894,GRD,2014,
4895,GRD,2015,
4896,GRD,2016,
4897,GRD,2017,
4898,GRD,2018,
4899,GRD,2019,
4900,GTM,1950,
4901,GTM,1951,
4902,GTM,1952,
4903,GTM,1953,
4904,GTM,1954,0.8225696682929993
4905,GTM,1955,0.808974027633667
4906,GTM,1956,0.8398009538650513
4907,GTM,1957,0.8495597243309021
4908,GTM,1958,0.8642219305038452
4909,GTM,1959,0.8717190027236938
4910,GTM,1960,0.8730341792106628
4911,GTM,1961,0.891867458820343
4912,GTM,1962,0.8954890370368958
4913,GTM,1963,0.9502205848693848
4914,GTM,1964,0.9529758095741272
4915,GTM,1965,0.9519613981246948
4916,GTM,1966,0.9700254797935486
4917,GTM,1967,0.9774559736251832
4918,GTM,1968,1.0138245820999146
4919,GTM,1969,1.0279730558395386
4920,GTM,1970,1.0588175058364868
4921,GTM,1971,1.0648113489151
4922,GTM,1972,1.089115023612976
4923,GTM,1973,1.1057509183883667
4924,GTM,1974,1.130481839179993
4925,GTM,1975,1.1075718402862549
4926,GTM,1976,1.1133710145950315
4927,GTM,1977,1.1228867769241333
4928,GTM,1978,1.1005560159683228
4929,GTM,1979,1.0864721536636353
4930,GTM,1980,1.0775073766708374
4931,GTM,1981,1.0409542322158811
4932,GTM,1982,1.0015134811401367
4933,GTM,1983,0.9755070805549622
4934,GTM,1984,0.949674904346466
4935,GTM,1985,0.9381593465805054
4936,GTM,1986,0.9403330087661744
4937,GTM,1987,0.9405860304832458
4938,GTM,1988,0.9390721917152404
4939,GTM,1989,0.9302190542221068
4940,GTM,1990,0.9414917826652528
4941,GTM,1991,0.9537904858589172
4942,GTM,1992,0.970371425151825
4943,GTM,1993,0.9700770378112792
4944,GTM,1994,0.9715848565101624
4945,GTM,1995,0.9822319149971008
4946,GTM,1996,0.97941392660141
4947,GTM,1997,0.98125821352005
4948,GTM,1998,0.9792233109474182
4949,GTM,1999,0.974211037158966
4950,GTM,2000,0.9683152437210084
4951,GTM,2001,0.9651678800582886
4952,GTM,2002,0.976255476474762
4953,GTM,2003,0.9773366451263428
4954,GTM,2004,0.9802891612052916
4955,GTM,2005,0.9869800806045532
4956,GTM,2006,0.9942287802696228
4957,GTM,2007,1.011256217956543
4958,GTM,2008,1.0108518600463867
4959,GTM,2009,0.9983487129211426
4960,GTM,2010,0.995801568031311
4961,GTM,2011,1.000545620918274
4962,GTM,2012,0.9580581784248352
4963,GTM,2013,0.9976820945739746
4964,GTM,2014,1.001195788383484
4965,GTM,2015,1.00856614112854
4966,GTM,2016,1.0027602910995483
4967,GTM,2017,1.0
4968,GTM,2018,0.9958917498588562
4969,GTM,2019,1.0040048360824585
4970,GUY,1950,
4971,GUY,1951,
4972,GUY,1952,
4973,GUY,1953,
4974,GUY,1954,
4975,GUY,1955,
4976,GUY,1956,
4977,GUY,1957,
4978,GUY,1958,
4979,GUY,1959,
4980,GUY,1960,
4981,GUY,1961,
4982,GUY,1962,
4983,GUY,1963,
4984,GUY,1964,
4985,GUY,1965,
4986,GUY,1966,
4987,GUY,1967,
4988,GUY,1968,
4989,GUY,1969,
4990,GUY,1970,
4991,GUY,1971,
4992,GUY,1972,
4993,GUY,1973,
4994,GUY,1974,
4995,GUY,1975,
4996,GUY,1976,
4997,GUY,1977,
4998,GUY,1978,
4999,GUY,1979,
5000,GUY,1980,
5001,GUY,1981,
5002,GUY,1982,
5003,GUY,1983,
5004,GUY,1984,
5005,GUY,1985,
5006,GUY,1986,
5007,GUY,1987,
5008,GUY,1988,
5009,GUY,1989,
5010,GUY,1990,
5011,GUY,1991,
5012,GUY,1992,
5013,GUY,1993,
5014,GUY,1994,
5015,GUY,1995,
5016,GUY,1996,
5017,GUY,1997,
5018,GUY,1998,
5019,GUY,1999,
5020,GUY,2000,
5021,GUY,2001,
5022,GUY,2002,
5023,GUY,2003,
5024,GUY,2004,
5025,GUY,2005,
5026,GUY,2006,
5027,GUY,2007,
5028,GUY,2008,
5029,GUY,2009,
5030,GUY,2010,
5031,GUY,2011,
5032,GUY,2012,
5033,GUY,2013,
5034,GUY,2014,
5035,GUY,2015,
5036,GUY,2016,
5037,GUY,2017,
5038,GUY,2018,
5039,GUY,2019,
5040,HKG,1950,
5041,HKG,1951,
5042,HKG,1952,
5043,HKG,1953,
5044,HKG,1954,
5045,HKG,1955,
5046,HKG,1956,
5047,HKG,1957,
5048,HKG,1958,
5049,HKG,1959,
5050,HKG,1960,
5051,HKG,1961,
5052,HKG,1962,
5053,HKG,1963,
5054,HKG,1964,0.5123328566551208
5055,HKG,1965,0.543175458908081
5056,HKG,1966,0.5231433510780334
5057,HKG,1967,0.5074640512466431
5058,HKG,1968,0.5076260566711426
5059,HKG,1969,0.5460197925567627
5060,HKG,1970,0.5727100372314453
5061,HKG,1971,0.5844197869300842
5062,HKG,1972,0.6121404767036438
5063,HKG,1973,0.6522587537765503
5064,HKG,1974,0.6365087628364563
5065,HKG,1975,0.6047829985618591
5066,HKG,1976,0.662146806716919
5067,HKG,1977,0.6864686608314514
5068,HKG,1978,0.6873562932014465
5069,HKG,1979,0.7170720100402832
5070,HKG,1980,0.7154382467269897
5071,HKG,1981,0.7143303751945496
5072,HKG,1982,0.7023573517799377
5073,HKG,1983,0.7148321270942688
5074,HKG,1984,0.7509121894836426
5075,HKG,1985,0.7283350229263306
5076,HKG,1986,0.7686538100242615
5077,HKG,1987,0.8334988355636597
5078,HKG,1988,0.8532721400260925
5079,HKG,1989,0.8498737215995789
5080,HKG,1990,0.8580731153488159
5081,HKG,1991,0.8651162385940552
5082,HKG,1992,0.9035534262657166
5083,HKG,1993,0.910777509212494
5084,HKG,1994,0.919075608253479
5085,HKG,1995,0.9085922241210938
5086,HKG,1996,0.8822768330574036
5087,HKG,1997,0.8775713443756104
5088,HKG,1998,0.7997581958770752
5089,HKG,1999,0.7966581583023071
5090,HKG,2000,0.8203591108322144
5091,HKG,2001,0.786637008190155
5092,HKG,2002,0.7770244479179382
5093,HKG,2003,0.7854878306388855
5094,HKG,2004,0.8189957141876221
5095,HKG,2005,0.8478156328201294
5096,HKG,2006,0.8864288926124573
5097,HKG,2007,0.9134777784347534
5098,HKG,2008,0.918850600719452
5099,HKG,2009,0.890830397605896
5100,HKG,2010,0.925718367099762
5101,HKG,2011,0.9424930810928344
5102,HKG,2012,0.9318926334381104
5103,HKG,2013,0.9321041703224182
5104,HKG,2014,0.9512445330619812
5105,HKG,2015,0.9569390416145324
5106,HKG,2016,0.9712238311767578
5107,HKG,2017,1.0
5108,HKG,2018,1.0122627019882202
5109,HKG,2019,0.9965506196022034
5110,HND,1950,
5111,HND,1951,
5112,HND,1952,
5113,HND,1953,
5114,HND,1954,
5115,HND,1955,
5116,HND,1956,
5117,HND,1957,
5118,HND,1958,
5119,HND,1959,
5120,HND,1960,
5121,HND,1961,
5122,HND,1962,
5123,HND,1963,
5124,HND,1964,
5125,HND,1965,
5126,HND,1966,
5127,HND,1967,
5128,HND,1968,
5129,HND,1969,
5130,HND,1970,1.2136915922164917
5131,HND,1971,1.217220425605774
5132,HND,1972,1.2431912422180176
5133,HND,1973,1.2826058864593506
5134,HND,1974,1.2164582014083862
5135,HND,1975,1.194980502128601
5136,HND,1976,1.2601613998413086
5137,HND,1977,1.3185186386108398
5138,HND,1978,1.362641453742981
5139,HND,1979,1.3514959812164309
5140,HND,1980,1.3003605604171753
5141,HND,1981,1.2911101579666138
5142,HND,1982,1.2459293603897097
5143,HND,1983,1.1957635879516602
5144,HND,1984,1.198343276977539
5145,HND,1985,1.2029991149902344
5146,HND,1986,1.186043381690979
5147,HND,1987,1.2174593210220337
5148,HND,1988,1.2240544557571411
5149,HND,1989,1.2243225574493408
5150,HND,1990,1.183030128479004
5151,HND,1991,1.1805449724197388
5152,HND,1992,1.1427754163742063
5153,HND,1993,1.144906997680664
5154,HND,1994,1.0682876110076904
5155,HND,1995,1.0669928789138794
5156,HND,1996,1.0192731618881226
5157,HND,1997,1.0069658756256104
5158,HND,1998,0.9885094165802002
5159,HND,1999,0.9016619324684144
5160,HND,2000,0.933477520942688
5161,HND,2001,0.9492438435554504
5162,HND,2002,0.9612532258033752
5163,HND,2003,0.9765410423278807
5164,HND,2004,1.0085654258728027
5165,HND,2005,1.023145079612732
5166,HND,2006,1.0491760969161987
5167,HND,2007,1.0610125064849854
5168,HND,2008,1.0421251058578491
5169,HND,2009,0.9932178258895874
5170,HND,2010,0.9928274154663086
5171,HND,2011,1.0088342428207395
5172,HND,2012,1.0239744186401367
5173,HND,2013,0.9885297417640686
5174,HND,2014,1.002495527267456
5175,HND,2015,0.9850242137908936
5176,HND,2016,0.9988961219787598
5177,HND,2017,1.0
5178,HND,2018,0.9718543887138368
5179,HND,2019,0.9923783540725708
5180,HRV,1950,
5181,HRV,1951,
5182,HRV,1952,
5183,HRV,1953,
5184,HRV,1954,
5185,HRV,1955,
5186,HRV,1956,
5187,HRV,1957,
5188,HRV,1958,
5189,HRV,1959,
5190,HRV,1960,
5191,HRV,1961,
5192,HRV,1962,
5193,HRV,1963,
5194,HRV,1964,
5195,HRV,1965,
5196,HRV,1966,
5197,HRV,1967,
5198,HRV,1968,
5199,HRV,1969,
5200,HRV,1970,
5201,HRV,1971,
5202,HRV,1972,
5203,HRV,1973,
5204,HRV,1974,
5205,HRV,1975,
5206,HRV,1976,
5207,HRV,1977,
5208,HRV,1978,
5209,HRV,1979,
5210,HRV,1980,
5211,HRV,1981,
5212,HRV,1982,
5213,HRV,1983,
5214,HRV,1984,
5215,HRV,1985,
5216,HRV,1986,
5217,HRV,1987,
5218,HRV,1988,
5219,HRV,1989,
5220,HRV,1990,
5221,HRV,1991,
5222,HRV,1992,
5223,HRV,1993,
5224,HRV,1994,0.8301612734794617
5225,HRV,1995,0.8872711062431335
5226,HRV,1996,0.9268782734870912
5227,HRV,1997,0.9753089547157288
5228,HRV,1998,0.9885267615318298
5229,HRV,1999,0.9694926142692566
5230,HRV,2000,0.9769095778465272
5231,HRV,2001,0.9856951236724854
5232,HRV,2002,1.0148371458053589
5233,HRV,2003,1.0323965549468994
5234,HRV,2004,1.046674370765686
5235,HRV,2005,1.0635406970977783
5236,HRV,2006,1.0693953037261963
5237,HRV,2007,1.076877236366272
5238,HRV,2008,1.0535918474197388
5239,HRV,2009,0.9678025245666504
5240,HRV,2010,0.9634963274002076
5241,HRV,2011,0.975659966468811
5242,HRV,2012,0.971656322479248
5243,HRV,2013,0.9763255715370178
5244,HRV,2014,0.9564859867095948
5245,HRV,2015,0.9805562496185304
5246,HRV,2016,0.995332419872284
5247,HRV,2017,1.0
5248,HRV,2018,1.003131628036499
5249,HRV,2019,1.0006805658340454
5250,HTI,1950,
5251,HTI,1951,
5252,HTI,1952,
5253,HTI,1953,
5254,HTI,1954,
5255,HTI,1955,
5256,HTI,1956,
5257,HTI,1957,
5258,HTI,1958,
5259,HTI,1959,
5260,HTI,1960,
5261,HTI,1961,
5262,HTI,1962,
5263,HTI,1963,
5264,HTI,1964,
5265,HTI,1965,
5266,HTI,1966,
5267,HTI,1967,
5268,HTI,1968,
5269,HTI,1969,
5270,HTI,1970,
5271,HTI,1971,
5272,HTI,1972,
5273,HTI,1973,
5274,HTI,1974,
5275,HTI,1975,
5276,HTI,1976,
5277,HTI,1977,
5278,HTI,1978,
5279,HTI,1979,
5280,HTI,1980,
5281,HTI,1981,
5282,HTI,1982,
5283,HTI,1983,
5284,HTI,1984,
5285,HTI,1985,
5286,HTI,1986,
5287,HTI,1987,
5288,HTI,1988,
5289,HTI,1989,
5290,HTI,1990,
5291,HTI,1991,
5292,HTI,1992,
5293,HTI,1993,
5294,HTI,1994,
5295,HTI,1995,
5296,HTI,1996,
5297,HTI,1997,
5298,HTI,1998,
5299,HTI,1999,
5300,HTI,2000,
5301,HTI,2001,
5302,HTI,2002,
5303,HTI,2003,
5304,HTI,2004,
5305,HTI,2005,
5306,HTI,2006,
5307,HTI,2007,
5308,HTI,2008,
5309,HTI,2009,
5310,HTI,2010,
5311,HTI,2011,
5312,HTI,2012,
5313,HTI,2013,
5314,HTI,2014,
5315,HTI,2015,
5316,HTI,2016,
5317,HTI,2017,
5318,HTI,2018,
5319,HTI,2019,
5320,HUN,1950,
5321,HUN,1951,
5322,HUN,1952,
5323,HUN,1953,
5324,HUN,1954,
5325,HUN,1955,
5326,HUN,1956,
5327,HUN,1957,
5328,HUN,1958,
5329,HUN,1959,
5330,HUN,1960,
5331,HUN,1961,
5332,HUN,1962,
5333,HUN,1963,
5334,HUN,1964,
5335,HUN,1965,
5336,HUN,1966,
5337,HUN,1967,
5338,HUN,1968,
5339,HUN,1969,
5340,HUN,1970,
5341,HUN,1971,
5342,HUN,1972,
5343,HUN,1973,
5344,HUN,1974,0.7170540690422058
5345,HUN,1975,0.7403995394706726
5346,HUN,1976,0.742506742477417
5347,HUN,1977,0.7646797299385071
5348,HUN,1978,0.7703519463539124
5349,HUN,1979,0.7577688097953796
5350,HUN,1980,0.7447693943977356
5351,HUN,1981,0.7565706968307495
5352,HUN,1982,0.7928145527839661
5353,HUN,1983,0.7982384562492371
5354,HUN,1984,0.8339822888374329
5355,HUN,1985,0.8348503708839417
5356,HUN,1986,0.8421683311462402
5357,HUN,1987,0.8572661280632019
5358,HUN,1988,0.8481467962265015
5359,HUN,1989,0.8545050621032715
5360,HUN,1990,0.836579442024231
5361,HUN,1991,0.7697426080703735
5362,HUN,1992,0.7986723780632019
5363,HUN,1993,0.8242658376693726
5364,HUN,1994,0.82225501537323
5365,HUN,1995,0.8370224833488464
5366,HUN,1996,0.8319380879402161
5367,HUN,1997,0.8406107425689697
5368,HUN,1998,0.8564730882644653
5369,HUN,1999,0.8536121845245361
5370,HUN,2000,0.8774444460868835
5371,HUN,2001,0.9042064547538756
5372,HUN,2002,0.9333575963974
5373,HUN,2003,0.9501529932022096
5374,HUN,2004,0.9819579124450684
5375,HUN,2005,1.016705870628357
5376,HUN,2006,1.0399669408798218
5377,HUN,2007,1.0350629091262815
5378,HUN,2008,1.036874532699585
5379,HUN,2009,0.9778696894645692
5380,HUN,2010,0.9809412956237792
5381,HUN,2011,0.9965694546699524
5382,HUN,2012,0.9760561585426332
5383,HUN,2013,0.9799296855926514
5384,HUN,2014,0.9788934588432312
5385,HUN,2015,0.991850197315216
5386,HUN,2016,0.9790135025978088
5387,HUN,2017,1.0
5388,HUN,2018,1.0285863876342771
5389,HUN,2019,1.0455793142318726
5390,IDN,1950,
5391,IDN,1951,
5392,IDN,1952,
5393,IDN,1953,
5394,IDN,1954,
5395,IDN,1955,
5396,IDN,1956,
5397,IDN,1957,
5398,IDN,1958,
5399,IDN,1959,
5400,IDN,1960,0.7870525121688843
5401,IDN,1961,0.8380826115608215
5402,IDN,1962,0.8206632733345032
5403,IDN,1963,0.7844400405883789
5404,IDN,1964,0.8097127676010132
5405,IDN,1965,0.8055480122566223
5406,IDN,1966,0.8138391375541687
5407,IDN,1967,0.8212921619415283
5408,IDN,1968,0.8621487617492676
5409,IDN,1969,0.847775936126709
5410,IDN,1970,0.8911813497543335
5411,IDN,1971,0.9164491891860962
5412,IDN,1972,0.9534081220626832
5413,IDN,1973,0.9939135313034058
5414,IDN,1974,1.0116052627563477
5415,IDN,1975,1.0135222673416138
5416,IDN,1976,1.0363543033599854
5417,IDN,1977,1.0592737197875977
5418,IDN,1978,1.0398694276809692
5419,IDN,1979,1.0402202606201172
5420,IDN,1980,1.0531059503555298
5421,IDN,1981,1.0319911241531372
5422,IDN,1982,0.9847971200942992
5423,IDN,1983,0.985312521457672
5424,IDN,1984,0.9842218160629272
5425,IDN,1985,0.9503172039985656
5426,IDN,1986,0.9717945456504822
5427,IDN,1987,0.9543694853782654
5428,IDN,1988,0.9342721700668336
5429,IDN,1989,0.9338834881782532
5430,IDN,1990,0.9384723901748656
5431,IDN,1991,0.9538028836250304
5432,IDN,1992,0.964722752571106
5433,IDN,1993,0.978728711605072
5434,IDN,1994,0.9717432260513306
5435,IDN,1995,0.9822500944137572
5436,IDN,1996,0.9867268204689026
5437,IDN,1997,0.9641183614730836
5438,IDN,1998,0.8021982312202454
5439,IDN,1999,0.7868788242340088
5440,IDN,2000,0.7978502511978149
5441,IDN,2001,0.7987852096557617
5442,IDN,2002,0.8149933815002441
5443,IDN,2003,0.8250898122787476
5444,IDN,2004,0.833254337310791
5445,IDN,2005,0.8523728847503662
5446,IDN,2006,0.8663412928581238
5447,IDN,2007,0.8701234459877014
5448,IDN,2008,0.8793461918830872
5449,IDN,2009,0.8770263195037842
5450,IDN,2010,0.891194224357605
5451,IDN,2011,0.9181419610977172
5452,IDN,2012,0.9285837411880492
5453,IDN,2013,0.9476246237754822
5454,IDN,2014,0.9629443287849426
5455,IDN,2015,0.9750764966011048
5456,IDN,2016,0.9920280575752258
5457,IDN,2017,1.0
5458,IDN,2018,1.0065091848373413
5459,IDN,2019,1.0102159976959229
5460,IND,1950,
5461,IND,1951,
5462,IND,1952,
5463,IND,1953,
5464,IND,1954,0.5369611382484436
5465,IND,1955,0.5313727855682373
5466,IND,1956,0.5332222580909729
5467,IND,1957,0.526058554649353
5468,IND,1958,0.557604968547821
5469,IND,1959,0.5505062341690063
5470,IND,1960,0.5792527198791504
5471,IND,1961,0.5872488021850586
5472,IND,1962,0.5853085517883301
5473,IND,1963,0.6088138818740845
5474,IND,1964,0.6331191062927246
5475,IND,1965,0.5973387956619263
5476,IND,1966,0.5782580375671387
5477,IND,1967,0.615199863910675
