,country,year,gdppc,pop
937,BFA,2011,1344.0,16063.83
938,BFA,2012,1387.617055381043,16562.91
939,BFA,2013,1424.2131997801678,17072.15
940,BFA,2014,1443.2962589266474,17575.37
941,BFA,2015,1456.9302901374822,18093.58
942,BFA,2016,1500.0235020185055,18620.83
943,BFA,2017,1548.4810122146737,19157.02
944,BFA,2018,1605.358822499288,19698.41
945,BFA,2019,1651.1173258771164,20242.08
946,BFA,2020,1638.827886419169,20787.68
947,BFA,2021,1706.963253766437,21336.01
948,BFA,2022,1704.9658849384389,21889.26
969,BGD,1970,1004.0,67331.349
970,BGD,1971,934.0,69149.652
971,BGD,1972,807.0,70676.996
972,BGD,1973,792.0,72382.694
973,BGD,1974,872.0,74584.661
974,BGD,1975,843.0,76152.535
975,BGD,1976,862.0,77821.374
976,BGD,1977,843.0,80313.516
977,BGD,1978,878.0,82812.761
978,BGD,1979,894.0,85361.165
979,BGD,1980,875.0,87937.333
980,BGD,1981,878.0,90517.443
981,BGD,1982,869.0,92626.498
982,BGD,1983,891.0,94788.1
983,BGD,1984,918.0,96954.796
984,BGD,1985,925.0,99154.171
985,BGD,1986,944.0,101438.048
986,BGD,1987,960.0,103815.665
987,BGD,1988,964.0,106283.666
988,BGD,1989,966.0,108842.396
989,BGD,1990,1006.0,111436.651
990,BGD,1991,1031.429949157621,113756.21
991,BGD,1992,1062.4603996336396,116169.16
992,BGD,1993,1095.65638403607,118565.77
993,BGD,1994,1136.4184653484454,120934.91
994,BGD,1995,1182.951400412447,123279.0
995,BGD,1996,1234.0840637944411,125622.62
996,BGD,1997,1291.512569507904,128012.4
997,BGD,1998,1348.1499270396002,130475.57
998,BGD,1999,1412.9813212476863,132906.85
999,BGD,2000,1485.309220457969,135207.06
1000,BGD,2001,1551.196476715421,137419.6
1001,BGD,2002,1621.2669713879343,139573.13
1002,BGD,2003,1710.7313512497274,141650.47
1003,BGD,2004,1812.624661427313,143644.05
1004,BGD,2005,1925.606169622288,145546.03
1005,BGD,2006,2057.698392171004,147376.03
1006,BGD,2007,2194.4223378870124,149047.21
1007,BGD,2008,2321.050458754316,150561.73
1008,BGD,2009,2448.8868784386295,152188.83
1009,BGD,2010,2599.2083634666005,153926.8
1010,BGD,2011,2772.0,155634.45
1011,BGD,2012,2914.048779489979,157326.34
1012,BGD,2013,3057.4698265978836,158999.2
1013,BGD,2014,3216.8923341097284,160650.01
1014,BGD,2015,3402.3213512440807,162272.96
1015,BGD,2016,3598.510338838519,163938.02
1016,BGD,2017,3808.872854306307,165654.74
1017,BGD,2018,4056.646515831146,167358.03
1018,BGD,2019,4242.751699683921,169044.68
1019,BGD,2020,4418.9642546993055,170709.31
1020,BGD,2021,4684.003010247773,172354.38
1021,BGD,2022,4925.721185547546,174216.9
1042,BGR,1970,7608.0,8489.574
1043,BGR,1971,7814.0,8536.395
1044,BGR,1972,8145.0,8576.2
1045,BGR,1973,8423.0,8620.997
1046,BGR,1974,8630.0,8678.745
1047,BGR,1975,9295.0,8720.742
1048,BGR,1976,9535.0,8755.037
1049,BGR,1977,9398.0,8797.022
1050,BGR,1978,9594.0,8803.281
1051,BGR,1979,9954.0,8811.589
1052,BGR,1980,9634.0,8843.528
1053,BGR,1981,9860.0,8869.441
1054,BGR,1982,10154.0,8892.098
1055,BGR,1983,9942.0,8910.284
1056,BGR,1984,10249.0,8928.271
1057,BGR,1985,9924.0,8943.573
1058,BGR,1986,10170.0,8958.77
1059,BGR,1987,10173.0,8971.958
1060,BGR,1988,10098.0,8982.025
1061,BGR,1989,9908.0,8990.055
1062,BGR,1990,8922.0,8894.028
1063,BGR,1991,8319.67292857707,8772.37
1064,BGR,1992,7846.11595075794,8658.51
1065,BGR,1993,7959.1636575086,8441.87
1066,BGR,1994,8212.29648627268,8363.16
1067,BGR,1995,8566.602745481097,8284.0
1068,BGR,1996,7901.123625103636,8241.39
1069,BGR,1997,7927.429113727844,8191.37
1070,BGR,1998,8322.082003741638,8136.89
1071,BGR,1999,7921.765283340932,8091.39
1072,BGR,2000,8410.794977581298,8051.53
1073,BGR,2001,8832.290564320296,7798.39
1074,BGR,2002,9471.765661435968,7754.63
1075,BGR,2003,10080.78302382228,7709.95
1076,BGR,2004,10853.785153427416,7668.17
1077,BGR,2005,11758.084065296944,7627.5
1078,BGR,2006,12706.18160283958,7587.22
1079,BGR,2007,13785.227603269834,7548.53
1080,BGR,2008,14761.714726754342,7512.7
1081,BGR,2009,14363.25842683027,7474.98
1082,BGR,2010,14686.46106311002,7424.88
1083,BGR,2011,15112.0,7241.62
1084,BGR,2012,15314.524722925016,7199.8
1085,BGR,2013,15314.154750552516,7159.62
1086,BGR,2014,15550.345646997524,7119.04
1087,BGR,2015,16186.40946316018,7073.75
1088,BGR,2016,16795.82328500534,7024.31
1089,BGR,2017,17386.270794902262,6973.2
1090,BGR,2018,17982.423293048745,6923.03
1091,BGR,2019,18840.76273269419,6874.46
1092,BGR,2020,18203.8329720928,6833.33
1093,BGR,2021,19753.9944646969,6777.86
1094,BGR,2022,20592.455194814112,6720.43
1115,BHR,1970,6038.0,219.543
1116,BHR,1971,6349.0,225.375
1117,BHR,1972,6692.0,230.8
1118,BHR,1973,6975.0,238.977
1119,BHR,1974,7291.0,248.343
1120,BHR,1975,6252.0,258.789
1121,BHR,1976,6875.0,273.661
1122,BHR,1977,7084.0,297.41
1123,BHR,1978,7037.0,322.535
1124,BHR,1979,6730.0,336.07
1125,BHR,1980,6994.0,347.568
1126,BHR,1981,6875.0,363.427
1127,BHR,1982,7036.0,377.967
1128,BHR,1983,7240.0,393.022
1129,BHR,1984,7264.0,408.282
1130,BHR,1985,6972.0,423.95
1131,BHR,1986,6880.0,439.556
1132,BHR,1987,6786.0,454.612
1133,BHR,1988,6802.0,469.484
1134,BHR,1989,6751.0,484.791
1135,BHR,1990,6542.0,500.476
1136,BHR,1991,7059.956872278351,517.15
1137,BHR,1992,7993.892756332573,532.49
1138,BHR,1993,9102.066123852352,546.96
1139,BHR,1994,9935.003930290826,561.67
1140,BHR,1995,10695.392433585435,576.09
1141,BHR,1996,11640.821353114172,590.34
1142,BHR,1997,12528.389518937362,604.57
1143,BHR,1998,13776.008281637318,618.79
1144,BHR,1999,15263.757491334563,633.39
1145,BHR,2000,17021.722379400082,648.13
1146,BHR,2001,18152.9626577984,665.18
1147,BHR,2002,19487.841231923445,707.49
1148,BHR,2003,21391.61192554835,772.98
1149,BHR,2004,23389.602406732047,839.41
1150,BHR,2005,25230.900052167748,906.56
1151,BHR,2006,26840.12427010602,974.28
1152,BHR,2007,28884.697367103305,1042.75
1153,BHR,2008,30612.497813355865,1095.92
1154,BHR,2009,31729.566318699268,1132.61
1155,BHR,2010,34057.71322744991,1167.96
1156,BHR,2011,36372.0,1202.22
1157,BHR,2012,36711.3916621356,1235.51
1158,BHR,2013,37704.2118257463,1268.13
1159,BHR,2014,38364.829470910976,1300.52
1160,BHR,2015,38369.65989222884,1332.67
1161,BHR,2016,38805.39065484862,1364.59
1162,BHR,2017,39553.23971113629,1396.25
1163,BHR,2018,39501.17592248429,1427.59
1164,BHR,2019,39499.70707668937,1458.58
1165,BHR,2020,36890.502952537754,1489.2
1166,BHR,2021,37323.10392430031,1511.24
1167,BHR,2022,38651.60104817371,1520.5
1188,BIH,1970,4251.0,3703.0
1189,BIH,1971,4490.0,3761.0
1190,BIH,1972,4661.0,3819.0
1191,BIH,1973,4801.0,3872.0
1192,BIH,1974,5112.0,3925.0
1193,BIH,1975,5247.0,3980.0
1194,BIH,1976,5268.0,4033.0
1195,BIH,1977,5647.0,4086.0
1196,BIH,1978,5977.0,4135.0
1197,BIH,1979,6376.0,4181.0
1198,BIH,1980,6588.0,4092.0
1199,BIH,1981,6762.0,4135.743
1200,BIH,1982,6841.0,4172.693
1201,BIH,1983,6773.0,4207.275
1202,BIH,1984,6843.0,4241.401
1203,BIH,1985,6875.0,4275.355
1204,BIH,1986,7066.0,4307.685
1205,BIH,1987,6886.0,4338.977
1206,BIH,1988,6668.0,4369.894
1207,BIH,1989,6711.0,4398.322
1208,BIH,1990,5893.0,4423.646
1209,BIH,1991,5128.93944742336,4437.46
1210,BIH,1992,3830.2190609441823,4233.15
1211,BIH,1993,2831.039309133507,3912.7
1212,BIH,1994,3017.0010565547486,3726.53
1213,BIH,1995,3237.3074262945097,3635.99
1214,BIH,1996,4915.325055897521,3648.74
1215,BIH,1997,5913.08121295309,3681.14
1216,BIH,1998,6589.637196947814,3713.47
1217,BIH,1999,7025.973234938385,3810.87
1218,BIH,2000,7082.035272194738,3901.38
1219,BIH,2001,7129.386780241823,3918.64
1220,BIH,2002,7391.592166270746,3923.03
1221,BIH,2003,7551.408080415123,3939.53
1222,BIH,2004,7857.378286374016,3974.55
1223,BIH,2005,8057.682825132652,3991.17
1224,BIH,2006,8410.801004629648,3992.51
1225,BIH,2007,8811.8612403594,3989.88
1226,BIH,2008,9199.261679607163,3986.91
1227,BIH,2009,9018.506245925151,3984.85
1228,BIH,2010,8982.45785298652,3982.7
1229,BIH,2011,8961.0,3979.92
1230,BIH,2012,8894.931401415526,3976.54
1231,BIH,2013,9113.055029976384,3972.56
1232,BIH,2014,9228.81794432688,3968.0
1233,BIH,2015,9639.477649043472,3962.86
1234,BIH,2016,9966.365920485969,3957.16
1235,BIH,2017,10305.932335305108,3950.92
1236,BIH,2018,10718.777861221988,3944.2
1237,BIH,2019,11048.235446717918,3937.02
1238,BIH,2020,10736.168312228834,3929.3
1239,BIH,2021,11553.760708649706,3921.13
1240,BIH,2022,12142.863201077287,3876.28
1261,BLR,1970,,9027.198
1262,BLR,1971,,9101.396
1263,BLR,1972,,9169.156
1264,BLR,1973,8341.0,9236.465
1265,BLR,1974,,9304.311
1266,BLR,1975,,9360.184
1267,BLR,1976,,9405.544
1268,BLR,1977,,9457.385
1269,BLR,1978,,9520.28
1270,BLR,1979,,9581.518
1271,BLR,1980,9487.0,9643.706
1272,BLR,1981,9844.0,9712.761
1273,BLR,1982,10217.0,9778.781
1274,BLR,1983,10667.0,9845.174
1275,BLR,1984,10957.0,9914.262
1276,BLR,1985,11000.0,9981.744
1277,BLR,1986,11230.0,10044.184
1278,BLR,1987,11297.0,10097.446
1279,BLR,1988,11198.0,10149.612
1280,BLR,1989,11893.0,10184.084
1281,BLR,1990,11467.0,10201.0
1282,BLR,1991,11170.761076510917,10205.71
1283,BLR,1992,9960.843147824904,10228.13
1284,BLR,1993,9077.439997808402,10250.71
1285,BLR,1994,7932.001039288072,10238.61
1286,BLR,1995,6993.622120912842,10205.49
1287,BLR,1996,7128.354653886732,10171.23
1288,BLR,1997,7885.01962037309,10129.09
1289,BLR,1998,8481.967108913179,10092.29
1290,BLR,1999,8689.713251926989,10064.2
1291,BLR,2000,9110.979461261824,10033.95
1292,BLR,2001,9462.373906917526,10000.04
1293,BLR,2002,9870.308515825362,9955.44
1294,BLR,2003,10492.987004400124,9905.46
1295,BLR,2004,11615.685585132174,9856.19
1296,BLR,2005,12629.558047952214,9807.0
1297,BLR,2006,13792.553571309354,9764.25
1298,BLR,2007,14856.955773777863,9733.87
1299,BLR,2008,16223.996807883905,9712.59
1300,BLR,2009,16088.725028100594,9696.87
1301,BLR,2010,17172.460341933234,9680.61
1302,BLR,2011,17918.0,9661.81
1303,BLR,2012,18245.00752051267,9643.21
1304,BLR,2013,18456.410667499407,9624.46
1305,BLR,2014,18805.178759987022,9605.22
1306,BLR,2015,18122.864046120045,9585.12
1307,BLR,2016,17701.959316898497,9564.17
1308,BLR,2017,18193.273100172584,9542.35
1309,BLR,2018,18809.49500085152,9519.36
1310,BLR,2019,19130.393987789008,9495.02
1311,BLR,2020,19053.15702050917,9469.35
1312,BLR,2021,19541.914363354965,9442.37
1313,BLR,2022,18699.798236612733,9399.77
1334,BOL,1970,3469.0,4346.218
1335,BOL,1971,3513.0,4454.684
1336,BOL,1972,3602.0,4565.872
1337,BOL,1973,3757.0,4679.923
1338,BOL,1974,3854.0,4796.24
1339,BOL,1975,4010.0,4914.316
1340,BOL,1976,4219.0,4955.744
1341,BOL,1977,4289.0,5079.716
1342,BOL,1978,4328.0,5204.622
1343,BOL,1979,4227.0,5326.981
1344,BOL,1980,4100.0,5441.298
1345,BOL,1981,4060.0,5545.224
1346,BOL,1982,3816.0,5642.224
1347,BOL,1983,3585.0,5737.434
1348,BOL,1984,3561.0,5834.293
1349,BOL,1985,3476.0,5934.935
1350,BOL,1986,3306.0,6041.35
1351,BOL,1987,3330.0,6156.369
1352,BOL,1988,3386.0,6283.164
1353,BOL,1989,3408.0,6423.135
1354,BOL,1990,3502.0,6573.9
1355,BOL,1991,3610.05176589269,6731.48
1356,BOL,1992,3592.136728477069,6893.45
1357,BOL,1993,3670.2744123593734,7049.12
1358,BOL,1994,3765.169484651678,7205.29
1359,BOL,1995,3865.437890859615,7361.89
1360,BOL,1996,3959.445248904976,7518.77
1361,BOL,1997,4079.537865918379,7677.67
1362,BOL,1998,4205.694130849294,7840.31
1363,BOL,1999,4146.470466698207,8006.59
1364,BOL,2000,4173.5494556271815,8176.79
1365,BOL,2001,4166.491663823036,8351.14
1366,BOL,2002,4193.754879231691,8529.38
1367,BOL,2003,4230.372476124638,8710.72
1368,BOL,2004,4330.555773329363,8894.52
1369,BOL,2005,4445.347739995699,9080.52
1370,BOL,2006,4581.902166317692,9268.47
1371,BOL,2007,4713.4483939791435,9457.49
1372,BOL,2008,4924.032322864974,9646.69
1373,BOL,2009,5011.33827045302,9835.72
1374,BOL,2010,5141.758880655595,10024.1
1375,BOL,2011,5331.0,10211.41
1376,BOL,2012,5503.90836808894,10397.21
1377,BOL,2013,5775.751435644671,10581.19
1378,BOL,2014,5988.277547315212,10762.99
1379,BOL,2015,6176.26705563787,10942.24
1380,BOL,2016,6337.798612927752,11118.04
1381,BOL,2017,6503.38722488086,11289.48
1382,BOL,2018,6679.438373851693,11456.22
1383,BOL,2019,6730.809061873835,11620.83
1384,BOL,2020,6062.06482775822,11775.35
1385,BOL,2021,6355.615210539723,11917.27
1386,BOL,2022,6481.39044234345,12059.96
1407,BRA,1970,4635.0,95684.297
1408,BRA,1971,5024.0,98265.0
1409,BRA,1972,5480.0,100874.0
1410,BRA,1973,6086.0,103513.0
1411,BRA,1974,6416.0,106182.0
1412,BRA,1975,6582.0,108879.0
1413,BRA,1976,7079.0,111603.0
1414,BRA,1977,7248.0,114373.0
1415,BRA,1978,7425.0,117207.0
1416,BRA,1979,7736.0,120101.0
1417,BRA,1980,8249.0,123020.0
1418,BRA,1981,7709.0,125992.0
1419,BRA,1982,7587.0,129028.0
1420,BRA,1983,7203.0,131960.0
1421,BRA,1984,7438.0,134699.0
1422,BRA,1985,7862.0,137382.0
1423,BRA,1986,8281.0,140196.0
1424,BRA,1987,8402.0,143027.0
1425,BRA,1988,8230.0,145873.0
1426,BRA,1989,8333.0,148659.0
1427,BRA,1990,7842.0,151170.0
1428,BRA,1991,7888.048527824129,153788.38
1429,BRA,1992,7812.794255396262,156388.15
1430,BRA,1993,8166.235562539795,158974.2
1431,BRA,1994,8615.688661235072,161540.65
1432,BRA,1995,8951.694356675776,164084.6
1433,BRA,1996,9124.5160690394,166624.17
1434,BRA,1997,9409.946484829306,169178.01
1435,BRA,1998,9419.107907290403,171744.07
1436,BRA,1999,9441.758898994258,174320.07
1437,BRA,2000,9834.424436663196,176901.86
1438,BRA,2001,9953.30948413253,179388.87
1439,BRA,2002,10245.06891728294,181720.82
1440,BRA,2003,10354.595358498154,183969.78
1441,BRA,2004,10949.660119887378,186165.41
1442,BRA,2005,11305.771724073142,188329.88
1443,BRA,2006,11766.605732758886,190437.71
1444,BRA,2007,12500.006368400022,192450.05
1445,BRA,2008,13164.01134257424,194457.64
1446,BRA,2009,13180.890928022674,196463.84
1447,BRA,2010,14215.61258144751,198408.09
1448,BRA,2011,14831.0,200152.05
1449,BRA,2012,14985.498339853082,201894.14
1450,BRA,2013,15305.414025936683,203613.88
1451,BRA,2014,15251.88960973912,205358.16
1452,BRA,2015,14583.981967466185,207148.03
1453,BRA,2016,13990.646772827104,208859.27
1454,BRA,2017,14062.749639064205,210537.17
1455,BRA,2018,14197.549718513385,212257.83
1456,BRA,2019,14257.871306763853,213939.88
1457,BRA,2020,13685.925743510985,215577.48
1458,BRA,2021,14292.935059037914,216720.02
1459,BRA,2022,14640.076122577277,217718.33
1480,BRB,1970,10197.0,239.0
1481,BRB,1971,10514.0,241.0
1482,BRB,1972,10567.0,242.0
1483,BRB,1973,10635.0,244.0
1484,BRB,1974,10080.0,246.0
1485,BRB,1975,9825.0,247.0
1486,BRB,1976,10222.0,248.0
1487,BRB,1977,10541.0,249.0
1488,BRB,1978,11014.0,250.0
1489,BRB,1979,11837.0,251.0
1490,BRB,1980,12318.0,252.0
1491,BRB,1981,12065.0,252.0
1492,BRB,1982,11424.0,253.0
1493,BRB,1983,11419.0,255.0
1494,BRB,1984,11772.0,256.0
1495,BRB,1985,11848.0,257.0
1496,BRB,1986,12404.0,258.0
1497,BRB,1987,12683.0,259.0
1498,BRB,1988,13087.0,260.0
1499,BRB,1989,13498.0,261.0
1500,BRB,1990,12994.0,262.0
1501,BRB,1991,12298.506043316776,263.0
1502,BRB,1992,11427.266535386669,265.0
1503,BRB,1993,11343.597356449796,266.0
1504,BRB,1994,11405.559831534869,267.0
1505,BRB,1995,11473.859014208198,268.0
1506,BRB,1996,11760.82543058844,269.0
1507,BRB,1997,12124.508840340635,270.0
1508,BRB,1998,12384.761673771563,271.0
1509,BRB,1999,12237.948549252023,273.0
1510,BRB,2000,12600.02258991168,274.0
1511,BRB,2001,12112.181084984171,275.0
1512,BRB,2002,12025.47326597556,276.0
1513,BRB,2003,12094.819238859292,278.0
1514,BRB,2004,12078.73544492736,279.0
1515,BRB,2005,12379.450180872049,280.0
1516,BRB,2006,12889.87670111237,281.0
1517,BRB,2007,12917.438978136508,282.0
1518,BRB,2008,12786.107370240148,283.0
1519,BRB,2009,12094.323952832176,285.0
1520,BRB,2010,11954.32197476552,286.0
1521,BRB,2011,11870.0,287.0
1522,BRB,2012,11860.0,288.0
1523,BRB,2013,11809.0,289.0
1524,BRB,2014,11780.0,290.0
1525,BRB,2015,11849.0,291.0
1526,BRB,2016,12124.693618121464,291.0
1527,BRB,2017,12157.312126680112,292.336
1528,BRB,2018,12029.747514768049,293.131
1529,BRB,2019,12040.277666500744,293.64664762163557
1530,BRB,2020,10487.38640323072,294.184304592975
1531,BRB,2021,10386.52617137221,294.7156731786848
1532,BRB,2022,11545.847277090235,295.17158113683814
1553,BWA,1970,907.0,583.999
1554,BWA,1971,1113.0,599.647
1555,BWA,1972,1361.0,619.351
1556,BWA,1973,1589.0,643.076
1557,BWA,1974,1656.0,671.769
1558,BWA,1975,1712.0,704.591
1559,BWA,1976,1801.0,741.273
1560,BWA,1977,1889.0,781.472
1561,BWA,1978,2005.0,822.247
1562,BWA,1979,2184.0,862.602
1563,BWA,1980,2348.0,900.476
1564,BWA,1981,2528.0,934.438
1565,BWA,1982,2640.0,970.651
1566,BWA,1983,2848.0,1007.017
1567,BWA,1984,3124.0,1043.396
1568,BWA,1985,3301.0,1079.692
1569,BWA,1986,3432.0,1115.756
1570,BWA,1987,3601.0,1152.012
1571,BWA,1988,3920.0,1188.941
1572,BWA,1989,5066.0,1226.517
1573,BWA,1990,5267.0,1264.612
1574,BWA,1991,5616.011230180464,1302.53
1575,BWA,1992,5733.630021255006,1343.39
1576,BWA,1993,5787.114500569631,1387.03
1577,BWA,1994,5946.427132097851,1430.31
1578,BWA,1995,6318.476423748566,1472.97
1579,BWA,1996,6647.767552670595,1514.71
1580,BWA,1997,7152.147433659421,1555.16
1581,BWA,1998,7185.2722538997405,1593.9
1582,BWA,1999,7876.1385178022865,1630.44
1583,BWA,2000,8044.14204336772,1664.69
1584,BWA,2001,8082.823833508784,1698.06
1585,BWA,2002,8604.067001306265,1730.05
1586,BWA,2003,9042.519733428748,1760.82
1587,BWA,2004,9329.509213978536,1792.27
1588,BWA,2005,9798.087064279383,1824.3
1589,BWA,2006,10665.679526507864,1856.8
1590,BWA,2007,11602.0682465784,1889.67
1591,BWA,2008,12385.149725257235,1922.82
1592,BWA,2009,11494.756543029303,1956.15
1593,BWA,2010,12544.727363329708,1989.59
1594,BWA,2011,13376.0,2023.11
1595,BWA,2012,13134.406319556276,2056.8
1596,BWA,2013,14355.759692061336,2090.75
1597,BWA,2014,14929.677419847656,2124.91
1598,BWA,2015,13980.03637033042,2159.17
1599,BWA,2016,14752.188606549676,2193.52
1600,BWA,2017,15121.661834310446,2227.94
1601,BWA,2018,15515.622556302098,2262.35
1602,BWA,2019,15747.324471006235,2296.67
1603,BWA,2020,14162.68519082018,2330.81
1604,BWA,2021,15612.077773651688,2364.77
1605,BWA,2022,16351.910361085182,2403.02
1626,CAF,1970,1508.0,1839.0
1627,CAF,1971,1427.0,1884.0
1628,CAF,1972,1368.0,1927.0
1629,CAF,1973,1403.0,1965.0
1630,CAF,1974,1333.0,2006.0
1631,CAF,1975,1323.0,2058.0
1632,CAF,1976,1345.0,2112.0
1633,CAF,1977,1417.0,2168.0
1634,CAF,1978,1398.0,2225.0
1635,CAF,1979,1326.0,2285.0
1636,CAF,1980,1234.0,2349.0
1637,CAF,1981,1219.0,2413.0
1638,CAF,1982,1208.0,2478.0
1639,CAF,1983,1105.0,2543.0
1640,CAF,1984,1146.0,2629.0
1641,CAF,1985,1148.0,2714.0
1642,CAF,1986,1162.0,2775.0
1643,CAF,1987,1079.0,2841.0
1644,CAF,1988,1073.0,2917.0
1645,CAF,1989,1070.0,3000.0
1646,CAF,1990,1023.0,3085.0
1647,CAF,1991,1006.99580160323,3174.0
1648,CAF,1992,965.1933763497116,3267.0
1649,CAF,1993,933.0601746632378,3367.0
1650,CAF,1994,952.0174177414632,3466.0
1651,CAF,1995,978.5566147479784,3544.0
1652,CAF,1996,885.8864005963782,3622.0
1653,CAF,1997,917.47997639614,3707.0
1654,CAF,1998,936.2382621382116,3798.0
1655,CAF,1999,967.8432036294956,3889.0
1656,CAF,2000,963.9461805550576,3980.0
1657,CAF,2001,952.5118090677156,4054.0
1658,CAF,2002,928.7716385131732,4128.0
1659,CAF,2003,845.5055450884124,4215.0
1660,CAF,2004,853.1820215903408,4289.0
1661,CAF,2005,858.5237000174835,4363.0
1662,CAF,2006,881.4851651169623,4449.0
1663,CAF,2007,897.4783070138916,4544.0
1664,CAF,2008,901.8513453751752,4641.0
1665,CAF,2009,898.7004801806556,4742.0
1666,CAF,2010,910.3103788607568,4845.0
1667,CAF,2011,909.0,4950.0
1668,CAF,2012,916.0,5057.0
1669,CAF,2013,567.0,5167.0
1670,CAF,2014,561.0,5278.0
1671,CAF,2015,576.0,5392.0
1672,CAF,2016,592.9234516186858,5507.0
1673,CAF,2017,608.2856446716945,5625.118
1674,CAF,2018,619.1874635098058,5745.062
1675,CAF,2019,623.5598233502932,5874.226042751207
1676,CAF,2020,613.7893419743613,6024.986587691716
1677,CAF,2021,606.8591051512815,6153.688299307919
1678,CAF,2022,596.3929987333512,6291.248726525581
1699,CAN,1970,19207.0,21749.986
1700,CAN,1971,20024.0,22026.4
1701,CAN,1972,20837.0,22284.5
1702,CAN,1973,22058.0,22559.5
1703,CAN,1974,22643.0,22874.7
1704,CAN,1975,22819.0,23209.2
1705,CAN,1976,23754.0,23517.5
1706,CAN,1977,24265.0,23796.4
1707,CAN,1978,24994.0,24036.3
1708,CAN,1979,25775.0,24276.9
1709,CAN,1980,25784.0,24593.3
1710,CAN,1981,26256.0,24900.0
1711,CAN,1982,25151.0,25201.9
1712,CAN,1983,25625.0,25456.3
1713,CAN,1984,26836.0,25701.8
1714,CAN,1985,28025.0,25941.6
1715,CAN,1986,28472.0,26203.8
1716,CAN,1987,29246.0,26549.7
1717,CAN,1988,30275.0,26894.8
1718,CAN,1989,30458.0,27379.3
1719,CAN,1990,30082.0,27790.6
1720,CAN,1991,29151.69684885993,28138.13
1721,CAN,1992,29141.192329285823,28473.17
1722,CAN,1993,29657.57435681402,28787.79
1723,CAN,1994,30745.822846121897,29104.83
1724,CAN,1995,31330.72008635295,29407.56
1725,CAN,1996,31594.24180943492,29716.57
1726,CAN,1997,32709.691602793333,30013.37
1727,CAN,1998,33785.74631608327,30263.49
1728,CAN,1999,35345.720956298894,30510.48
1729,CAN,2000,36942.562294285686,30795.95
1730,CAN,2001,37307.205933239486,31132.32
1731,CAN,2002,38123.98642394115,31472.72
1732,CAN,2003,38559.97590268697,31757.69
1733,CAN,2004,39491.57003054623,32055.38
1734,CAN,2005,40485.01924036267,32359.57
1735,CAN,2006,41247.14929668085,32688.16
1736,CAN,2007,41806.865205809154,33007.16
1737,CAN,2008,41896.42558694811,33366.54
1738,CAN,2009,40312.621651062866,33749.68
1739,CAN,2010,41209.4261814782,34127.03
1740,CAN,2011,42197.0,34462.67
1741,CAN,2012,42476.34505066868,34838.91
1742,CAN,2013,43008.83001074117,35208.97
1743,CAN,2014,43800.63917397715,35564.72
1744,CAN,2015,43761.52709036398,35831.15
1745,CAN,2016,43702.07959843087,36239.19
1746,CAN,2017,44493.65111599596,36676.5
1747,CAN,2018,45087.886790366465,37198.22
1748,CAN,2019,45284.213482154024,37736.29
1749,CAN,2020,42493.630617386254,38173.83
1750,CAN,2021,44379.594870856665,38383.48
1751,CAN,2022,45529.64560835027,38684.59
1772,CHE,1970,23478.991767022973,6267.0
1773,CHE,1971,24486.9781291002,6343.293
1774,CHE,1972,25356.910902043855,6401.4
