,country,year,gdp_pc_lag1
4487,GHA,1984,1487.0
4488,GHA,1985,1530.0
4489,GHA,1986,1559.0
4490,GHA,1987,1575.0
4491,GHA,1988,1605.0
4492,GHA,1989,1648.0
4493,GHA,1990,1685.0
4494,GHA,1991,1693.0
4495,GHA,1992,1742.627555797661
4496,GHA,1993,1771.6003862853463
4497,GHA,1994,1791.112655265993
4498,GHA,1995,1813.6117444642
4499,GHA,1996,1856.5727820195764
4500,GHA,1997,1907.9348395859256
4501,GHA,1998,1964.9124281809677
4502,GHA,1999,2017.989552947675
4503,GHA,2000,2066.7412019192193
4504,GHA,2001,2100.293070545185
4505,GHA,2002,2143.1062392256526
4506,GHA,2003,2192.020266142103
4507,GHA,2004,2256.8172967289725
4508,GHA,2005,2329.515674312796
4509,GHA,2006,2411.287649073024
4510,GHA,2007,2503.957697065865
4511,GHA,2008,2553.1658623989833
4512,GHA,2009,2725.7884260838214
4513,GHA,2010,2793.8709448780382
4514,GHA,2011,2946.039343235952
4515,GHA,2012,3283.0
4516,GHA,2013,3467.104258740002
4517,GHA,2014,3621.6009278249753
4518,GHA,2015,3627.8382692928258
4519,GHA,2016,3610.645967199496
4520,GHA,2017,3640.7790248286738
4521,GHA,2018,3841.879560638968
4522,GHA,2019,3983.121633590813
4523,GHA,2020,4143.3772788327215
4524,GHA,2021,4069.2519024115472
4525,GHA,2022,4190.578296752464
4546,GRC,1970,9191.0
4547,GRC,1971,9900.0
4548,GRC,1972,10559.0
4549,GRC,1973,11795.0
4550,GRC,1974,12202.0
4551,GRC,1975,11716.0
4552,GRC,1976,12309.0
4553,GRC,1977,12919.0
4554,GRC,1978,13158.0
4555,GRC,1979,13860.0
4556,GRC,1980,14193.0
4557,GRC,1981,14300.0
4558,GRC,1982,14180.0
4559,GRC,1983,14153.0
4560,GRC,1984,14132.0
4561,GRC,1985,14453.0
4562,GRC,1986,14850.0
4563,GRC,1987,15047.0
4564,GRC,1988,14944.0
4565,GRC,1989,15596.0
4566,GRC,1990,16117.0
4567,GRC,1991,15964.0
4568,GRC,1992,16409.689413848526
4569,GRC,1993,16545.963766056062
4570,GRC,1994,16331.314704388997
4571,GRC,1995,16724.28805618853
4572,GRC,1996,17148.197198638813
4573,GRC,1997,17719.55738038829
4574,GRC,1998,18588.295487953197
4575,GRC,1999,19378.709926951826
4576,GRC,2000,20076.559375082434
4577,GRC,2001,20965.331806698097
4578,GRC,2002,21913.79768092266
4579,GRC,2003,22893.95911786512
4580,GRC,2004,24380.066327361783
4581,GRC,2005,25780.385093078436
4582,GRC,2006,26091.52417194299
4583,GRC,2007,27731.110923369015
4584,GRC,2008,28822.915641555985
4585,GRC,2009,28907.92502567267
4586,GRC,2010,27839.897516969475
4587,GRC,2011,26517.46507965097
4588,GRC,2012,24349.0
4589,GRC,2013,22746.20629506483
4590,GRC,2014,22335.270364176395
4591,GRC,2015,22591.596909369513
4592,GRC,2016,22696.20229940344
4593,GRC,2017,22679.809820485447
4594,GRC,2018,22972.88961602084
4595,GRC,2019,23403.612065299098
4596,GRC,2020,23869.792849390768
4597,GRC,2021,21767.220165271887
4598,GRC,2022,23732.20107260401
4619,GTM,1970,4497.0
4620,GTM,1971,4653.0
4621,GTM,1972,4801.0
4622,GTM,1973,5037.0
4623,GTM,1974,5255.0
4624,GTM,1975,5461.0
4625,GTM,1976,5439.0
4626,GTM,1977,5705.0
4627,GTM,1978,6005.0
4628,GTM,1979,6156.0
4629,GTM,1980,6298.0
4630,GTM,1981,6384.0
4631,GTM,1982,6256.0
4632,GTM,1983,5903.0
4633,GTM,1984,5585.0
4634,GTM,1985,5469.0
4635,GTM,1986,5292.0
4636,GTM,1987,5136.0
4637,GTM,1988,5098.0
4638,GTM,1989,5086.0
4639,GTM,1990,5144.0
4640,GTM,1991,5165.0
4641,GTM,1992,5166.549866012667
4642,GTM,1993,5303.598547425432
4643,GTM,1994,5382.978712103502
4644,GTM,1995,5414.541153569243
4645,GTM,1996,5501.042226782372
4646,GTM,1997,5511.904705680813
4647,GTM,1998,5601.207505205031
4648,GTM,1999,5730.645753626605
4649,GTM,2000,5824.883284869329
4650,GTM,2001,5860.271852571701
4651,GTM,2002,5882.7197059354185
4652,GTM,2003,5980.242007724151
4653,GTM,2004,6004.144673120455
4654,GTM,2005,6070.1942309616525
4655,GTM,2006,6130.482337567918
4656,GTM,2007,6305.818591459861
4657,GTM,2008,6545.752353261084
4658,GTM,2009,6604.682423043075
4659,GTM,2010,6488.646238166217
4660,GTM,2011,6526.457569591022
4661,GTM,2012,6650.0
4662,GTM,2013,6718.332239117085
4663,GTM,2014,6813.411605682604
4664,GTM,2015,6978.10584290415
4665,GTM,2016,7126.992528560714
4666,GTM,2017,7186.659993070903
4667,GTM,2018,7279.739953937346
4668,GTM,2019,7399.198034153791
4669,GTM,2020,7565.846022916714
4670,GTM,2021,7309.368193308424
4671,GTM,2022,7764.696116345891
4692,GIN,1970,784.0
4693,GIN,1971,795.0
4694,GIN,1972,822.0
4695,GIN,1973,826.0
4696,GIN,1974,821.0
4697,GIN,1975,848.0
4698,GIN,1976,854.0
4699,GIN,1977,905.0
4700,GIN,1978,858.0
4701,GIN,1979,897.0
4702,GIN,1980,869.0
4703,GIN,1981,872.0
4704,GIN,1982,859.0
4705,GIN,1983,858.0
4706,GIN,1984,850.0
4707,GIN,1985,824.0
4708,GIN,1986,821.0
4709,GIN,1987,819.0
4710,GIN,1988,826.0
4711,GIN,1989,856.0
4712,GIN,1990,869.0
4713,GIN,1991,861.0
4714,GIN,1992,827.006899123684
4715,GIN,1993,833.2267623324658
4716,GIN,1994,862.7312853610053
4717,GIN,1995,882.4944267995689
4718,GIN,1996,906.2643896713406
4719,GIN,1997,927.12947969862
4720,GIN,1998,976.4966259571524
4721,GIN,1999,1010.791902631536
4722,GIN,2000,1031.382545338989
4723,GIN,2001,1046.567062726806
4724,GIN,2002,1090.6519969179155
4725,GIN,2003,1148.5446784790645
4726,GIN,2004,1146.3352913076974
4727,GIN,2005,1159.8250346752704
4728,GIN,2006,1186.6047934322464
4729,GIN,2007,1188.484575919068
4730,GIN,2008,1253.4077187176183
4731,GIN,2009,1290.4037004352026
4732,GIN,2010,1255.2418552976146
4733,GIN,2011,1291.69622840926
4734,GIN,2012,1347.0
4735,GIN,2013,1397.0
4736,GIN,2014,1421.0
4737,GIN,2015,1399.0
4738,GIN,2016,1364.0
4739,GIN,2017,1472.9530188948288
4740,GIN,2018,1583.5482417882856
4741,GIN,2019,1642.1047920266644
4742,GIN,2020,1690.8837251385637
4743,GIN,2021,1726.50825466548
4744,GIN,2022,1769.8623247193907
4765,GNB,1970,1333.0
4766,GNB,1971,1395.0
4767,GNB,1972,1333.0
4768,GNB,1973,1412.0
4769,GNB,1974,1411.0
4770,GNB,1975,1458.0
4771,GNB,1976,1479.0
4772,GNB,1977,1443.0
4773,GNB,1978,1317.0
4774,GNB,1979,1465.0
4775,GNB,1980,1468.0
4776,GNB,1981,1207.0
4777,GNB,1982,1173.0
4778,GNB,1983,1195.0
4779,GNB,1984,1129.0
4780,GNB,1985,1162.0
4781,GNB,1986,1184.0
4782,GNB,1987,1146.0
4783,GNB,1988,1183.0
4784,GNB,1989,1235.0
4785,GNB,1990,1259.0
4786,GNB,1991,1270.0
4787,GNB,1992,1282.7287925732994
4788,GNB,1993,1287.276478237637
4789,GNB,1994,1280.3420316640393
4790,GNB,1995,1284.9269702677093
4791,GNB,1996,1310.1873248410675
4792,GNB,1997,1337.4675813593324
4793,GNB,1998,1388.1026857943027
4794,GNB,1999,1130.8126857095724
4795,GNB,2000,1256.082491687944
4796,GNB,2001,1230.6406294399242
4797,GNB,2002,1233.0719850069206
4798,GNB,2003,1196.2325065611392
4799,GNB,2004,1181.94349571599
4800,GNB,2005,1194.6707917770177
4801,GNB,2006,1226.5608858641476
4802,GNB,2007,1233.8132378735418
4803,GNB,2008,1252.573945375853
4804,GNB,2009,1270.7227556518212
4805,GNB,2010,1292.0292935725613
4806,GNB,2011,1329.3724093189558
4807,GNB,2012,1413.0
4808,GNB,2013,1361.0
4809,GNB,2014,1378.0
4810,GNB,2015,1355.0
4811,GNB,2016,1393.0
4812,GNB,2017,1443.4240208380827
4813,GNB,2018,1492.0391837283307
4814,GNB,2019,1511.8668326852385
4815,GNB,2020,1543.4176040184277
4816,GNB,2021,1531.309512560488
4817,GNB,2022,1593.8185780472504
4838,HTI,1970,1527.0
4839,HTI,1971,1567.0
4840,HTI,1972,1651.0
4841,HTI,1973,1635.0
4842,HTI,1974,1678.0
4843,HTI,1975,1742.0
4844,HTI,1976,1726.0
4845,HTI,1977,1835.0
4846,HTI,1978,1808.0
4847,HTI,1979,1859.0
4848,HTI,1980,1959.0
4849,HTI,1981,2063.0
4850,HTI,1982,1964.0
4851,HTI,1983,1855.0
4852,HTI,1984,1835.0
4853,HTI,1985,1803.0
4854,HTI,1986,1776.0
4855,HTI,1987,1729.0
4856,HTI,1988,1682.0
4857,HTI,1989,1701.0
4858,HTI,1990,1619.0
4859,HTI,1991,1602.0
4860,HTI,1992,1628.7187828396118
4861,HTI,1993,1535.970673148007
4862,HTI,1994,1443.1808409183943
4863,HTI,1995,1262.337056938873
4864,HTI,1996,1378.5416903588186
4865,HTI,1997,1426.4125543445498
4866,HTI,1998,1456.233862680955
4867,HTI,1999,1480.5769214979248
4868,HTI,2000,1513.3318271761614
4869,HTI,2001,1520.7292353637615
4870,HTI,2002,1501.1024655367005
4871,HTI,2003,1494.183677303327
4872,HTI,2004,1495.8921279730891
4873,HTI,2005,1439.2076587890158
4874,HTI,2006,1461.800049352979
4875,HTI,2007,1493.0381883452285
4876,HTI,2008,1541.7674392197964
4877,HTI,2009,1555.4931929743498
4878,HTI,2010,1604.112720904786
4879,HTI,2011,1556.550433341304
4880,HTI,2012,1648.0
4881,HTI,2013,1674.0
4882,HTI,2014,1722.0
4883,HTI,2015,1749.0
4884,HTI,2016,1742.0
4885,HTI,2017,1748.726927372147
4886,HTI,2018,1767.9230045060708
4887,HTI,2019,1773.109548514298
4888,HTI,2020,1719.4462228532534
4889,HTI,2021,1641.7617050038757
4890,HTI,2022,1591.760015319581
4911,HND,1970,2396.0
4912,HND,1971,2391.0
4913,HND,1972,2404.0
4914,HND,1973,2448.0
4915,HND,1974,2544.0
4916,HND,1975,2797.0
4917,HND,1976,2764.0
4918,HND,1977,2954.0
4919,HND,1978,3153.0
4920,HND,1979,3346.0
4921,HND,1980,3382.0
4922,HND,1981,3282.0
4923,HND,1982,3231.0
4924,HND,1983,3076.0
4925,HND,1984,2947.0
4926,HND,1985,2968.0
4927,HND,1986,2982.0
4928,HND,1987,2898.0
4929,HND,1988,2970.0
4930,HND,1989,3009.0
4931,HND,1990,3045.0
4932,HND,1991,2960.0
4933,HND,1992,2993.1240094653144
4934,HND,1993,3094.547750180062
4935,HND,1994,3216.880474563878
4936,HND,1995,3105.972043854534
4937,HND,1996,3163.826279834214
4938,HND,1997,3210.270291652771
4939,HND,1998,3303.2674734599764
4940,HND,1999,3332.9067162957103
4941,HND,2000,3215.1847327603577
4942,HND,2001,3335.7153697540925
4943,HND,2002,3365.232992745498
4944,HND,2003,3431.251226302898
4945,HND,2004,3527.121790685213
4946,HND,2005,3686.666861186227
4947,HND,2006,3851.055431267789
4948,HND,2007,4045.2976250507822
4949,HND,2008,4237.30196547177
4950,HND,2009,4358.762942315819
4951,HND,2010,4200.160537818666
4952,HND,2011,4305.892041781792
4953,HND,2012,4421.0
4954,HND,2013,4518.0
4955,HND,2014,4561.0
4956,HND,2015,4620.0
4957,HND,2016,4706.0
4958,HND,2017,4803.28043081604
4959,HND,2018,4949.025285961729
4960,HND,2019,5052.2056964208305
4961,HND,2020,5099.814302392386
4962,HND,2021,4567.885690671236
4963,HND,2022,5062.118729298094
4984,HUN,1970,8069.0
4985,HUN,1971,8015.0
4986,HUN,1972,8349.0
4987,HUN,1973,8505.0
4988,HUN,1974,8920.0
4989,HUN,1975,9111.0
4990,HUN,1976,9253.0
4991,HUN,1977,9231.0
4992,HUN,1978,9765.0
4993,HUN,1979,9967.0
4994,HUN,1980,9964.0
4995,HUN,1981,10052.0
4996,HUN,1982,10123.0
4997,HUN,1983,10493.0
4998,HUN,1984,10401.0
4999,HUN,1985,10696.0
5000,HUN,1986,10452.0
5001,HUN,1987,10678.0
5002,HUN,1988,10861.0
5003,HUN,1989,11207.0
5004,HUN,1990,11003.0
5005,HUN,1991,10296.0
5006,HUN,1992,9255.90961746882
5007,HUN,1993,9153.920824393475
5008,HUN,1994,9294.46401363138
5009,HUN,1995,9772.223487554456
5010,HUN,1996,10134.833886895496
5011,HUN,1997,10359.18141128738
5012,HUN,1998,10942.325887995115
5013,HUN,1999,11663.028515253676
5014,HUN,2000,12316.723995874505
5015,HUN,2001,13129.273107833118
5016,HUN,2002,13933.561262454808
5017,HUN,2003,14899.306265101266
5018,HUN,2004,15829.899936480217
5019,HUN,2005,16999.005514218454
5020,HUN,2006,18140.61741786459
5021,HUN,2007,19253.063137393667
5022,HUN,2008,19763.790665712164
5023,HUN,2009,20380.631763897556
5024,HUN,2010,19461.070328242917
5025,HUN,2011,20036.33465366331
5026,HUN,2012,20886.0
5027,HUN,2013,20731.670063284007
5028,HUN,2014,21163.564092773035
5029,HUN,2015,22118.75004819955
5030,HUN,2016,22993.37507631797
5031,HUN,2017,23568.925742708747
5032,HUN,2018,24641.19805653534
5033,HUN,2019,25995.509005591048
5034,HUN,2020,27272.312084521
5035,HUN,2021,26091.400329999437
5036,HUN,2022,28085.962226124888
5057,ISL,1970,13880.0
5058,ISL,1971,14830.0
5059,ISL,1972,16606.0
5060,ISL,1973,17366.0
5061,ISL,1974,18277.0
5062,ISL,1975,19054.0
5063,ISL,1976,18935.0
5064,ISL,1977,19877.0
5065,ISL,1978,21465.0
5066,ISL,1979,22579.0
5067,ISL,1980,23443.0
5068,ISL,1981,24528.0
5069,ISL,1982,25284.0
5070,ISL,1983,25477.0
5071,ISL,1984,24605.0
5072,ISL,1985,25357.0
5073,ISL,1986,25990.0
5074,ISL,1987,27439.0
5075,ISL,1988,29576.0
5076,ISL,1989,28934.0
5077,ISL,1990,28652.0
5078,ISL,1991,28760.0
5079,ISL,1992,28258.016773918625
5080,ISL,1993,26859.281947711668
5081,ISL,1994,26833.80124049222
5082,ISL,1995,27457.806857299725
5083,ISL,1996,27235.833297278037
5084,ISL,1997,28277.78713527553
5085,ISL,1998,29939.14278341433
5086,ISL,1999,31444.61598472512
5087,ISL,2000,32186.931121894468
5088,ISL,2001,33108.29099103723
5089,ISL,2002,33794.45145581882
5090,ISL,2003,33470.49477312857
5091,ISL,2004,33920.70867149926
5092,ISL,2005,36209.24391769578
5093,ISL,2006,37884.05696917531
5094,ISL,2007,38707.21313863168
5095,ISL,2008,41111.15433172196
5096,ISL,2009,40810.229086209285
5097,ISL,2010,37701.851081884684
5098,ISL,2011,36272.68701148201
5099,ISL,2012,36740.0
5100,ISL,2013,36933.89395710618
5101,ISL,2014,38245.497349293546
5102,ISL,2015,38463.028443709096
5103,ISL,2016,39756.52712742219
5104,ISL,2017,41682.867768726086
5105,ISL,2018,42419.38447995987
5106,ISL,2019,43321.06283185401
5107,ISL,2020,43136.606957372525
5108,ISL,2021,39368.39939902689
5109,ISL,2022,40412.61674476612
5130,IND,1970,1347.0
5131,IND,1971,1384.0
5132,IND,1972,1364.0
5133,IND,1973,1329.0
5134,IND,1974,1360.0
5135,IND,1975,1344.0
5136,IND,1976,1430.0
5137,IND,1977,1417.0
5138,IND,1978,1494.0
5139,IND,1979,1540.0
5140,IND,1980,1427.0
5141,IND,1981,1495.0
5142,IND,1982,1557.0
5143,IND,1983,1570.0
5144,IND,1984,1663.0
5145,IND,1985,1690.0
5146,IND,1986,1720.0
5147,IND,1987,1755.0
5148,IND,1988,1793.0
5149,IND,1989,1938.0
5150,IND,1990,2024.0
5151,IND,1991,2087.0
5152,IND,1992,2062.3101938964883
5153,IND,1993,2115.257442888654
5154,IND,1994,2176.4277546796197
5155,IND,1995,2254.8988565309332
5156,IND,1996,2355.963213949457
5157,IND,1997,2475.56805896638
5158,IND,1998,2514.0217106960536
5159,IND,1999,2611.781380479922
5160,IND,2000,2707.7406339436475
5161,IND,2001,2753.08550705882
5162,IND,2002,2837.8555311499513
5163,IND,2003,2870.923633325692
5164,IND,2004,3035.9225160240767
5165,IND,2005,3212.5110336341645
5166,IND,2006,3396.6487023021523
5167,IND,2007,3629.4110758938496
5168,IND,2008,3870.6989456960296
5169,IND,2009,4030.654378070055
5170,IND,2010,4270.707793828763
5171,IND,2011,4525.745476807693
5172,IND,2012,4768.0
5173,IND,2013,4982.083174923584
5174,IND,2014,5224.144726688181
5175,IND,2015,5524.114583596415
5176,IND,2016,5869.846531869248
5177,IND,2017,6326.064423371508
5178,IND,2018,6638.727716492645
5179,IND,2019,7046.436408458912
5180,IND,2020,7293.989586302366
5181,IND,2021,6730.546822014761
5182,IND,2022,7315.121362710703
5203,IDN,1970,1739.0
5204,IDN,1971,1882.0
5205,IDN,1972,1946.0
5206,IDN,1973,2117.0
5207,IDN,1974,2375.0
5208,IDN,1975,2439.0
5209,IDN,1976,2386.0
5210,IDN,1977,2536.0
5211,IDN,1978,2670.0
5212,IDN,1979,2727.0
5213,IDN,1980,2810.0
5214,IDN,1981,2981.0
5215,IDN,1982,3119.0
5216,IDN,1983,2941.0
5217,IDN,1984,2994.0
5218,IDN,1985,3134.0
5219,IDN,1986,3143.0
5220,IDN,1987,3269.0
5221,IDN,1988,3370.0
5222,IDN,1989,3500.0
5223,IDN,1990,3747.0
5224,IDN,1991,4007.0
5225,IDN,1992,4310.777914335127
5226,IDN,1993,4536.40989932572
5227,IDN,1994,4837.131347219098
5228,IDN,1995,5140.024967063988
5229,IDN,1996,5494.9037123421485
5230,IDN,1997,5851.295543955146
5231,IDN,1998,6055.848459302033
5232,IDN,1999,5203.579443214507
5233,IDN,2000,5186.713407904092
5234,IDN,2001,5384.386660454885
5235,IDN,2002,5526.147336168685
5236,IDN,2003,5720.28186272957
5237,IDN,2004,5938.877796230632
5238,IDN,2005,6180.909971145314
5239,IDN,2006,6482.0120838929315
5240,IDN,2007,6782.62453186025
5241,IDN,2008,7157.313201750369
5242,IDN,2009,7633.165795995926
5243,IDN,2010,7935.844291513395
5244,IDN,2011,8386.43318624644
5245,IDN,2012,8849.0
5246,IDN,2013,9272.009119772563
5247,IDN,2014,9676.147241246144
5248,IDN,2015,10050.716853723688
5249,IDN,2016,10432.30479116771
5250,IDN,2017,10849.669581175413
5251,IDN,2018,11292.258408524542
5252,IDN,2019,11768.467550581036
5253,IDN,2020,12250.278163963409
5254,IDN,2021,11895.075330697577
5255,IDN,2022,12233.968593294914
5276,IRN,1970,6212.0
5277,IRN,1971,6677.0
5278,IRN,1972,7296.0
5279,IRN,1973,8247.0
5280,IRN,1974,8706.0
5281,IRN,1975,9210.0
5282,IRN,1976,9377.0
5283,IRN,1977,10665.0
5284,IRN,1978,10205.0
5285,IRN,1979,8710.0
5286,IRN,1980,7678.0
5287,IRN,1981,6334.0
5288,IRN,1982,5887.0
5289,IRN,1983,6535.0
5290,IRN,1984,7108.0
5291,IRN,1985,6951.0
5292,IRN,1986,6853.0
5293,IRN,1987,5984.0
5294,IRN,1988,5713.0
5295,IRN,1989,5249.0
5296,IRN,1990,5303.0
5297,IRN,1991,5620.0
5298,IRN,1992,6380.549889731056
5299,IRN,1993,7036.31509003198
5300,IRN,1994,6914.766598101254
5301,IRN,1995,6884.7061961862
5302,IRN,1996,7093.734930216464
5303,IRN,1997,7746.409015083896
5304,IRN,1998,8113.724178576165
5305,IRN,1999,8458.386358180955
5306,IRN,2000,8714.626643387242
5307,IRN,2001,9104.762991179769
5308,IRN,2002,9620.626663182067
5309,IRN,2003,10467.370641552168
5310,IRN,2004,11502.85215860978
5311,IRN,2005,12404.323660768205
5312,IRN,2006,13110.142347710524
5313,IRN,2007,14185.753313532065
5314,IRN,2008,15467.10742416923
5315,IRN,2009,15739.983881581284
5316,IRN,2010,16575.071120040935
5317,IRN,2011,17751.330795081885
5318,IRN,2012,18024.0
5319,IRN,2013,17556.53301880436
5320,IRN,2014,16842.896925218112
5321,IRN,2015,17449.937473101483
5322,IRN,2016,16922.88101385683
5323,IRN,2017,17738.059459515636
5324,IRN,2018,18416.47870783314
5325,IRN,2019,18154.532900416267
5326,IRN,2020,17400.414329628675
5327,IRN,2021,17296.263711327592
5328,IRN,2022,18052.368971167973
5349,IRQ,1970,5745.0
5350,IRQ,1971,5536.0
5351,IRQ,1972,5686.0
5352,IRQ,1973,5297.0
5353,IRQ,1974,5982.0
5354,IRQ,1975,6097.0
5355,IRQ,1976,6878.0
5356,IRQ,1977,8007.0
5357,IRQ,1978,7957.0
5358,IRQ,1979,9075.0
5359,IRQ,1980,10769.0
5360,IRQ,1981,10165.0
5361,IRQ,1982,8035.0
5362,IRQ,1983,7704.0
5363,IRQ,1984,6805.0
5364,IRQ,1985,6593.0
5365,IRQ,1986,6268.0
5366,IRQ,1987,5992.0
5367,IRQ,1988,6052.0
5368,IRQ,1989,4635.0
5369,IRQ,1990,4098.0
5370,IRQ,1991,3918.0
5371,IRQ,1992,1518.7420827848096
5372,IRQ,1993,2046.1808843965368
5373,IRQ,1994,2132.382324701761
5374,IRQ,1995,2108.538005938978
5375,IRQ,1996,1996.927799657097
5376,IRQ,1997,2337.5226534014655
5377,IRQ,1998,2337.9478790562657
5378,IRQ,1999,2794.7864918705027
5379,IRQ,2000,3157.11246136115
5380,IRQ,2001,3649.492947483389
5381,IRQ,2002,4147.648519530656
5382,IRQ,2003,4631.652538346694
5383,IRQ,2004,3782.4526380147104
5384,IRQ,2005,6061.554618446105
5385,IRQ,2006,6441.4102161774845
5386,IRQ,2007,7117.6135054778115
5387,IRQ,2008,7587.605673425584
5388,IRQ,2009,8587.264719996962
5389,IRQ,2010,9268.7091555216
5390,IRQ,2011,10274.330304873409
5391,IRQ,2012,11484.0
5392,IRQ,2013,12521.54122818344
5393,IRQ,2014,12877.204591609185
5394,IRQ,2015,12559.503483328872
5395,IRQ,2016,12574.507434070309
5396,IRQ,2017,14173.762245477825
5397,IRQ,2018,13403.637262845936
5398,IRQ,2019,13724.742070997776
5399,IRQ,2020,14203.61758637821
5400,IRQ,2021,11717.375296314593
5401,IRQ,2022,12355.586949059649
5422,IRL,1970,9706.0
5423,IRL,1971,9881.0
5424,IRL,1972,10128.0
5425,IRL,1973,10621.0
5426,IRL,1974,10946.0
5427,IRL,1975,11225.0
5428,IRL,1976,11662.0
5429,IRL,1977,11639.0
5430,IRL,1978,12425.0
5431,IRL,1979,13150.0
5432,IRL,1980,13335.0
5433,IRL,1981,13614.0
5434,IRL,1982,13893.0
5435,IRL,1983,14061.0
5436,IRL,1984,13931.0
5437,IRL,1985,14435.0
5438,IRL,1986,14834.0
5439,IRL,1987,14768.0
5440,IRL,1988,15458.0
5441,IRL,1989,16313.0
5442,IRL,1990,17343.0
5443,IRL,1991,18838.0
5444,IRL,1992,19253.943451180472
5445,IRL,1993,20032.71869037672
5446,IRL,1994,20627.07857240413
5447,IRL,1995,22004.813915300332
5448,IRL,1996,24266.14221519151
5449,IRL,1997,26562.90898441493
5450,IRL,1998,29455.920349476623
5451,IRL,1999,31908.647904032827
5452,IRL,2000,35377.16219328252
5453,IRL,2001,38806.50135741528
5454,IRL,2002,40966.33297006363
5455,IRL,2003,43012.8146170694
5456,IRL,2004,44372.75640648108
5457,IRL,2005,47028.86473517585
5458,IRL,2006,49223.383055229664
5459,IRL,2007,51296.19441464795
5460,IRL,2008,52322.23125306971
5461,IRL,2009,49583.14152629393
5462,IRL,2010,47375.73453925263
5463,IRL,2011,48623.81051558438
5464,IRL,2012,48980.0
5465,IRL,2013,47360.089597748025
5466,IRL,2014,48181.23598101256
5467,IRL,2015,50732.345955199584
5468,IRL,2016,53196.599376056205
5469,IRL,2017,53686.843511572435
5470,IRL,2018,55465.65182610588
5471,IRL,2019,58083.44769518441
5472,IRL,2020,59733.91176779393
5473,IRL,2021,55134.85649890633
5474,IRL,2022,57278.42345862671
5495,ISR,1970,12310.0
5496,ISR,1971,12913.0
5497,ISR,1972,13885.0
5498,ISR,1973,15108.0
5499,ISR,1974,15374.0
5500,ISR,1975,15980.0
5501,ISR,1976,16176.0
5502,ISR,1977,16053.0
5503,ISR,1978,15721.0
5504,ISR,1979,16139.0
5505,ISR,1980,16761.0
5506,ISR,1981,17508.0
5507,ISR,1982,18103.0
5508,ISR,1983,18155.0
5509,ISR,1984,18468.0
5510,ISR,1985,18305.0
5511,ISR,1986,18605.0
5512,ISR,1987,19160.0
5513,ISR,1988,20196.0
5514,ISR,1989,20256.0
5515,ISR,1990,20091.0
5516,ISR,1991,20829.0
5517,ISR,1992,20912.94059462437
5518,ISR,1993,21531.596141653485
5519,ISR,1994,21484.9793858044
5520,ISR,1995,22128.804684392304
5521,ISR,1996,23378.15952818054
5522,ISR,1997,23979.995274983416
5523,ISR,1998,24226.731187719328
5524,ISR,1999,24506.160735323432
5525,ISR,2000,24644.204273032487
5526,ISR,2001,26058.84058707257
5527,ISR,2002,25427.319382366648
5528,ISR,2003,24823.552894204004
5529,ISR,2004,24545.245047545737
5530,ISR,2005,25210.87875613714
5531,ISR,2006,25686.405701767577
5532,ISR,2007,26571.25544327105
5533,ISR,2008,27624.88310216695
5534,ISR,2009,27857.61866769685
5535,ISR,2010,27644.69749458088
5536,ISR,2011,28575.531463220977
5537,ISR,2012,29370.0
5538,ISR,2013,29580.83529937477
5539,ISR,2014,30316.601574343185
5540,ISR,2015,30906.148225450244
5541,ISR,2016,31050.40794692868
5542,ISR,2017,31822.87480265819
5543,ISR,2018,32549.81845035535
5544,ISR,2019,33227.12511661866
5545,ISR,2020,33951.890251752986
5546,ISR,2021,32730.94254137353
5547,ISR,2022,34969.01406308376
5568,ITA,1970,15248.0
5569,ITA,1971,15492.0
5570,ITA,1972,15683.0
5571,ITA,1973,16035.0
5572,ITA,1974,16950.0
5573,ITA,1975,17607.0
5574,ITA,1976,17123.0
5575,ITA,1977,18147.0
5576,ITA,1978,18599.0
5577,ITA,1979,19230.0
5578,ITA,1980,20275.0
5579,ITA,1981,20959.0
