,country,year,General government final consumption expenditure (% of GDP),gdp_pc_lag1,rtfpna,"Mortality rate, infant (per 1,000 live births)",fe_etfra,gdppc,pop,v2x_regime,v2x_polyarchy,v2x_liberal,hc,Tax revenue (% of GDP),Population growth rate - Sex: all - Age: all - Variant: estimates,v2x_corr,v2x_execorr,v2x_pubcorr
7949,GRD,2015,..,,,15.8,,,,,,,,..,0.441,,,
7950,GRD,2016,..,,,16.1,,,,,,,,..,0.349,,,
7951,GRD,2017,..,,,16.4,,,,,,,,..,0.185,,,
7952,GRD,2018,..,,,16.6,,,,,,,,..,0.252,,,
7953,GRD,2019,..,,,16.8,,,,,,,,..,0.249,,,
7954,GRD,2020,..,,,17,,,,,,,,..,0.37,,,
7955,GRD,2021,..,,,17,,,,,,,,..,0.225,,,
7956,GRD,2022,..,,,16.9,,,,,,,,..,0.161,,,
7957,GRL,1950,,,,,,,,,,,,,2.159,,,
7958,GRL,1951,,,,,,,,,,,,,1.737,,,
7959,GRL,1952,,,,,,,,,,,,,2.515,,,
7960,GRL,1953,,,,,,,,,,,,,2.661,,,
7961,GRL,1954,,,,,,,,,,,,,2.82,,,
7962,GRL,1955,,,,,,,,,,,,,3.073,,,
7963,GRL,1956,,,,,,,,,,,,,3.805,,,
7964,GRL,1957,,,,,,,,,,,,,3.992,,,
7965,GRL,1958,,,,,,,,,,,,,4.175,,,
7966,GRL,1959,,,,,,,,,,,,,4.378,,,
7967,GRL,1960,..,,,..,,,,,,,,..,4.389,,,
7968,GRL,1961,..,,,..,,,,,,,,..,3.639,,,
7969,GRL,1962,..,,,..,,,,,,,,..,3.58,,,
7970,GRL,1963,..,,,..,,,,,,,,..,3.56,,,
7971,GRL,1964,..,,,..,,,,,,,,..,3.583,,,
7972,GRL,1965,..,,,..,,,,,,,,..,3.53,,,
7973,GRL,1966,..,,,..,,,,,,,,..,3.653,,,
7974,GRL,1967,..,,,..,,,,,,,,..,3.385,,,
7975,GRL,1968,..,,,..,,,,,,,,..,3.191,,,
7976,GRL,1969,..,,,..,,,,,,,,..,3.054,,,
7977,GRL,1970,..,,,..,,,,,,,,..,2.877,,,
7978,GRL,1971,..,,,..,,,,,,,,..,1.639,,,
7979,GRL,1972,..,,,..,,,,,,,,..,1.596,,,
7980,GRL,1973,..,,,..,,,,,,,,..,1.426,,,
7981,GRL,1974,..,,,..,,,,,,,,..,1.246,,,
7982,GRL,1975,..,,,..,,,,,,,,..,1.003,,,
7983,GRL,1976,..,,,..,,,,,,,,..,0.698,,,
7984,GRL,1977,..,,,..,,,,,,,,..,-0.036,,,
7985,GRL,1978,..,,,..,,,,,,,,..,0.018,,,
7986,GRL,1979,..,,,..,,,,,,,,..,0.106,,,
7987,GRL,1980,..,,,..,,,,,,,,..,1.207,,,
7988,GRL,1981,..,,,..,,,,,,,,..,1.205,,,
7989,GRL,1982,..,,,..,,,,,,,,..,1.227,,,
7990,GRL,1983,..,,,..,,,,,,,,..,1.205,,,
7991,GRL,1984,..,,,..,,,,,,,,..,1.26,,,
7992,GRL,1985,..,,,..,,,,,,,,..,1.007,,,
7993,GRL,1986,..,,,..,,,,,,,,..,0.969,,,
7994,GRL,1987,..,,,..,,,,,,,,..,0.979,,,
7995,GRL,1988,..,,,..,,,,,,,,..,0.98,,,
7996,GRL,1989,..,,,..,,,,,,,,..,0.902,,,
7997,GRL,1990,..,,,..,,,,,,,,..,0.228,,,
7998,GRL,1991,..,,,..,,,,,,,,..,0.095,,,
7999,GRL,1992,..,,,..,,,,,,,,..,0.022,,,
8000,GRL,1993,..,,,..,,,,,,,,..,-0.002,,,
8001,GRL,1994,..,,,..,,,,,,,,..,-0.029,,,
8002,GRL,1995,..,,,..,,,,,,,,..,0.349,,,
8003,GRL,1996,..,,,..,,,,,,,,..,0.221,,,
8004,GRL,1997,..,,,..,,,,,,,,..,0.137,,,
8005,GRL,1998,..,,,..,,,,,,,,..,0.041,,,
8006,GRL,1999,..,,,..,,,,,,,,..,-0.112,,,
8007,GRL,2000,..,,,..,,,,,,,,..,0.393,,,
8008,GRL,2001,..,,,..,,,,,,,,..,0.326,,,
8009,GRL,2002,..,,,..,,,,,,,,..,0.315,,,
8010,GRL,2003,47.6199287147226,,,..,,,,,,,,..,0.284,,,
8011,GRL,2004,46.2582541877696,,,..,,,,,,,,..,0.227,,,
8012,GRL,2005,45.8501230494632,,,..,,,,,,,,..,-0.076,,,
8013,GRL,2006,45.3577245959153,,,..,,,,,,,,..,-0.16,,,
8014,GRL,2007,46.1040392576323,,,..,,,,,,,,..,-0.194,,,
8015,GRL,2008,47.9879441474958,,,..,,,,,,,,..,-0.233,,,
8016,GRL,2009,48.5991093284573,,,..,,,,,,,,..,-0.26,,,
8017,GRL,2010,46.8148884784771,,,..,,,,,,,,..,0.588,,,
8018,GRL,2011,46.6899341525524,,,..,,,,,,,,..,0.188,,,
8019,GRL,2012,45.7771309496246,,,..,,,,,,,,..,-0.387,,,
8020,GRL,2013,47.8530455253821,,,..,,,,,,,,..,-0.549,,,
8021,GRL,2014,45.8403861826845,,,..,,,,,,,,..,-0.659,,,
8022,GRL,2015,44.1988128798963,,,..,,,,,,,,..,0.118,,,
8023,GRL,2016,42.3437611461997,,,..,,,,,,,,..,0.025,,,
8024,GRL,2017,42.4119305960518,,,..,,,,,,,,..,0.011,,,
8025,GRL,2018,43.1423966501003,,,..,,,,,,,,..,-0.002,,,
8026,GRL,2019,43.7935208900272,,,..,,,,,,,,..,0.039,,,
8027,GRL,2020,43.6149370695797,,,..,,,,,,,,..,-0.055,,,
8028,GRL,2021,44.2577666597447,,,..,,,,,,,,..,-0.08,,,
8029,GRL,2022,41.2836674676326,,,..,,,,,,,,..,-0.102,,,
8030,GTM,1950,,,,,0.4927999973297119,,,1.0,0.387,0.484,1.178068995475769,,2.514,0.575,0.29,0.716
8031,GTM,1951,,,,,0.4927999973297119,,,1.0,0.385,0.484,1.179066181182861,,2.596,0.575,0.29,0.716
8032,GTM,1952,,,,,0.4927999973297119,,,1.0,0.382,0.481,1.1800642013549805,,2.64,0.575,0.29,0.716
8033,GTM,1953,,,,,0.4927999973297119,,,1.0,0.376,0.38,1.1810630559921265,,2.634,0.495,0.29,0.716
8034,GTM,1954,,,0.8225696682929993,,0.4927999973297119,,,1.0,0.245,0.295,1.182062745094299,,2.686,0.585,0.395,0.782
8035,GTM,1955,,,0.808974027633667,,0.4927999973297119,,,0.0,0.079,0.19,1.1830633878707886,,2.718,0.723,0.873,0.8
8036,GTM,1956,,,0.8398009538650513,,0.4927999973297119,,,0.0,0.086,0.226,1.1828123331069946,,2.746,0.825,0.873,0.8
8037,GTM,1957,,,0.8495597243309021,,0.4927999973297119,,,0.0,0.101,0.231,1.1825615167617798,,2.77,0.84,0.898,0.838
8038,GTM,1958,,,0.8642219305038452,,0.4927999973297119,,,0.0,0.153,0.24,1.1823105812072754,,2.741,0.835,0.898,0.82
8039,GTM,1959,,,0.8717190027236938,,0.4927999973297119,,,0.0,0.155,0.24,1.1820597648620603,,2.883,0.835,0.898,0.82
8040,GTM,1960,7.6561908447864,,0.8730341792106628,155.5,0.4927999973297119,,,0.0,0.154,0.234,1.1818090677261353,..,2.967,0.835,0.898,0.82
8041,GTM,1961,7.71802802247869,,0.891867458820343,152.1,0.4927999973297119,,,0.0,0.157,0.234,1.1826709508895874,..,2.975,0.835,0.898,0.82
8042,GTM,1962,6.75061210213361,,0.8954890370368958,148.9,0.4927999973297119,,,0.0,0.155,0.227,1.1835335493087769,..,2.949,0.831,0.898,0.806
8043,GTM,1963,6.60437123851758,,0.9502205848693848,145.7,0.4927999973297119,,,0.0,0.101,0.194,1.184396743774414,..,2.912,0.826,0.845,0.731
8044,GTM,1964,6.89708312655555,,0.9529758095741272,142.4,0.4927999973297119,,,0.0,0.087,0.186,1.185260534286499,..,2.896,0.803,0.845,0.731
8045,GTM,1965,7.3531626373113,,0.9519613981246948,139.3,0.4927999973297119,,,0.0,0.084,0.187,1.1861249208450315,..,2.876,0.803,0.845,0.731
8046,GTM,1966,7.55015459840368,,0.9700254797935486,136,0.4927999973297119,,,1.0,0.128,0.254,1.1886323690414429,..,2.823,0.813,0.854,0.754
8047,GTM,1967,7.7468180254558,,0.9774559736251832,132.7,0.4927999973297119,,,1.0,0.184,0.251,1.1911450624465942,..,2.795,0.808,0.854,0.754
8048,GTM,1968,7.15926730828935,,1.0138245820999146,129.3,0.4927999973297119,,,1.0,0.183,0.248,1.1936631202697754,..,2.723,0.808,0.854,0.754
8049,GTM,1969,7.84073731145723,,1.0279730558395386,126,0.4927999973297119,,,1.0,0.183,0.246,1.1961864233016968,..,2.636,0.808,0.854,0.754
8050,GTM,1970,7.95168067226891,4497.0,1.0588175058364868,122.5,0.4927999973297119,4653.0,5264.0,1.0,0.176,0.225,1.198715090751648,..,2.616,0.814,0.873,0.754
8051,GTM,1971,7.01833937928255,4653.0,1.0648113489151,119,0.4927999973297119,4801.0,5385.0,1.0,0.171,0.222,1.2049287557601929,..,2.557,0.814,0.873,0.754
8052,GTM,1972,7.45728834531005,4801.0,1.089115023612976,115.5,0.4927999973297119,5037.0,5510.0,1.0,0.171,0.222,1.211174488067627,..,2.593,0.814,0.873,0.754
8053,GTM,1973,6.48450854411846,5037.0,1.1057509183883667,112.1,0.4927999973297119,5255.0,5639.0,1.0,0.172,0.221,1.2174527645111084,..,2.576,0.814,0.873,0.754
8054,GTM,1974,6.53487289371731,5255.0,1.130481839179993,108.6,0.4927999973297119,5461.0,5773.0,1.0,0.173,0.219,1.2237634658813477,..,2.49,0.809,0.873,0.733
8055,GTM,1975,6.86524589264654,5461.0,1.1075718402862549,105.2,0.4927999973297119,5439.0,5910.0,1.0,0.174,0.225,1.2301069498062134,..,2.385,0.809,0.873,0.733
8056,GTM,1976,6.81052817398446,5439.0,1.1133710145950315,111.4,0.4927999973297119,5705.0,6051.0,1.0,0.172,0.224,1.2572360038757324,..,1.935,0.809,0.873,0.733
8057,GTM,1977,6.46838768475914,5705.0,1.1228867769241333,98.7,0.4927999973297119,6005.0,6197.0,1.0,0.169,0.219,1.2849633693695068,..,2.453,0.809,0.873,0.733
8058,GTM,1978,7.15909441705616,6005.0,1.1005560159683228,95.5,0.4927999973297119,6156.0,6346.0,1.0,0.165,0.188,1.3133022785186768,..,2.484,0.815,0.894,0.841
8059,GTM,1979,7.0697995807435,6156.0,1.0864721536636353,92.3,0.4927999973297119,6298.0,6496.0,1.0,0.163,0.187,1.342266082763672,..,2.52,0.815,0.894,0.841
8060,GTM,1980,7.95816568723267,6298.0,1.0775073766708374,89.2,0.4927999973297119,6384.0,6650.0,1.0,0.163,0.186,1.3718687295913696,..,2.541,0.815,0.894,0.841
8061,GTM,1981,7.90008685796967,6384.0,1.0409542322158811,86.1,0.4927999973297119,6256.0,6829.0,1.0,0.163,0.186,1.385056734085083,..,2.481,0.805,0.879,0.821
8062,GTM,1982,7.74348999920236,6256.0,1.0015134811401367,91.9,0.4927999973297119,5903.0,6983.0,1.0,0.11,0.157,1.3983715772628784,..,2.122,0.817,0.868,0.821
8063,GTM,1983,7.60220960874212,5903.0,0.9755070805549622,80.1,0.4927999973297119,5585.0,7189.0,0.0,0.095,0.16,1.4118144512176514,..,2.766,0.732,0.761,0.744
8064,GTM,1984,7.66525863077868,5585.0,0.949674904346466,77.1,0.4927999973297119,5469.0,7380.0,0.0,0.126,0.164,1.4253865480422974,..,2.843,0.78,0.771,0.744
8065,GTM,1985,6.95355063062774,5469.0,0.9381593465805054,74.2,0.4927999973297119,5292.0,7581.0,1.0,0.15,0.195,1.4390889406204224,..,2.817,0.78,0.771,0.744
8066,GTM,1986,7.0962242259362,5292.0,0.9403330087661744,71.3,0.4927999973297119,5136.0,7820.0,1.0,0.343,0.344,1.4520940780639648,..,2.74,0.816,0.772,0.858
8067,GTM,1987,7.90243369436923,5136.0,0.9405860304832458,68.5,0.4927999973297119,5098.0,8160.0,1.0,0.367,0.418,1.4652167558670044,..,2.775,0.85,0.772,0.858
8068,GTM,1988,7.98150473540535,5098.0,0.9390721917152404,65.7,0.4927999973297119,5086.0,8496.0,1.0,0.367,0.418,1.478458046913147,..,2.825,0.85,0.772,0.858
8069,GTM,1989,7.89542578633733,5086.0,0.9302190542221068,63.1,0.4927999973297119,5144.0,8731.0,1.0,0.367,0.418,1.491818904876709,..,2.802,0.85,0.772,0.858
8070,GTM,1990,6.58421335494863,5144.0,0.9414917826652528,60.5,0.4927999973297119,5165.0,8966.0,1.0,0.369,0.438,1.505300521850586,6.86521167042449,2.799,0.85,0.772,0.858
8071,GTM,1991,5.4225664497941,5165.0,0.9537904858589172,58,0.4927999973297119,5166.549866012667,9218.24,1.0,0.386,0.435,1.5198570489883425,7.32568643787739,2.621,0.85,0.772,0.858
8072,GTM,1992,6.42488304503928,5166.549866012667,0.970371425151825,55.7,0.4927999973297119,5303.598547425432,9478.43,1.0,0.386,0.435,1.5345542430877686,8.31394870079594,2.692,0.85,0.772,0.858
8073,GTM,1993,6.35631122172758,5303.598547425432,0.9700770378112792,53.4,0.4927999973297119,5382.978712103502,9750.5,1.0,0.388,0.455,1.5493935346603394,7.81982716975758,2.645,0.81,0.711,0.832
8074,GTM,1994,5.57324957201488,5382.978712103502,0.9715848565101624,51.3,0.4927999973297119,5414.541153569243,10031.43,1.0,0.402,0.478,1.5643764734268188,6.76522723609661,2.681,0.806,0.689,0.832
8075,GTM,1995,5.50995915259415,5414.541153569243,0.9822319149971008,49.3,0.4927999973297119,5501.042226782372,10319.05,1.0,0.414,0.489,1.5795042514801023,7.71473124255776,2.611,0.806,0.689,0.832
8076,GTM,1996,5.08030909352217,5501.042226782372,0.97941392660141,47.4,0.4927999973297119,5511.904705680813,10609.83,1.0,0.452,0.494,1.5936143398284912,8.52966373904846,2.568,0.777,0.64,0.765
8077,GTM,1997,4.99730137319696,5511.904705680813,0.98125821352005,45.6,0.4927999973297119,5601.207505205031,10900.27,1.0,0.491,0.499,1.607850432395935,8.69766927303715,2.549,0.777,0.64,0.765
8078,GTM,1998,5.67746180706161,5601.207505205031,0.9792233109474182,43.9,0.4927999973297119,5730.645753626605,11192.91,1.0,0.491,0.505,1.6222138404846191,9.37193397451466,2.568,0.777,0.64,0.765
8079,GTM,1999,6.32163614869932,5730.645753626605,0.974211037158966,42.3,0.4927999973297119,5824.883284869329,11487.06,1.0,0.493,0.509,1.63670551776886,10.2471509266561,2.465,0.792,0.664,0.782
8080,GTM,2000,7.00261473951945,5824.883284869329,0.9683152437210084,40.8,0.4927999973297119,5860.271852571701,11728.4,2.0,0.546,0.607,1.6513265371322632,10.0649764496874,2.289,0.819,0.746,0.833
8081,GTM,2001,10.2195681687394,5860.271852571701,0.9651678800582886,39.3,0.4927999973297119,5882.7197059354185,11967.65,2.0,0.546,0.609,1.6441173553466797,11.0386722099797,2.306,0.819,0.746,0.833
8082,GTM,2002,9.82093278550152,5882.7197059354185,0.976255476474762,37.9,0.4927999973297119,5980.242007724151,12257.69,2.0,0.546,0.609,1.6369396448135376,12.0735961626442,2.278,0.819,0.746,0.833
8083,GTM,2003,9.75241609376197,5980.242007724151,0.9773366451263428,36.6,0.4927999973297119,6004.144673120455,12556.06,2.0,0.548,0.609,1.6297932863235474,11.8583959396845,2.226,0.819,0.746,0.833
8084,GTM,2004,8.9066313301877,6004.144673120455,0.9802891612052916,35.3,0.4927999973297119,6070.1942309616525,12873.21,2.0,0.562,0.621,1.62267804145813,11.7428498298475,2.22,0.796,0.752,0.73
8085,GTM,2005,8.61352510250589,6070.1942309616525,0.9869800806045532,34,0.4927999973297119,6130.482337567918,13199.77,2.0,0.562,0.621,1.6155939102172852,11.3843835155732,2.11,0.796,0.752,0.73
8086,GTM,2006,8.50696938888144,6130.482337567918,0.9942287802696228,32.8,0.4927999973297119,6305.818591459861,13517.37,2.0,0.562,0.62,1.647152304649353,12.0510563506017,2.121,0.796,0.752,0.73
8087,GTM,2007,8.79868760763897,6305.818591459861,1.011256217956543,31.6,0.4927999973297119,6545.752353261084,13827.58,2.0,0.568,0.64,1.679327130317688,12.2552412852976,2.093,0.796,0.752,0.73
8088,GTM,2008,9.16134519080737,6545.752353261084,1.0108518600463867,30.4,0.4927999973297119,6604.682423043075,14139.4,2.0,0.588,0.641,1.711397647857666,11.4590303096883,2.014,0.79,0.737,0.713
8089,GTM,2009,10.3456302167651,6604.682423043075,0.9983487129211426,29.3,0.4927999973297119,6488.646238166217,14451.98,2.0,0.588,0.641,1.736534595489502,10.5046855711114,1.972,0.79,0.737,0.713
8090,GTM,2010,10.6462476186343,6488.646238166217,0.995801568031311,28.2,0.4927999973297119,6526.457569591022,14769.16,2.0,0.583,0.639,1.7620407342910769,10.6050218415249,1.991,0.787,0.737,0.713
8091,GTM,2011,10.3584830794978,6526.457569591022,1.000545620918274,27.1,0.4927999973297119,6650.0,15088.0,2.0,0.583,0.626,1.7824392318725586,11.0178435431948,1.996,0.788,0.737,0.713
8092,GTM,2012,10.5135030709737,6650.0,0.9580581784248352,26.1,0.4927999973297119,6718.332239117085,15404.53,2.0,0.578,0.624,1.8030740022659304,11.0095522578867,1.986,0.788,0.732,0.713
8093,GTM,2013,11.2879486993103,6718.332239117085,0.9976820945739746,25.1,0.4927999973297119,6813.411605682604,15718.92,2.0,0.573,0.664,1.823947548866272,11.1022939088883,1.921,0.798,0.818,0.677
8094,GTM,2014,11.255385017847,6813.411605682604,1.001195788383484,24.1,0.4927999973297119,6978.10584290415,16029.99,2.0,0.58,0.673,1.8450628519058228,10.7778159390611,1.869,0.798,0.818,0.677
8095,GTM,2015,11.0881086448449,6978.10584290415,1.00856614112854,23.3,0.4927999973297119,7126.992528560714,16337.36,2.0,0.595,0.691,1.8664225339889529,10.3582515633584,1.796,0.752,0.807,0.677
8096,GTM,2016,10.4403527042847,7126.992528560714,1.0027602910995483,22.5,0.4927999973297119,7186.659993070903,16635.6,2.0,0.626,0.689,1.8880295753479004,10.4215148960743,1.888,0.72,0.774,0.561
8097,GTM,2017,10.5728229818016,7186.659993070903,1.0,21.7,0.4927999973297119,7279.739953937346,16928.72,2.0,0.629,0.697,1.909886598587036,10.6355739667045,1.751,0.734,0.803,0.589
8098,GTM,2018,11.120258551506,7279.739953937346,0.9958917498588562,21,0.4927999973297119,7399.198034153791,17222.86,2.0,0.599,0.65,1.9319968223571775,10.5609499289313,1.583,0.779,0.864,0.72
8099,GTM,2019,11.1070048234102,7399.198034153791,1.0040048360824585,20.4,0.4927999973297119,7565.846022916714,17517.58,2.0,0.604,0.654,1.954362869262695,10.4353913291649,1.46,0.769,0.838,0.696
8100,GTM,2020,11.4719704888172,7565.846022916714,,19.7,0.4927999973297119,7309.368193308424,17812.4,2.0,0.587,0.643,,9.95508996692912,1.483,0.757,0.798,0.687
8101,GTM,2021,11.2203671237721,7309.368193308424,,19,0.4927999973297119,7764.696116345891,18106.11,2.0,0.549,0.593,,11.5588954472974,1.28,0.756,0.795,0.687
8102,GTM,2022,11.4856910185827,7764.696116345891,,18.4,0.4927999973297119,7969.431184869257,18348.19,2.0,0.507,0.535,,11.8188543621451,1.531,0.762,0.808,0.739
8103,GTM,2023,,,,,,,,2.0,0.505,0.522,,,,,,
8104,GUF,1950,,,,,,,,,,,,,1.265,,,
8105,GUF,1951,,,,,,,,,,,,,1.291,,,
8106,GUF,1952,,,,,,,,,,,,,1.291,,,
8107,GUF,1953,,,,,,,,,,,,,1.43,,,
8108,GUF,1954,,,,,,,,,,,,,1.755,,,
8109,GUF,1955,,,,,,,,,,,,,3.892,,,
8110,GUF,1956,,,,,,,,,,,,,3.988,,,
8111,GUF,1957,,,,,,,,,,,,,4.024,,,
8112,GUF,1958,,,,,,,,,,,,,4.039,,,
8113,GUF,1959,,,,,,,,,,,,,4.01,,,
8114,GUF,1960,,,,,,,,,,,,,4.077,,,
8115,GUF,1961,,,,,,,,,,,,,4.059,,,
8116,GUF,1962,,,,,,,,,,,,,4.424,,,
8117,GUF,1963,,,,,,,,,,,,,4.466,,,
8118,GUF,1964,,,,,,,,,,,,,4.58,,,
8119,GUF,1965,,,,,,,,,,,,,4.587,,,
8120,GUF,1966,,,,,,,,,,,,,4.495,,,
8121,GUF,1967,,,,,,,,,,,,,4.028,,,
8122,GUF,1968,,,,,,,,,,,,,2.724,,,
8123,GUF,1969,,,,,,,,,,,,,2.894,,,
8124,GUF,1970,,,,,,,,,,,,,3.03,,,
8125,GUF,1971,,,,,,,,,,,,,3.098,,,
8126,GUF,1972,,,,,,,,,,,,,3.093,,,
8127,GUF,1973,,,,,,,,,,,,,2.967,,,
8128,GUF,1974,,,,,,,,,,,,,3.53,,,
8129,GUF,1975,,,,,,,,,,,,,4.143,,,
8130,GUF,1976,,,,,,,,,,,,,4.02,,,
8131,GUF,1977,,,,,,,,,,,,,3.954,,,
8132,GUF,1978,,,,,,,,,,,,,3.903,,,
8133,GUF,1979,,,,,,,,,,,,,3.876,,,
8134,GUF,1980,,,,,,,,,,,,,3.839,,,
8135,GUF,1981,,,,,,,,,,,,,3.831,,,
8136,GUF,1982,,,,,,,,,,,,,5.561,,,
8137,GUF,1983,,,,,,,,,,,,,5.976,,,
8138,GUF,1984,,,,,,,,,,,,,5.873,,,
8139,GUF,1985,,,,,,,,,,,,,5.754,,,
8140,GUF,1986,,,,,,,,,,,,,5.659,,,
8141,GUF,1987,,,,,,,,,,,,,5.55,,,
8142,GUF,1988,,,,,,,,,,,,,5.466,,,
8143,GUF,1989,,,,,,,,,,,,,5.419,,,
8144,GUF,1990,,,,,,,,,,,,,3.917,,,
8145,GUF,1991,,,,,,,,,,,,,3.572,,,
8146,GUF,1992,,,,,,,,,,,,,3.594,,,
8147,GUF,1993,,,,,,,,,,,,,3.533,,,
8148,GUF,1994,,,,,,,,,,,,,3.463,,,
8149,GUF,1995,,,,,,,,,,,,,3.361,,,
8150,GUF,1996,,,,,,,,,,,,,3.268,,,
8151,GUF,1997,,,,,,,,,,,,,3.173,,,
8152,GUF,1998,,,,,,,,,,,,,3.194,,,
8153,GUF,1999,,,,,,,,,,,,,3.899,,,
8154,GUF,2000,,,,,,,,,,,,,4.839,,,
8155,GUF,2001,,,,,,,,,,,,,4.776,,,
8156,GUF,2002,,,,,,,,,,,,,4.704,,,
8157,GUF,2003,,,,,,,,,,,,,4.568,,,
8158,GUF,2004,,,,,,,,,,,,,4.473,,,
8159,GUF,2005,,,,,,,,,,,,,4.415,,,
8160,GUF,2006,,,,,,,,,,,,,3.846,,,
8161,GUF,2007,,,,,,,,,,,,,3.727,,,
8162,GUF,2008,,,,,,,,,,,,,2.57,,,
8163,GUF,2009,,,,,,,,,,,,,1.476,,,
8164,GUF,2010,,,,,,,,,,,,,1.84,,,
8165,GUF,2011,,,,,,,,,,,,,2.336,,,
8166,GUF,2012,,,,,,,,,,,,,2.812,,,
8167,GUF,2013,,,,,,,,,,,,,3.17,,,
8168,GUF,2014,,,,,,,,,,,,,2.53,,,
8169,GUF,2015,,,,,,,,,,,,,1.89,,,
8170,GUF,2016,,,,,,,,,,,,,1.76,,,
8171,GUF,2017,,,,,,,,,,,,,1.805,,,
8172,GUF,2018,,,,,,,,,,,,,1.655,,,
8173,GUF,2019,,,,,,,,,,,,,1.598,,,
8174,GUF,2020,,,,,,,,,,,,,0.835,,,
8175,GUF,2021,,,,,,,,,,,,,1.879,,,
8176,GUF,2022,,,,,,,,,,,,,1.701,,,
8177,GUM,1950,,,,,,,,,,,,,0.808,,,
8178,GUM,1951,,,,,,,,,,,,,0.904,,,
8179,GUM,1952,,,,,,,,,,,,,0.989,,,
8180,GUM,1953,,,,,,,,,,,,,1.124,,,
8181,GUM,1954,,,,,,,,,,,,,1.203,,,
8182,GUM,1955,,,,,,,,,,,,,1.33,,,
8183,GUM,1956,,,,,,,,,,,,,1.435,,,
8184,GUM,1957,,,,,,,,,,,,,1.538,,,
8185,GUM,1958,,,,,,,,,,,,,1.611,,,
8186,GUM,1959,,,,,,,,,,,,,1.681,,,
8187,GUM,1960,..,,,..,,,,,,,,..,2.45,,,
8188,GUM,1961,..,,,..,,,,,,,,..,2.618,,,
8189,GUM,1962,..,,,..,,,,,,,,..,2.592,,,
8190,GUM,1963,..,,,..,,,,,,,,..,2.541,,,
8191,GUM,1964,..,,,..,,,,,,,,..,2.492,,,
8192,GUM,1965,..,,,..,,,,,,,,..,2.443,,,
8193,GUM,1966,..,,,..,,,,,,,,..,2.344,,,
8194,GUM,1967,..,,,..,,,,,,,,..,2.245,,,
8195,GUM,1968,..,,,..,,,,,,,,..,2.164,,,
8196,GUM,1969,..,,,..,,,,,,,,..,2.145,,,
8197,GUM,1970,..,,,..,,,,,,,,..,2.34,,,
8198,GUM,1971,..,,,..,,,,,,,,..,2.36,,,
8199,GUM,1972,..,,,..,,,,,,,,..,2.343,,,
8200,GUM,1973,..,,,..,,,,,,,,..,2.274,,,
8201,GUM,1974,..,,,..,,,,,,,,..,2.229,,,
8202,GUM,1975,..,,,..,,,,,,,,..,2.094,,,
8203,GUM,1976,..,,,..,,,,,,,,..,2.119,,,
8204,GUM,1977,..,,,..,,,,,,,,..,2.052,,,
8205,GUM,1978,..,,,..,,,,,,,,..,2.021,,,
8206,GUM,1979,..,,,..,,,,,,,,..,2.132,,,
8207,GUM,1980,..,,,..,,,,,,,,..,2.463,,,
8208,GUM,1981,..,,,..,,,,,,,,..,2.489,,,
8209,GUM,1982,..,,,..,,,,,,,,..,2.427,,,
8210,GUM,1983,..,,,..,,,,,,,,..,2.352,,,
8211,GUM,1984,..,,,..,,,,,,,,..,2.309,,,
8212,GUM,1985,..,,,..,,,,,,,,..,2.278,,,
8213,GUM,1986,..,,,..,,,,,,,,..,2.26,,,
8214,GUM,1987,..,,,..,,,,,,,,..,2.248,,,
8215,GUM,1988,..,,,..,,,,,,,,..,2.231,,,
8216,GUM,1989,..,,,..,,,,,,,,..,2.236,,,
8217,GUM,1990,..,,,..,,,,,,,,..,1.864,,,
8218,GUM,1991,..,,,..,,,,,,,,..,1.661,,,
8219,GUM,1992,..,,,..,,,,,,,,..,1.601,,,
8220,GUM,1993,..,,,..,,,,,,,,..,1.529,,,
8221,GUM,1994,..,,,..,,,,,,,,..,1.489,,,
8222,GUM,1995,..,,,..,,,,,,,,..,1.448,,,
8223,GUM,1996,..,,,..,,,,,,,,..,1.352,,,
8224,GUM,1997,..,,,..,,,,,,,,..,1.319,,,
8225,GUM,1998,..,,,..,,,,,,,,..,1.287,,,
8226,GUM,1999,..,,,..,,,,,,,,..,1.323,,,
8227,GUM,2000,..,,,..,,,,,,,,..,0.911,,,
8228,GUM,2001,..,,,..,,,,,,,,..,0.664,,,
8229,GUM,2002,..,,,..,,,,,,,,..,0.554,,,
8230,GUM,2003,..,,,..,,,,,,,,..,0.455,,,
8231,GUM,2004,..,,,..,,,,,,,,..,0.368,,,
8232,GUM,2005,..,,,..,,,,,,,,..,0.31,,,
8233,GUM,2006,..,,,..,,,,,,,,..,0.266,,,
8234,GUM,2007,..,,,..,,,,,,,,..,0.253,,,
8235,GUM,2008,..,,,..,,,,,,,,..,0.262,,,
8236,GUM,2009,..,,,..,,,,,,,,..,0.317,,,
8237,GUM,2010,..,,,..,,,,,,,,..,0.103,,,
8238,GUM,2011,..,,,..,,,,,,,,..,-0.077,,,
8239,GUM,2012,..,,,..,,,,,,,,..,-0.179,,,
8240,GUM,2013,..,,,..,,,,,,,,..,-0.26,,,
8241,GUM,2014,..,,,..,,,,,,,,..,-0.32,,,
8242,GUM,2015,..,,,..,,,,,,,,..,-0.384,,,
8243,GUM,2016,..,,,..,,,,,,,,..,-0.432,,,
8244,GUM,2017,..,,,..,,,,,,,,..,-0.476,,,
8245,GUM,2018,..,,,..,,,,,,,,..,-0.518,,,
