,year,Tax revenue (% of GDP),country
5061,1982,18.1279214374544,ZAF
5062,1982,..,SSD
5063,1982,9.23424171292918,ESP
5064,1982,..,LKA
5065,1982,..,KNA
5066,1982,..,LCA
5067,1982,..,MAF
5068,1982,..,VCT
5069,1982,..,SDN
5070,1982,..,SUR
5071,1982,16.3941345721985,SWE
5072,1982,7.60063645322698,CHE
5073,1982,..,SYR
5074,1982,..,TJK
5075,1982,..,TZA
5076,1982,12.6405557683168,THA
5077,1982,..,TLS
5078,1982,..,TGO
5079,1982,..,TON
5080,1982,..,TTO
5081,1982,22.7812005661477,TUN
5082,1982,..,TUR
5083,1982,..,TKM
5084,1982,..,TCA
5085,1982,..,TUV
5086,1982,..,UGA
5087,1982,..,UKR
5088,1982,..,ARE
5089,1982,25.8661393285258,GBR
5090,1982,11.9786266418126,USA
5091,1982,14.0055537773472,URY
5092,1982,..,UZB
5093,1982,..,VUT
5094,1982,..,VEN
5095,1982,..,VNM
5096,1982,..,VIR
5097,1982,..,PSE
5098,1982,..,YEM
5099,1982,..,ZMB
5100,1982,..,ZWE
5104,1982,,Data from database: World Development Indicators
5105,1982,,Last Updated: 10/07/2025
5106,1983,..,AFG
5107,1983,..,ALB
5108,1983,..,DZA
5109,1983,..,ASM
5110,1983,..,AND
5111,1983,..,AGO
5112,1983,..,ATG
5113,1983,..,ARG
5114,1983,..,ARM
5115,1983,..,ABW
5116,1983,21.7148679611856,AUS
5117,1983,18.1034977014108,AUT
5118,1983,..,AZE
5119,1983,..,BHS
5120,1983,..,BHR
5121,1983,..,BGD
5122,1983,..,BRB
5123,1983,..,BLR
5124,1983,..,BEL
5125,1983,..,BLZ
5126,1983,..,BEN
5127,1983,..,BMU
5128,1983,6.63490069992768,BTN
5129,1983,..,BOL
5130,1983,..,BIH
5131,1983,..,BWA
5132,1983,..,BRA
5133,1983,..,VGB
5134,1983,..,BRN
5135,1983,..,BGR
5136,1983,..,BFA
5137,1983,..,BDI
5138,1983,..,CPV
5139,1983,..,KHM
5140,1983,..,CMR
5141,1983,..,CAN
5142,1983,..,CYM
5143,1983,..,CAF
5144,1983,..,TCD
5145,1983,..,Channel Islands
5146,1983,18.5989682489998,CHL
5147,1983,..,CHN
5148,1983,..,COL
5149,1983,..,COM
5150,1983,..,COD
5151,1983,..,COG
5152,1983,15.2187698161065,CRI
5153,1983,..,CIV
5154,1983,..,HRV
5155,1983,..,CUB
5156,1983,..,CUW
5157,1983,15.4059994941628,CYP
5158,1983,..,CZE
5159,1983,27.9510693488915,DNK
5160,1983,..,DJI
5161,1983,..,DMA
5162,1983,8.45715029390712,DOM
5163,1983,..,ECU
5164,1983,21.0827067669173,EGY
5165,1983,..,SLV
5166,1983,..,GNQ
5167,1983,..,ERI
5168,1983,..,EST
5169,1983,..,SWZ
5170,1983,..,ETH
5171,1983,..,FRO
5172,1983,..,FJI
5173,1983,22.3450781048171,FIN
5174,1983,19.673068243953,FRA
5175,1983,..,PYF
5176,1983,..,GAB
5177,1983,..,GMB
5178,1983,..,GEO
5179,1983,9.71481031802017,DEU
5180,1983,..,GHA
5181,1983,..,GIB
5182,1983,15.8178508235395,GRC
5183,1983,..,GRL
5184,1983,..,GRD
5185,1983,..,GUM
5186,1983,..,GTM
5187,1983,..,GIN
5188,1983,..,GNB
5189,1983,..,GUY
5190,1983,..,HTI
5191,1983,..,HND
5192,1983,..,HKG
5193,1983,36.6336484207121,HUN
5194,1983,20.5732602976068,ISL
5195,1983,9.26849740618579,IND
5196,1983,18.822865330757,IDN
5197,1983,6.03398096950243,IRN
5198,1983,..,IRQ
5199,1983,27.5352570573049,IRL
5200,1983,..,IMN
5201,1983,37.0620973055973,ISR
5202,1983,21.0797519723819,ITA
5203,1983,..,JAM
5204,1983,..,JPN
5205,1983,..,JOR
5206,1983,..,KAZ
5207,1983,..,KEN
5208,1983,..,KIR
5209,1983,..,PRK
5210,1983,14.8016821361896,KOR
5211,1983,..,XKX
5212,1983,3.23829933001231,KWT
5213,1983,..,KGZ
5214,1983,..,LAO
5215,1983,..,LVA
5216,1983,..,LBN
5217,1983,34.95877761032,LSO
5218,1983,..,LBR
5219,1983,..,LBY
5220,1983,..,LIE
5221,1983,..,LTU
5222,1983,25.4522842339065,LUX
5223,1983,..,MAC
5224,1983,..,MDG
5225,1983,..,MWI
5226,1983,..,MYS
5227,1983,12.6318371351484,MDV
5228,1983,..,MLI
5229,1983,17.8628441766262,MLT
5230,1983,..,MHL
5231,1983,..,MRT
5232,1983,18.8367193058753,MUS
5233,1983,12.9993944590934,MEX
5234,1983,..,FSM
5235,1983,..,MDA
5236,1983,..,MCO
5237,1983,..,MNG
5238,1983,..,MNE
5239,1983,..,MAR
5240,1983,..,MOZ
5241,1983,9.23669818868891,MMR
5242,1983,..,NAM
5243,1983,..,NRU
5244,1983,..,NPL
5245,1983,20.7555405437618,NLD
5246,1983,..,NCL
5247,1983,28.3057125091243,NZL
5248,1983,..,NIC
5249,1983,..,NER
5250,1983,..,NGA
5251,1983,..,MKD
5252,1983,..,MNP
5253,1983,24.5587192015247,NOR
5254,1983,..,OMN
5255,1983,..,PAK
5256,1983,..,PLW
5257,1983,..,PAN
5258,1983,..,PNG
5259,1983,..,PRY
5260,1983,11.8977309203536,PER
5261,1983,..,PHL
5262,1983,..,POL
5263,1983,18.3379740217818,PRT
5264,1983,..,PRI
5265,1983,..,QAT
5266,1983,4.02497723429166,ROU
5267,1983,..,RUS
5268,1983,..,RWA
5269,1983,..,WSM
5270,1983,..,SMR
5271,1983,..,STP
5272,1983,..,SAU
5273,1983,..,SEN
5274,1983,..,SRB
5275,1983,..,SYC
5276,1983,..,SLE
5277,1983,18.7608387198487,SGP
5278,1983,..,SXM
5279,1983,..,SVK
5280,1983,..,SVN
5281,1983,..,SLB
5282,1983,..,SOM
5283,1983,17.9500097965124,ZAF
5284,1983,..,SSD
5285,1983,10.6460464598035,ESP
5286,1983,..,LKA
5287,1983,..,KNA
5288,1983,..,LCA
5289,1983,..,MAF
5290,1983,..,VCT
5291,1983,..,SDN
5292,1983,..,SUR
5293,1983,16.8595049294873,SWE
5294,1983,7.63540611246903,CHE
5295,1983,..,SYR
5296,1983,..,TJK
5297,1983,..,TZA
5298,1983,14.1395824361608,THA
5299,1983,..,TLS
5300,1983,..,TGO
5301,1983,..,TON
5302,1983,..,TTO
5303,1983,23.0676946419435,TUN
5304,1983,13.9380690071769,TUR
5305,1983,..,TKM
5306,1983,..,TCA
5307,1983,..,TUV
5308,1983,..,UGA
5309,1983,..,UKR
5310,1983,..,ARE
5311,1983,24.6485304999056,GBR
5312,1983,10.3482682349497,USA
5313,1983,15.1212976424642,URY
5314,1983,..,UZB
5315,1983,..,VUT
5316,1983,..,VEN
5317,1983,..,VNM
5318,1983,..,VIR
5319,1983,..,PSE
5320,1983,..,YEM
5321,1983,..,ZMB
5322,1983,..,ZWE
5326,1983,,Data from database: World Development Indicators
5327,1983,,Last Updated: 10/07/2025
5328,1984,..,AFG
5329,1984,..,ALB
5330,1984,..,DZA
5331,1984,..,ASM
5332,1984,..,AND
5333,1984,..,AGO
5334,1984,..,ATG
5335,1984,..,ARG
5336,1984,..,ARM
5337,1984,..,ABW
5338,1984,21.012386928912,AUS
5339,1984,19.0386492459139,AUT
5340,1984,..,AZE
5341,1984,..,BHS
5342,1984,..,BHR
5343,1984,..,BGD
5344,1984,..,BRB
5345,1984,..,BLR
5346,1984,..,BEL
5347,1984,..,BLZ
5348,1984,..,BEN
5349,1984,..,BMU
5350,1984,7.60358124617063,BTN
5351,1984,..,BOL
5352,1984,..,BIH
5353,1984,..,BWA
5354,1984,..,BRA
5355,1984,..,VGB
5356,1984,..,BRN
5357,1984,..,BGR
5358,1984,..,BFA
5359,1984,..,BDI
5360,1984,..,CPV
5361,1984,..,KHM
5362,1984,..,CMR
5363,1984,..,CAN
5364,1984,..,CYM
5365,1984,..,CAF
5366,1984,..,TCD
5367,1984,..,Channel Islands
5368,1984,19.7245477999565,CHL
5369,1984,..,CHN
5370,1984,..,COL
5371,1984,..,COM
5372,1984,..,COD
5373,1984,..,COG
5374,1984,14.7168072809855,CRI
5375,1984,..,CIV
5376,1984,..,HRV
5377,1984,..,CUB
5378,1984,..,CUW
5379,1984,16.1320463218441,CYP
5380,1984,..,CZE
5381,1984,29.1268445120761,DNK
5382,1984,..,DJI
5383,1984,..,DMA
5384,1984,9.02277039848197,DOM
5385,1984,..,ECU
5386,1984,18.4462025316456,EGY
5387,1984,..,SLV
5388,1984,..,GNQ
5389,1984,..,ERI
5390,1984,..,EST
5391,1984,..,SWZ
5392,1984,..,ETH
5393,1984,..,FRO
5394,1984,..,FJI
5395,1984,22.7460622224696,FIN
5396,1984,19.7779996227244,FRA
5397,1984,..,PYF
5398,1984,..,GAB
5399,1984,..,GMB
5400,1984,..,GEO
5401,1984,10.1536576327918,DEU
5402,1984,..,GHA
5403,1984,..,GIB
5404,1984,14.1672041573083,GRC
5405,1984,..,GRL
5406,1984,..,GRD
5407,1984,..,GUM
5408,1984,..,GTM
5409,1984,..,GIN
5410,1984,..,GNB
5411,1984,..,GUY
5412,1984,..,HTI
5413,1984,..,HND
5414,1984,..,HKG
5415,1984,34.5596716860911,HUN
5416,1984,20.9447080459971,ISL
5417,1984,9.30653986438454,IND
5418,1984,17.4843891433901,IDN
5419,1984,6.43709659562234,IRN
5420,1984,..,IRQ
5421,1984,28.1194500194906,IRL
5422,1984,..,IMN
5423,1984,35.6004009579406,ISR
5424,1984,20.9076465769338,ITA
5425,1984,..,JAM
5426,1984,..,JPN
5427,1984,..,JOR
5428,1984,..,KAZ
5429,1984,..,KEN
5430,1984,..,KIR
5431,1984,..,PRK
5432,1984,13.8946677303976,KOR
5433,1984,..,XKX
5434,1984,3.12861410380172,KWT
5435,1984,..,KGZ
5436,1984,..,LAO
5437,1984,..,LVA
5438,1984,..,LBN
5439,1984,38.6935165135429,LSO
5440,1984,..,LBR
5441,1984,..,LBY
5442,1984,..,LIE
5443,1984,..,LTU
5444,1984,24.8941813701325,LUX
5445,1984,..,MAC
5446,1984,..,MDG
5447,1984,..,MWI
5448,1984,..,MYS
5449,1984,9.26165803108808,MDV
5450,1984,..,MLI
5451,1984,16.8415187923307,MLT
5452,1984,..,MHL
5453,1984,..,MRT
5454,1984,19.2581157792252,MUS
5455,1984,12.6232738045011,MEX
5456,1984,..,FSM
5457,1984,..,MDA
5458,1984,..,MCO
5459,1984,..,MNG
5460,1984,..,MNE
5461,1984,..,MAR
5462,1984,..,MOZ
5463,1984,8.58443574407767,MMR
5464,1984,..,NAM
5465,1984,..,NRU
5466,1984,..,NPL
5467,1984,20.1281034260548,NLD
5468,1984,..,NCL
5469,1984,28.6586095488812,NZL
5470,1984,..,NIC
5471,1984,..,NER
5472,1984,..,NGA
5473,1984,..,MKD
5474,1984,..,MNP
5475,1984,24.5323661463496,NOR
5476,1984,..,OMN
5477,1984,..,PAK
5478,1984,..,PLW
5479,1984,..,PAN
5480,1984,..,PNG
5481,1984,..,PRY
5482,1984,13.0404097287834,PER
5483,1984,..,PHL
5484,1984,..,POL
5485,1984,18.0106344112315,PRT
5486,1984,..,PRI
5487,1984,..,QAT
5488,1984,4.05219948535719,ROU
5489,1984,..,RUS
5490,1984,..,RWA
5491,1984,..,WSM
5492,1984,..,SMR
5493,1984,..,STP
5494,1984,..,SAU
5495,1984,..,SEN
5496,1984,..,SRB
5497,1984,..,SYC
5498,1984,..,SLE
5499,1984,17.663382090754,SGP
5500,1984,..,SXM
5501,1984,..,SVK
5502,1984,..,SVN
5503,1984,..,SLB
5504,1984,..,SOM
5505,1984,19.1003697876317,ZAF
5506,1984,..,SSD
5507,1984,10.5971991573856,ESP
5508,1984,..,LKA
5509,1984,..,KNA
5510,1984,..,LCA
5511,1984,..,MAF
5512,1984,..,VCT
5513,1984,..,SDN
5514,1984,..,SUR
5515,1984,17.716331243855,SWE
5516,1984,7.79276889758414,CHE
5517,1984,..,SYR
5518,1984,..,TJK
5519,1984,..,TZA
5520,1984,14.1067937803599,THA
5521,1984,..,TLS
5522,1984,..,TGO
5523,1984,..,TON
5524,1984,..,TTO
5525,1984,22.9789158505396,TUN
5526,1984,10.8009692186697,TUR
5527,1984,..,TKM
5528,1984,..,TCA
5529,1984,..,TUV
5530,1984,..,UGA
5531,1984,..,UKR
5532,1984,..,ARE
5533,1984,24.7776311010935,GBR
5534,1984,10.1597156537786,USA
5535,1984,13.8692566470918,URY
5536,1984,..,UZB
5537,1984,..,VUT
5538,1984,..,VEN
5539,1984,..,VNM
5540,1984,..,VIR
5541,1984,..,PSE
5542,1984,..,YEM
5543,1984,..,ZMB
5544,1984,..,ZWE
5548,1984,,Data from database: World Development Indicators
5549,1984,,Last Updated: 10/07/2025
5550,1985,..,AFG
5551,1985,..,ALB
5552,1985,..,DZA
5553,1985,..,ASM
5554,1985,..,AND
5555,1985,..,AGO
5556,1985,..,ATG
5557,1985,..,ARG
5558,1985,..,ARM
5559,1985,..,ABW
5560,1985,22.4927070992726,AUS
5561,1985,18.174972932622,AUT
5562,1985,..,AZE
5563,1985,..,BHS
5564,1985,..,BHR
5565,1985,..,BGD
5566,1985,..,BRB
5567,1985,..,BLR
5568,1985,..,BEL
5569,1985,..,BLZ
5570,1985,..,BEN
5571,1985,..,BMU
5572,1985,6.72879359981909,BTN
5573,1985,8.25811409262511,BOL
5574,1985,..,BIH
5575,1985,..,BWA
5576,1985,..,BRA
5577,1985,..,VGB
5578,1985,..,BRN
5579,1985,..,BGR
5580,1985,..,BFA
5581,1985,..,BDI
5582,1985,..,CPV
5583,1985,..,KHM
5584,1985,..,CMR
5585,1985,..,CAN
5586,1985,..,CYM
5587,1985,..,CAF
5588,1985,..,TCD
5589,1985,..,Channel Islands
5590,1985,17.9129369664579,CHL
5591,1985,..,CHN
5592,1985,..,COL
5593,1985,..,COM
5594,1985,..,COD
5595,1985,..,COG
5596,1985,13.2730530245079,CRI
5597,1985,..,CIV
5598,1985,..,HRV
5599,1985,..,CUB
5600,1985,..,CUW
5601,1985,16.5564691732432,CYP
5602,1985,..,CZE
5603,1985,30.6034943812589,DNK
5604,1985,..,DJI
5605,1985,..,DMA
5606,1985,9.69124558967762,DOM
5607,1985,..,ECU
5608,1985,17.254691689008,EGY
5609,1985,..,SLV
5610,1985,..,GNQ
5611,1985,..,ERI
5612,1985,..,EST
5613,1985,..,SWZ
5614,1985,..,ETH
5615,1985,..,FRO
5616,1985,..,FJI
5617,1985,23.4859382548383,FIN
5618,1985,19.8639637697076,FRA
5619,1985,..,PYF
5620,1985,..,GAB
5621,1985,..,GMB
5622,1985,..,GEO
5623,1985,10.1597578749204,DEU
5624,1985,..,GHA
5625,1985,..,GIB
5626,1985,14.0069320569322,GRC
5627,1985,..,GRL
5628,1985,..,GRD
5629,1985,..,GUM
5630,1985,..,GTM
5631,1985,..,GIN
5632,1985,..,GNB
5633,1985,..,GUY
5634,1985,..,HTI
5635,1985,..,HND
5636,1985,..,HKG
5637,1985,29.8572341905933,HUN
5638,1985,20.1044476012051,ISL
5639,1985,10.0754185428104,IND
5640,1985,18.7508973741776,IDN
5641,1985,7.3298096379008,IRN
5642,1985,..,IRQ
5643,1985,27.2055781763724,IRL
5644,1985,..,IMN
5645,1985,33.443111666243,ISR
5646,1985,20.3492079288755,ITA
5647,1985,..,JAM
5648,1985,..,JPN
5649,1985,..,JOR
5650,1985,..,KAZ
5651,1985,..,KEN
5652,1985,..,KIR
5653,1985,..,PRK
5654,1985,13.499421874805,KOR
5655,1985,..,XKX
5656,1985,1.93800252405449,KWT
5657,1985,..,KGZ
5658,1985,..,LAO
5659,1985,..,LVA
5660,1985,..,LBN
5661,1985,35.5810898750737,LSO
5662,1985,..,LBR
5663,1985,..,LBY
5664,1985,..,LIE
5665,1985,..,LTU
5666,1985,24.8655249714358,LUX
5667,1985,..,MAC
5668,1985,..,MDG
5669,1985,..,MWI
5670,1985,..,MYS
5671,1985,9.99113867966327,MDV
5672,1985,..,MLI
5673,1985,17.6766655483894,MLT
5674,1985,..,MHL
5675,1985,..,MRT
5676,1985,17.7713156969784,MUS
5677,1985,12.3125786260335,MEX
5678,1985,..,FSM
5679,1985,..,MDA
5680,1985,..,MCO
5681,1985,..,MNG
5682,1985,..,MNE
5683,1985,..,MAR
5684,1985,..,MOZ
5685,1985,8.25519326447815,MMR
5686,1985,..,NAM
5687,1985,..,NRU
5688,1985,..,NPL
5689,1985,20.31235651826,NLD
5690,1985,..,NCL
5691,1985,29.6938796658998,NZL
5692,1985,..,NIC
5693,1985,..,NER
5694,1985,..,NGA
5695,1985,..,MKD
5696,1985,..,MNP
5697,1985,25.6546029352669,NOR
5698,1985,..,OMN
5699,1985,..,PAK
5700,1985,..,PLW
5701,1985,..,PAN
5702,1985,..,PNG
5703,1985,..,PRY
5704,1985,14.9629940376237,PER
5705,1985,..,PHL
5706,1985,..,POL
5707,1985,17.6159182852221,PRT
5708,1985,..,PRI
5709,1985,..,QAT
5710,1985,4.20183486238532,ROU
5711,1985,..,RUS
5712,1985,..,RWA
5713,1985,..,WSM
5714,1985,..,SMR
5715,1985,..,STP
5716,1985,..,SAU
5717,1985,..,SEN
5718,1985,..,SRB
5719,1985,28.8148273894139,SYC
5720,1985,..,SLE
5721,1985,15.6621670565894,SGP
5722,1985,..,SXM
5723,1985,..,SVK
5724,1985,..,SVN
5725,1985,..,SLB
5726,1985,..,SOM
5727,1985,20.813175645104,ZAF
5728,1985,..,SSD
5729,1985,12.5941795282168,ESP
5730,1985,..,LKA
5731,1985,..,KNA
5732,1985,..,LCA
5733,1985,..,MAF
5734,1985,..,VCT
5735,1985,..,SDN
5736,1985,..,SUR
5737,1985,20.2224341906198,SWE
5738,1985,7.67208944759306,CHE
5739,1985,..,SYR
5740,1985,..,TJK
5741,1985,..,TZA
5742,1985,13.6878368964254,THA
5743,1985,..,TLS
5744,1985,..,TGO
5745,1985,..,TON
5746,1985,..,TTO
5747,1985,21.9996295399171,TUN
5748,1985,11.3456141100711,TUR
5749,1985,..,TKM
5750,1985,..,TCA
5751,1985,..,TUV
5752,1985,..,UGA
5753,1985,..,UKR
5754,1985,..,ARE
5755,1985,25.1335734201353,GBR
5756,1985,10.3842401634117,USA
5757,1985,15.9497526489956,URY
5758,1985,..,UZB
5759,1985,..,VUT
5760,1985,..,VEN
5761,1985,..,VNM
5762,1985,..,VIR
5763,1985,..,PSE
5764,1985,..,YEM
5765,1985,..,ZMB
5766,1985,..,ZWE
5770,1985,,Data from database: World Development Indicators
5771,1985,,Last Updated: 10/07/2025
5772,1986,..,AFG
5773,1986,..,ALB
5774,1986,..,DZA
5775,1986,..,ASM
5776,1986,..,AND
5777,1986,..,AGO
5778,1986,..,ATG
5779,1986,..,ARG
5780,1986,..,ARM
5781,1986,..,ABW
5782,1986,22.554863440345,AUS
5783,1986,18.0430086929315,AUT
5784,1986,..,AZE
5785,1986,..,BHS
5786,1986,..,BHR
5787,1986,..,BGD
5788,1986,..,BRB
5789,1986,..,BLR
5790,1986,..,BEL
5791,1986,..,BLZ
5792,1986,..,BEN
5793,1986,..,BMU
5794,1986,7.1119929270911,BTN
5795,1986,8.01995452889205,BOL
5796,1986,..,BIH
5797,1986,..,BWA
5798,1986,..,BRA
5799,1986,..,VGB
5800,1986,..,BRN
5801,1986,..,BGR
5802,1986,..,BFA
5803,1986,..,BDI
5804,1986,..,CPV
5805,1986,..,KHM
5806,1986,..,CMR
5807,1986,..,CAN
5808,1986,..,CYM
5809,1986,..,CAF
5810,1986,..,TCD
5811,1986,..,Channel Islands
5812,1986,17.6978797236696,CHL
5813,1986,..,CHN
5814,1986,..,COL
5815,1986,..,COM
5816,1986,..,COD
5817,1986,..,COG
5818,1986,13.2573983298679,CRI
5819,1986,..,CIV
5820,1986,..,HRV
5821,1986,..,CUB
5822,1986,..,CUW
5823,1986,16.701230847832,CYP
5824,1986,..,CZE
5825,1986,32.8665235959333,DNK
5826,1986,..,DJI
5827,1986,..,DMA
5828,1986,11.2818955384209,DOM
5829,1986,..,ECU
5830,1986,16.3197278911565,EGY
5831,1986,..,SLV
5832,1986,..,GNQ
5833,1986,..,ERI
5834,1986,..,EST
5835,1986,..,SWZ
5836,1986,..,ETH
5837,1986,..,FRO
5838,1986,..,FJI
5839,1986,23.9809213034645,FIN
5840,1986,19.8274464354591,FRA
5841,1986,..,PYF
5842,1986,..,GAB
5843,1986,..,GMB
5844,1986,..,GEO
5845,1986,9.90160625351422,DEU
5846,1986,..,GHA
5847,1986,..,GIB
5848,1986,15.8125098602694,GRC
5849,1986,..,GRL
5850,1986,..,GRD
5851,1986,..,GUM
5852,1986,..,GTM
5853,1986,..,GIN
5854,1986,..,GNB
5855,1986,..,GUY
5856,1986,..,HTI
5857,1986,..,HND
5858,1986,..,HKG
5859,1986,34.1303782570866,HUN
5860,1986,20.3038898940401,ISL
5861,1986,10.4273088592738,IND
5862,1986,14.620769821124,IDN
5863,1986,6.78425089061527,IRN
5864,1986,..,IRQ
5865,1986,27.3535413039757,IRL
5866,1986,..,IMN
5867,1986,32.5223804455938,ISR
5868,1986,22.1253960450252,ITA
5869,1986,..,JAM
5870,1986,..,JPN
5871,1986,..,JOR
5872,1986,..,KAZ
5873,1986,..,KEN
5874,1986,..,KIR
5875,1986,..,PRK
5876,1986,13.238718347578,KOR
5877,1986,..,XKX
5878,1986,2.09502176890991,KWT
5879,1986,..,KGZ
5880,1986,..,LAO
5881,1986,..,LVA
5882,1986,..,LBN
5883,1986,31.6971536025787,LSO
5884,1986,..,LBR
5885,1986,..,LBY
5886,1986,..,LIE
5887,1986,..,LTU
5888,1986,24.1607882704428,LUX
5889,1986,..,MAC
5890,1986,..,MDG
5891,1986,..,MWI
5892,1986,..,MYS
5893,1986,10.2897693672383,MDV
5894,1986,..,MLI
5895,1986,17.1803216090225,MLT
5896,1986,..,MHL
5897,1986,..,MRT
5898,1986,17.5419850967209,MUS
5899,1986,11.8649988837766,MEX
5900,1986,..,FSM
5901,1986,..,MDA
5902,1986,..,MCO
5903,1986,..,MNG
5904,1986,..,MNE
5905,1986,..,MAR
5906,1986,..,MOZ
5907,1986,7.41173670242276,MMR
5908,1986,..,NAM
5909,1986,..,NRU
5910,1986,..,NPL
5911,1986,21.2274059070687,NLD
5912,1986,..,NCL
5913,1986,30.183079391921,NZL
5914,1986,..,NIC
5915,1986,..,NER
5916,1986,..,NGA
5917,1986,..,MKD
5918,1986,..,MNP
5919,1986,25.6212279519927,NOR
5920,1986,..,OMN
5921,1986,..,PAK
5922,1986,..,PLW
5923,1986,..,PAN
5924,1986,..,PNG
5925,1986,..,PRY
5926,1986,13.3821098484947,PER
5927,1986,..,PHL
5928,1986,..,POL
5929,1986,17.5512542254756,PRT
5930,1986,..,PRI
5931,1986,..,QAT
5932,1986,4.46458383019318,ROU
5933,1986,..,RUS
5934,1986,..,RWA
5935,1986,..,WSM
5936,1986,..,SMR
5937,1986,..,STP
5938,1986,..,SAU
5939,1986,..,SEN
5940,1986,..,SRB
5941,1986,30.0370562177124,SYC
5942,1986,..,SLE
5943,1986,12.7357694649656,SGP
5944,1986,..,SXM
5945,1986,..,SVK
5946,1986,..,SVN
5947,1986,..,SLB
5948,1986,..,SOM
5949,1986,20.1171711868654,ZAF
5950,1986,..,SSD
5951,1986,14.4403252170179,ESP
5952,1986,..,LKA
5953,1986,..,KNA
5954,1986,..,LCA
5955,1986,..,MAF
5956,1986,..,VCT
5957,1986,..,SDN
5958,1986,..,SUR
5959,1986,19.1743284036649,SWE
5960,1986,8.30925643584495,CHE
5961,1986,..,SYR
5962,1986,..,TJK
5963,1986,..,TZA
5964,1986,13.6161466582071,THA
5965,1986,..,TLS
5966,1986,..,TGO
5967,1986,..,TON
5968,1986,..,TTO
5969,1986,22.5168984972907,TUN
5970,1986,11.7281951788689,TUR
5971,1986,..,TKM
5972,1986,..,TCA
5973,1986,..,TUV
5974,1986,..,UGA
5975,1986,..,UKR
5976,1986,..,ARE
5977,1986,24.5006836277848,GBR
5978,1986,10.1630458873215,USA
5979,1986,16.7632284386865,URY
5980,1986,..,UZB
5981,1986,..,VUT
5982,1986,..,VEN
5983,1986,..,VNM
5984,1986,..,VIR
5985,1986,..,PSE
5986,1986,..,YEM
5987,1986,..,ZMB
5988,1986,..,ZWE
5992,1986,,Data from database: World Development Indicators
5993,1986,,Last Updated: 10/07/2025
5994,1987,..,AFG
5995,1987,..,ALB
5996,1987,..,DZA
5997,1987,..,ASM
5998,1987,..,AND
5999,1987,..,AGO
6000,1987,..,ATG
6001,1987,..,ARG
6002,1987,..,ARM
6003,1987,..,ABW
6004,1987,23.2112052408456,AUS
6005,1987,17.7897642109356,AUT
6006,1987,..,AZE
6007,1987,..,BHS
6008,1987,..,BHR
6009,1987,..,BGD
6010,1987,..,BRB
6011,1987,..,BLR
6012,1987,..,BEL
6013,1987,..,BLZ
6014,1987,..,BEN
6015,1987,..,BMU
6016,1987,..,BTN
6017,1987,7.94905256695826,BOL
6018,1987,..,BIH
6019,1987,..,BWA
6020,1987,..,BRA
6021,1987,..,VGB
6022,1987,..,BRN
6023,1987,..,BGR
6024,1987,..,BFA
6025,1987,..,BDI
6026,1987,..,CPV
6027,1987,..,KHM
6028,1987,..,CMR
6029,1987,..,CAN
6030,1987,..,CYM
6031,1987,..,CAF
6032,1987,..,TCD
6033,1987,..,Channel Islands
6034,1987,16.5445349918325,CHL
6035,1987,..,CHN
6036,1987,..,COL
6037,1987,..,COM
6038,1987,..,COD
6039,1987,..,COG
6040,1987,14.4341578176762,CRI
6041,1987,..,CIV
6042,1987,..,HRV
6043,1987,..,CUB
6044,1987,..,CUW
6045,1987,16.3313115500614,CYP
6046,1987,..,CZE
6047,1987,32.2898571607778,DNK
6048,1987,..,DJI
6049,1987,..,DMA
6050,1987,11.2446214001321,DOM
6051,1987,..,ECU
6052,1987,14.5708737864078,EGY
6053,1987,..,SLV
6054,1987,..,GNQ
6055,1987,..,ERI
6056,1987,..,EST
6057,1987,..,SWZ
6058,1987,..,ETH
6059,1987,..,FRO
6060,1987,..,FJI
6061,1987,22.6733444515387,FIN
6062,1987,20.0390899078666,FRA
6063,1987,..,PYF
6064,1987,..,GAB
6065,1987,..,GMB
6066,1987,..,GEO
6067,1987,10.0478215258496,DEU
6068,1987,..,GHA
6069,1987,..,GIB
6070,1987,16.586142787069,GRC
6071,1987,..,GRL
6072,1987,..,GRD
6073,1987,..,GUM
6074,1987,..,GTM
6075,1987,..,GIN
6076,1987,..,GNB
6077,1987,..,GUY
6078,1987,..,HTI
6079,1987,..,HND
6080,1987,..,HKG
6081,1987,34.1481003703144,HUN
6082,1987,20.6938340196252,ISL
6083,1987,10.4083099657377,IND
6084,1987,15.083694595844,IDN
6085,1987,6.00533842477042,IRN
6086,1987,..,IRQ
6087,1987,27.4480500856862,IRL
6088,1987,..,IMN
6089,1987,29.9367185613175,ISR
6090,1987,21.4429170554543,ITA
6091,1987,..,JAM
6092,1987,..,JPN
6093,1987,..,JOR
6094,1987,..,KAZ
6095,1987,..,KEN
6096,1987,..,KIR
6097,1987,..,PRK
6098,1987,13.4562826936888,KOR
6099,1987,..,XKX
6100,1987,1.26738031622326,KWT
6101,1987,..,KGZ
6102,1987,..,LAO
6103,1987,..,LVA
6104,1987,..,LBN
6105,1987,31.9131915923134,LSO
6106,1987,..,LBR
6107,1987,..,LBY
6108,1987,..,LIE
6109,1987,..,LTU
6110,1987,24.3602784760468,LUX
6111,1987,..,MAC
6112,1987,..,MDG
6113,1987,..,MWI
6114,1987,..,MYS
6115,1987,12.2840690978887,MDV
6116,1987,..,MLI
6117,1987,16.5521534464962,MLT
6118,1987,..,MHL
6119,1987,..,MRT
6120,1987,17.5760856015597,MUS
